,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
113,Origin Protocol-OGN,$0.1617,-7.75%,$26.2m,$6.8m,-9.88%,0.03%,0.26,+0.0055%,+0.0077%,$270.9k
114,Raydium-RAY,$0.6074,-10.22%,$25.9m,$7.5m,-6.73%,0.03%,0.29,-0.0371%,-0.0160%,$213.0k
115,Hedera-HBAR,$0.0594,-5.90%,$25.9m,$7.7m,-12.61%,0.03%,0.30,-0.0099%,+0.0074%,$189.3k
116,Tether-USDT,$1.00,+0.00%,$25.5m,$282.2m,-1.15%,1.23%,11.07,-0.0006%,-0.0005%,$210.0
117,Basic Attention Token-BAT,$0.3131,-9.15%,$25.2m,$10.6m,-8.46%,0.05%,0.42,-0.0154%,+0.0099%,$123.4k
118,IOST-IOST,$0.0122,-6.50%,$23.5m,$10.9m,-8.13%,0.05%,0.46,-0.0120%,-0.0056%,$141.3k
119,Mask Network-MASK,$1.25,-9.24%,$22.8m,$6.7m,-4.97%,0.03%,0.29,-0.0106%,-0.0048%,$125.3k
120,Arweave-AR,$9.46,-7.67%,$22.8m,$11.2m,-13.73%,0.05%,0.49,+0.0013%,+0.0079%,$107.1k
121,Ren-REN,$0.1148,-10.05%,$22.8m,$7.9m,-11.05%,0.03%,0.35,-0.0100%,+0.0005%,$148.3k
122,Bitcoin SV-BSV,$49.62,-7.76%,$22.3m,$31.5m,-4.87%,0.14%,1.41,-0.0078%,+0.0126%,$83.1k
123,BakeryToken-BAKE,$0.2340,-8.54%,$21.7m,$3.4m,-11.55%,0.01%,0.15,-0.0395%,-0.0030%,$110.3k
124,0x-ZRX,$0.2703,-10.73%,$21.5m,$7.6m,-14.95%,0.03%,0.35,-0.0254%,-0.0149%,$103.1k
125,Horizen-ZEN,$14.74,-9.90%,$21.2m,$6.5m,-10.67%,0.03%,0.30,-0.0347%,+0.0293%,$63.2k
126,Metal-MTL,$1.09,-7.96%,$20.0m,$5.3m,-13.81%,0.02%,0.27,-0.0142%,-0.0183%,$188.8k
127,Binance BTCDOM Index-BTCDOM,"$1,168.30",+2.29%,$19.9m,$11.6m,-1.68%,0.05%,0.58,+0.0775%,+0.0741%,$67.3k
128,Gitcoin-GTC,$2.15,-8.20%,$19.9m,$3.5m,-14.83%,0.02%,0.18,+0.0100%,+0.0062%,$119.1k
129,Civic-CVC,$0.1305,-10.89%,$19.3m,$6.6m,-10.66%,0.03%,0.34,+0.0039%,+0.0036%,$89.7k
130,Reef-REEF,$0.0035,-7.02%,$19.3m,$4.4m,-0.03%,0.02%,0.23,-0.0792%,-0.0338%,$93.4k
131,Linear-LINA,$0.0076,-10.86%,$19.2m,$4.5m,-7.13%,0.02%,0.23,+0.0063%,+0.0072%,$96.4k
132,Wootrade-WOO,$0.1472,-7.20%,$19.0m,$4.0m,-12.79%,0.02%,0.21,+0.0100%,+0.0100%,$72.6k
133,Injective Protocol-INJ,$1.53,-4.35%,$18.4m,$2.5m,-11.12%,0.01%,0.13,+0.0100%,+0.0100%,$164.4k
134,ARPA Chain-ARPA,$0.0380,+0.94%,$18.4m,$4.5m,+22.58%,0.02%,0.24,-0.0228%,-0.0455%,$109.5k
135,Cartesi-CTSI,$0.1319,-9.04%,$17.3m,$3.4m,+4.24%,0.01%,0.20,-0.1477%,-0.1193%,$83.6k
136,Dent-DENT,$0.0009,-8.60%,$17.3m,$5.6m,-5.36%,0.02%,0.32,-0.0025%,+0.0017%,$108.4k
137,Icon-ICX,$0.2501,-9.71%,$17.1m,$3.8m,-19.06%,0.02%,0.22,-0.0562%,-0.0189%,$70.9k
138,Band Protocol-BAND,$1.22,-7.89%,$17.0m,$5.1m,-1.64%,0.02%,0.30,-0.0198%,+0.0193%,$97.6k
139,Coti-COTI,$0.0908,-4.05%,$16.7m,$4.4m,+4.83%,0.02%,0.26,-0.0874%,+0.0006%,$128.6k
140,Celer Network-CELR,$0.0159,-11.52%,$16.4m,$4.8m,-5.15%,0.02%,0.29,-0.0031%,+0.0071%,$143.6k
141,SKALE Network-SKL,$0.0458,-10.33%,$15.7m,$5.6m,-8.37%,0.02%,0.36,+0.0027%,+0.0049%,$91.9k
142,Livepeer-LPT,$9.55,-10.91%,$15.5m,$6.4m,-5.22%,0.03%,0.41,-0.0127%,-0.0358%,$73.4k
143,TomoChain-TOMO,$0.4640,-8.28%,$15.4m,$3.1m,-9.28%,0.01%,0.20,+0.0059%,+0.0074%,$76.8k
144,SafePal-SFP,$0.3604,-6.56%,$14.3m,$4.7m,-7.62%,0.02%,0.33,-0.0268%,-0.0041%,$176.1k
145,Dusk Network-DUSK,$0.1312,-7.71%,$14.2m,$3.9m,-16.44%,0.02%,0.27,-0.0158%,+0.0100%,$93.4k
146,Automata Network-ATA,$0.1475,-10.54%,$13.4m,$2.4m,-22.33%,0.01%,0.18,-0.0122%,+0.0100%,$155.7k
147,NKN-NKN,$0.0932,-5.88%,$13.3m,$3.1m,-15.08%,0.01%,0.23,+0.0060%,+0.0100%,$129.3k
148,Step App-FITFI,$0.0652,-14.15%,$11.9m,$2.4m,-10.96%,0.01%,0.20,-0.0396%,+0.0115%,$225.2k
149,Frax Share-FXS,$6.05,-7.49%,$11.7m,$7.1m,-15.15%,0.03%,0.60,-0.0151%,-0.0162%,$18.8k
150,StormX-STMX,$0.0074,-5.64%,$11.6m,$3.2m,-13.11%,0.01%,0.28,-0.0447%,-0.0241%,$129.6k
151,IoTeX-IOTX,$0.0336,-6.95%,$11.3m,$5.8m,-6.86%,0.03%,0.52,-0.0027%,+0.0000%,$92.7k
152,LooksRare-LOOKS,$0.2583,-7.53%,$11.2m,$12.4m,-10.12%,0.05%,1.11,+0.0059%,+0.0024%,$32.8k
153,Mines of Dalarnia-DAR,$0.2290,-9.35%,$11.0m,$2.9m,-11.67%,0.01%,0.26,+0.0100%,+0.0100%,$129.0k
154,Anchor Protocol-ANC,$0.0879,-17.46%,$9.5m,$819.4k,-42.46%,0.00%,0.09,+0.0006%,+0.0021%,$121.0k
155,Klaytn-KLAY,$0.2170,-4.06%,$9.2m,$4.6m,-13.09%,0.02%,0.50,-0.1063%,-0.0508%,$48.3k
156,Yield Guild Games-YGG,$0.4540,-7.62%,$8.3m,$3.9m,-9.19%,0.02%,0.47,-0.0030%,+0.0157%,$85.9k
157,DigiByte-DGB,$0.0095,-9.91%,$8.0m,$3.4m,-6.85%,0.01%,0.43,-0.0109%,+0.0100%,$98.5k
158,Crypto.com Coin-CRO,$0.1099,-7.99%,$7.4m,$11.2m,-8.62%,0.05%,1.51,-0.0439%,+0.0089%,$87.6k
159,Altcoin Index FTX-ALT,"$1,831.35",-7.06%,$7.0m,$13.3m,-2.86%,0.06%,1.89,-0.0047%,-0.0043%,$1.2k
160,Badger DAO-BADGER,$4.97,-6.76%,$6.2m,$2.5m,-15.87%,0.01%,0.40,-0.0040%,+0.0163%,$7.1k
161,Huobi Token-HT,$4.61,-4.71%,$5.6m,$4.4m,-2.72%,0.02%,0.78,+0.0054%,+0.0044%,$91.4k
162,OKB-OKB,$14.55,-2.74%,$5.5m,$4.4m,-4.74%,0.02%,0.79,-0.1384%,-0.0449%,$3.6k
163,JUST-JST,$0.0251,-8.83%,$5.3m,$1.6m,-6.20%,0.01%,0.30,-0.0247%,+0.0231%,$24.7k
164,Convex Finance-CVX,$5.19,-6.54%,$4.8m,$4.4m,-1.89%,0.02%,0.91,+0.0383%,+0.0361%,$2.6k
165,DeFi Binance-DEFI,$701.20,-8.57%,$4.7m,$1.6m,-21.42%,0.01%,0.35,-0.0699%,+0.0100%,$13.3k
166,Perpetual Protocol-PERP,$0.6399,-6.03%,$4.3m,$1.6m,-6.38%,0.01%,0.38,-0.0990%,-0.0535%,$11.3k
167,Mina-MINA,$0.6251,-7.44%,$4.2m,$2.8m,-9.92%,0.01%,0.68,+0.0042%,-0.0119%,$19.7k
168,APENFT-NFT,$0.0000,-2.82%,$3.9m,$417.8k,+1.32%,0.00%,0.11,+0.1100%,-0.1263%,$2.2k
169,Shitcoin Index FTX-SHIT,"$2,359.25",-8.08%,$3.9m,$12.0m,+2.78%,0.05%,3.10,-0.0094%,-0.0085%,$122.7
170,Render Token-RNDR,$0.4717,-5.54%,$3.4m,$2.5m,-10.72%,0.01%,0.73,-0.1056%,-0.1361%,$10.1k
171,Quant-QNT,$90.95,-2.96%,$3.2m,$52.3k,-0.45%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
172,Siacoin-SC,$0.0037,-7.17%,$3.2m,$871.9k,-9.17%,0.00%,0.28,-0.0227%,+0.0039%,$6.0k
173,Smooth Love Potion-SLP,$0.0036,-8.23%,$2.9m,$3.7m,-12.05%,0.02%,1.27,-0.0361%,-0.0628%,$52.8k
174,Tornado Cash-TORN,$7.70,-11.80%,$2.7m,$840.4k,-12.30%,0.00%,0.31,-0.0018%,+0.0572%,$43.9k
175,Dora Factory-DORA,$2.54,-9.72%,$2.6m,$233.2k,-7.96%,0.00%,0.09,+0.0290%,+0.0647%,$6.3k
176,DeFi FTX-DEFI,"$2,669.30",-8.24%,$2.6m,$3.6m,-0.36%,0.02%,1.40,-0.0038%,-0.0064%,$163.6
177,Chain-XCN,$0.0684,-3.64%,$2.3m,$1.2m,+11.55%,0.01%,0.50,-0.5023%,-0.9060%,$36.4
178,Tribe-TRIBE,$0.2511,-11.13%,$2.3m,$47.2k,-50.38%,0.00%,0.02,-0.5130%,-0.2249%,$296.6
179,Moonbeam-GLMR,$0.4821,-7.81%,$2.3m,$2.1m,-4.11%,0.01%,0.94,-0.0741%,-0.0639%,$36.8k
180,UMA-UMA,$2.51,-11.38%,$2.2m,$758.3k,-9.50%,0.00%,0.34,-0.1228%,+0.0898%,$510.7
181,Wrapped NXM-WNXM,$15.07,-7.57%,$2.2m,$370.4k,-19.28%,0.00%,0.17,-0.0564%,-0.1057%,$1.0k
182,Gods Unchained-GODS,$0.3165,-8.56%,$2.0m,$422.5k,-2.45%,0.00%,0.21,-0.0333%,-0.0034%,$35.8k
183,Bancor-BNT,$0.4450,-6.31%,$2.0m,$1.6m,-4.98%,0.01%,0.82,+0.0172%,-0.0808%,$119.0
184,Akropolis -AKRO,$0.0033,-7.94%,$2.0m,$294.6k,+12.24%,0.00%,0.15,+0.0100%,+0.0100%,$23.1k
185,Everdome-DOME,$0.0015,-13.45%,$1.9m,$537.9k,-37.53%,0.00%,0.28,-0.0521%,+0.1402%,$52.1k
186,Secret-SCRT,$1.02,-1.42%,$1.9m,$799.6k,-5.02%,0.00%,0.41,-0.0361%,-0.0357%,$15.1k
187,Conflux Network-CFX,$0.0505,-4.87%,$1.9m,$992.2k,-7.85%,0.00%,0.52,-0.0139%,-0.0062%,$488.3
188,Chia Network-XCH,$34.16,-4.58%,$1.8m,$972.2k,-14.28%,0.00%,0.53,+0.1051%,-0.0616%,$11.4k
189,Midcap Index FTX-MID,"$1,290.50",-5.79%,$1.7m,$4.8m,-4.04%,0.02%,2.81,-0.0038%,-0.0045%,$0.0
190,Biconomy-BICO,$0.4972,-3.58%,$1.7m,$849.3k,-6.44%,0.00%,0.50,-0.0446%,+0.0254%,$1.1k
191,Kadena-KDA,$1.45,-4.30%,$1.6m,$957.9k,-7.87%,0.00%,0.58,+0.0100%,+0.0100%,$6.1k
192,Casper-CSPR,$0.0256,-7.22%,$1.6m,$480.6k,-14.14%,0.00%,0.30,-0.0948%,-0.0453%,$17.3k
193,PancakeSwap-CAKE,$3.93,-6.02%,$1.5m,$3.0m,-6.88%,0.01%,1.97,-0.0044%,-0.0021%,$24.8k
