,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
67,VeChain-VET,$0.0250,+3.87%,$27.7m,$17.4m,+7.39%,0.07%,0.63,+0.0088%,+0.0088%,$7.0k
68,Lido DAO Token-LDO,$2.02,+0.04%,$27.4m,$17.3m,-0.24%,0.07%,0.63,-0.0190%,-0.0185%,$37.8k
69,Elrond-EGLD,$51.33,+0.15%,$26.8m,$16.6m,+3.67%,0.07%,0.62,+0.0017%,+0.0092%,$14.9k
70,Oasis Network-ROSE,$0.0642,+2.69%,$26.3m,$12.1m,+0.43%,0.05%,0.46,+0.0080%,+0.0080%,$6.9k
71,Terra-LUNA,$1.81,-1.49%,$26.2m,$6.8m,-2.86%,0.03%,0.26,+0.0161%,+0.0067%,$74.8k
72,Horizen-ZEN,$16.32,+5.35%,$26.1m,$8.0m,+24.45%,0.03%,0.31,-0.0007%,+0.0222%,$11.5k
73,Tezos-XTZ,$1.55,+2.81%,$25.5m,$28.9m,+4.70%,0.12%,1.13,-0.0039%,+0.0050%,$36.9k
74,Loopring-LRC,$0.3670,+3.91%,$24.8m,$14.8m,+11.84%,0.06%,0.60,+0.0069%,+0.0110%,$30.8k
75,Dash-DASH,$47.12,+1.06%,$24.1m,$15.9m,+4.16%,0.07%,0.66,+0.0155%,-0.0037%,$4.6k
76,Zilliqa-ZIL,$0.0363,+2.00%,$22.8m,$23.7m,+3.04%,0.10%,1.04,+0.0076%,+0.0078%,$3.3k
77,Coin98-C98,$0.4338,-0.77%,$22.7m,$14.8m,-8.28%,0.06%,0.65,+0.0059%,-0.0040%,$3.9k
78,Iota-IOTA,$0.2905,+4.20%,$22.5m,$12.0m,+13.78%,0.05%,0.53,+0.0119%,+0.0191%,$17.9k
79,Internet Computer-ICP,$6.64,+3.52%,$21.3m,$13.8m,+2.50%,0.06%,0.65,+0.0020%,+0.0035%,$44.1k
80,1000XEC-1000XEC,$0.0442,+0.00%,$20.7m,$7.7m,-6.31%,0.03%,0.38,-0.0054%,-0.0313%,$40.9k
81,Storj-STORJ,$0.5524,+2.26%,$20.0m,$12.3m,+8.72%,0.05%,0.61,+0.0057%,+0.0072%,$15.5k
82,MyNeighborAlice-ALICE,$2.12,+4.06%,$19.2m,$11.1m,+8.52%,0.05%,0.58,+0.0070%,+0.0072%,$8.8k
83,OmiseGO-OMG,$1.87,+4.61%,$19.1m,$13.9m,+16.12%,0.06%,0.73,+0.0084%,+0.0017%,$6.5k
84,The Graph-GRT,$0.1037,+2.26%,$18.8m,$22.1m,+1.09%,0.09%,1.18,+0.0025%,+0.0030%,$2.3k
85,Cartesi-CTSI,$0.1467,+6.33%,$18.6m,$4.1m,+29.77%,0.02%,0.22,-0.0180%,-0.0224%,$11.1k
86,Gitcoin-GTC,$2.27,+0.97%,$18.4m,$4.5m,+2.22%,0.02%,0.24,+0.0036%,+0.0036%,$45.5k
87,Harmony-ONE,$0.0208,+3.35%,$18.2m,$14.2m,+0.72%,0.06%,0.78,+0.0063%,+0.0070%,$13.0k
88,Jasmy-JASMY,$0.0089,+2.43%,$18.1m,$11.8m,+1.51%,0.05%,0.65,+0.0069%,+0.0070%,$22.2k
89,Chromia-CHR,$0.1784,+2.59%,$17.6m,$9.2m,+2.02%,0.04%,0.52,-0.0064%,-0.0081%,$15.7k
90,FTX Token-FTT,$26.28,+0.41%,$17.0m,$68.2m,+1.30%,0.29%,4.00,-0.0030%,-0.0229%,$94.1
91,Ontology-ONT,$0.2265,-4.76%,$16.9m,$9.0m,+1.73%,0.04%,0.53,+0.0006%,+0.0097%,$31.4k
92,Bluzelle-BLZ,$0.0961,+1.06%,$16.3m,$7.0m,-5.75%,0.03%,0.43,+0.0100%,+0.0100%,$5.2k
93,Kava-KAVA,$1.69,+1.40%,$16.3m,$11.8m,+0.12%,0.05%,0.72,+0.0044%,+0.0064%,$13.3k
94,Reserve Rights-RSR,$0.0063,+1.76%,$16.2m,$15.0m,+0.81%,0.06%,0.93,+0.0090%,+0.0065%,$294.0
95,iExec RLC-RLC,$1.12,+0.33%,$16.0m,$6.3m,-4.29%,0.03%,0.39,-0.0166%,-0.0079%,$13.6k
96,Dent-DENT,$0.0010,+3.17%,$15.9m,$6.3m,+16.08%,0.03%,0.40,+0.0046%,+0.0031%,$39.4k
97,Project Galaxy-GAL,$2.51,+1.93%,$14.4m,$11.9m,+4.36%,0.05%,0.83,-0.0055%,+0.0005%,$2.8k
98,Maker-MKR,$744.26,+0.66%,$14.0m,$16.5m,+1.38%,0.07%,1.18,-0.0045%,-0.0027%,$8.7k
99,Audius-AUDIO,$0.2926,+3.10%,$13.8m,$8.2m,+5.53%,0.03%,0.59,+0.0060%,+0.0061%,$741.1
100,Basic Attention Token-BAT,$0.3482,+3.83%,$13.4m,$11.9m,+9.73%,0.05%,0.88,+0.0138%,+0.0099%,$5.1k
101,Aragon-ANT,$1.84,+1.05%,$13.3m,$5.8m,-6.25%,0.02%,0.44,+0.0101%,-0.0087%,$15.2k
102,ARPA Chain-ARPA,$0.0365,+3.25%,$13.2m,$3.7m,+9.31%,0.02%,0.28,+0.0100%,+0.0086%,$68.9k
103,Mask Network-MASK,$1.35,+4.56%,$12.8m,$6.9m,+3.37%,0.03%,0.54,+0.0141%,+0.0117%,$15.3k
104,Badger DAO-BADGER,$5.04,+6.95%,$12.2m,$2.9m,+25.36%,0.01%,0.24,-0.1147%,-0.0292%,$10.7k
105,Bitcoin SV-BSV,$52.93,+0.92%,$11.8m,$32.6m,+0.80%,0.14%,2.76,+0.0080%,+0.0011%,$3.2k
106,BitDAO-BIT,$0.6352,+2.27%,$11.7m,$25.5m,+4.39%,0.11%,2.18,-0.2767%,-0.2756%,$131.7k
107,BinaryX-BNX,$134.38,-1.66%,$11.6m,$27.3m,-5.07%,0.11%,2.34,+0.0065%,+0.0064%,$13.4k
108,Hedera-HBAR,$0.0614,+0.92%,$11.3m,$9.4m,+9.95%,0.04%,0.83,+0.0070%,+0.0076%,$19.5k
109,Qtum-QTUM,$3.20,+1.92%,$11.1m,$15.5m,+2.82%,0.07%,1.39,+0.0102%,+0.0089%,$1.8k
110,Litentry-LIT,$0.7195,+1.77%,$10.7m,$5.0m,+3.43%,0.02%,0.47,+0.0100%,+0.0100%,$932.0
111,NEM-XEM,$0.0440,+1.30%,$10.6m,$9.0m,+4.35%,0.04%,0.85,-0.0247%,+0.0300%,$1.1k
112,DFI.Money-YFII,$999.53,+0.51%,$10.6m,$18.8m,-0.05%,0.08%,1.78,-0.1338%,-0.1611%,$9.1k
113,Swipe-SXP,$0.3853,+2.37%,$10.6m,$8.9m,+6.10%,0.04%,0.84,+0.0077%,+0.0073%,$12.0k
114,Terra Classic-LUNC,$0.0002,-7.20%,$10.5m,$1.4m,-9.97%,0.01%,0.13,+0.0100%,+0.0100%,$28.6k
115,SKALE Network-SKL,$0.0501,+3.52%,$10.4m,$6.3m,+11.43%,0.03%,0.61,+0.0061%,+0.0040%,$10.2k
116,Metal-MTL,$1.16,+0.87%,$10.2m,$6.0m,-0.37%,0.03%,0.59,-0.0267%,-0.0446%,$4.5k
117,Coti-COTI,$0.0953,+0.60%,$10.0m,$4.5m,-7.89%,0.02%,0.45,+0.0007%,+0.0032%,$7.1k
118,Livepeer-LPT,$10.59,+4.57%,$9.8m,$6.7m,+6.63%,0.03%,0.69,+0.0161%,+0.0088%,$1.3k
119,API3-API3,$1.71,+2.26%,$9.7m,$4.8m,+6.24%,0.02%,0.49,+0.0086%,-0.0168%,$1.4k
120,Arweave-AR,$10.10,+0.49%,$9.7m,$13.0m,+0.14%,0.05%,1.33,+0.0051%,+0.0075%,$2.1k
121,Origin Protocol-OGN,$0.1735,+2.72%,$9.7m,$7.5m,+3.88%,0.03%,0.78,+0.0100%,+0.0100%,$291.1
122,Immutable X-IMX,$0.8392,+2.18%,$9.4m,$8.9m,+1.46%,0.04%,0.95,+0.0045%,+0.0088%,$523.8
123,StormX-STMX,$0.0081,+4.58%,$9.3m,$3.5m,+0.95%,0.01%,0.37,+0.0018%,+0.0080%,$13.4k
124,Ren-REN,$0.1225,+0.93%,$9.1m,$7.4m,+0.47%,0.03%,0.81,+0.0062%,+0.0171%,$1.7k
125,Linear-LINA,$0.0083,+3.68%,$9.1m,$5.0m,+4.22%,0.02%,0.55,+0.0067%,+0.0174%,$8.8k
126,0x-ZRX,$0.2983,+1.89%,$9.0m,$8.6m,+2.20%,0.04%,0.96,+0.0032%,+0.0029%,$1.4k
127,Band Protocol-BAND,$1.32,+0.61%,$8.9m,$5.5m,+1.43%,0.02%,0.62,+0.0056%,+0.0063%,$2.3k
128,BakeryToken-BAKE,$0.2523,+2.02%,$8.8m,$3.7m,+1.08%,0.02%,0.42,+0.0100%,+0.0100%,$15.4k
129,Raydium-RAY,$0.6720,+5.71%,$8.4m,$8.3m,+6.20%,0.03%,0.99,+0.0002%,+0.0004%,$9.9k
130,LooksRare-LOOKS,$0.2742,+0.52%,$8.3m,$13.9m,-1.22%,0.06%,1.68,+0.0001%,-0.0012%,$7.3k
131,SafePal-SFP,$0.3784,+2.66%,$8.0m,$5.7m,-10.53%,0.02%,0.71,+0.0100%,+0.0077%,$5.1k
132,Ocean Protocol-OCEAN,$0.1634,+1.52%,$7.9m,$3.7m,+2.09%,0.02%,0.47,+0.0100%,+0.0100%,$7.5k
133,Celer Network-CELR,$0.0177,+2.02%,$7.8m,$4.8m,-3.72%,0.02%,0.61,+0.0100%,+0.0100%,$164.4
134,IOST-IOST,$0.0131,+2.00%,$7.6m,$12.4m,+2.36%,0.05%,1.64,+0.0027%,+0.0158%,$3.8k
135,Automata Network-ATA,$0.1561,+2.21%,$7.5m,$2.8m,+0.57%,0.01%,0.37,+0.0100%,+0.0100%,$138.1
136,Crypto.com Coin-CRO,$0.1191,+0.23%,$7.4m,$12.3m,+1.78%,0.05%,1.65,-0.0111%,-0.0251%,$3.7k
137,Mines of Dalarnia-DAR,$0.2497,+1.93%,$7.3m,$3.0m,+2.70%,0.01%,0.42,+0.0100%,+0.0100%,$263.9
138,Reef-REEF,$0.0038,+1.75%,$7.2m,$4.5m,+4.92%,0.02%,0.64,+0.0067%,+0.0063%,$205.5
139,Yield Guild Games-YGG,$0.5001,-4.26%,$7.1m,$4.6m,-9.40%,0.02%,0.64,+0.0008%,+0.0013%,$10.5k
140,NKN-NKN,$0.1013,+2.05%,$7.1m,$3.5m,+0.17%,0.01%,0.49,+0.0097%,+0.0100%,$1.2k
141,DigiByte-DGB,$0.0106,+2.00%,$7.1m,$3.8m,+6.95%,0.02%,0.54,+0.0100%,-0.0212%,$6.7k
142,Wootrade-WOO,$0.1547,+1.49%,$7.0m,$4.4m,-0.61%,0.02%,0.64,+0.0100%,+0.0100%,$98.6
143,Celo-CELO,$0.8335,+0.65%,$6.8m,$9.1m,+3.12%,0.04%,1.34,+0.0100%,+0.0063%,$302.3
144,LUNA2-LUNA2,n/a,n/a,$6.3m,$3.4m,+1.90%,0.01%,0.55,+0.0100%,+0.0100%,$49.9k
145,Alpha Finance Lab-ALPHA,$0.1193,+1.26%,$6.1m,$5.4m,+2.17%,0.02%,0.87,+0.0118%,+0.0035%,$11.3k
146,IoTeX-IOTX,$0.0338,-1.54%,$5.7m,$6.3m,-2.76%,0.03%,1.10,+0.0100%,+0.0072%,$449.4
147,Akropolis -AKRO,$0.0037,+2.48%,$5.6m,$294.1k,+1.12%,0.00%,0.05,+0.0100%,+0.0100%,$38.8k
148,Icon-ICX,$0.2710,+2.52%,$5.3m,$4.2m,+5.99%,0.02%,0.80,+0.0072%,+0.0074%,$5.0
149,Civic-CVC,$0.1425,+0.90%,$5.3m,$7.3m,+5.56%,0.03%,1.39,+0.0108%,+0.0141%,$18.1
150,TomoChain-TOMO,$0.4867,+0.96%,$4.8m,$3.5m,+5.33%,0.01%,0.74,+0.0059%,+0.0057%,$20.2
151,OKB-OKB,$15.50,+0.41%,$4.8m,$4.5m,+2.38%,0.02%,0.95,+0.0031%,+0.0026%,$0.0
152,Binance BTCDOM Index-BTCDOM,"$1,185.50",-0.34%,$4.7m,$10.8m,+9.91%,0.05%,2.28,+0.1047%,+0.1036%,$1.2k
153,Dusk Network-DUSK,$0.1374,+1.06%,$4.7m,$3.7m,-12.47%,0.02%,0.78,-0.0006%,+0.0010%,$840.9
154,Klaytn-KLAY,$0.2313,+1.29%,$4.1m,$5.3m,+7.33%,0.02%,1.29,+0.0100%,+0.0100%,$124.7
155,Mina-MINA,$0.6734,+2.13%,$4.1m,$3.1m,+8.04%,0.01%,0.77,+0.0040%,+0.0086%,$471.8
156,APENFT-NFT,$0.0000,+0.60%,$4.0m,$431.6k,+4.17%,0.00%,0.11,+0.0197%,+0.0278%,$64.7
157,Clover Finance-CLV,$0.1018,+7.81%,$3.9m,$659.6k,+10.56%,0.00%,0.17,-0.1290%,-0.0773%,$15.9k
158,Adventure Gold-AGLD,$0.3546,-4.89%,$3.9m,$1.3m,-9.06%,0.01%,0.34,+0.0107%,-0.0077%,$11.9k
159,JUST-JST,$0.0276,+1.19%,$3.6m,$1.7m,+7.46%,0.01%,0.48,+0.0201%,-0.0008%,$0.0
160,Step App-FITFI,$0.0765,+0.18%,$3.5m,$2.7m,+4.89%,0.01%,0.76,+0.0237%,+0.0105%,$468.5
161,Injective Protocol-INJ,$1.57,+2.15%,$3.3m,$2.1m,+11.12%,0.01%,0.64,+0.0100%,+0.0100%,$1.7k
162,Quant-QNT,$95.33,+2.49%,$2.9m,$51.6k,-2.84%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
163,DeFi Binance-DEFI,$761.90,+2.13%,$2.8m,$2.0m,+15.12%,0.01%,0.71,+0.0100%,+0.0100%,$2.0k
164,Altcoin Index FTX-ALT,"$1,928.20",+1.15%,$2.7m,$13.5m,+0.28%,0.06%,5.00,-0.0005%,-0.0007%,$0.0
165,Tribe-TRIBE,$0.2853,+5.33%,$2.5m,$88.8k,-3.36%,0.00%,0.04,-0.2409%,-0.2311%,$2.2k
166,Dora Factory-DORA,$2.96,+6.21%,$2.4m,$365.5k,+6.38%,0.00%,0.15,+0.0185%,+0.0545%,$8.4k
167,Smooth Love Potion-SLP,$0.0040,-0.37%,$2.4m,$4.3m,-4.65%,0.02%,1.80,-0.0035%,-0.0083%,$40.6
168,Perpetual Protocol-PERP,$0.6824,+2.07%,$2.0m,$1.6m,+0.68%,0.01%,0.82,-0.0258%,-0.0259%,$0.0
169,Tether-USDT,$1.00,+0.00%,$1.8m,$292.8m,+23.99%,1.23%,159.51,+0.0002%,+0.0001%,$0.0
170,UMA-UMA,$2.76,+0.50%,$1.8m,$890.7k,+1.26%,0.00%,0.51,+0.1287%,-0.1336%,$83.4
171,Tornado Cash-TORN,$8.90,+2.42%,$1.7m,$1.0m,-2.71%,0.00%,0.61,-0.0556%,+0.0942%,$0.0
172,Spell Token-SPELL,$0.0013,+0.92%,$1.7m,$2.6m,-1.56%,0.01%,1.54,+0.0034%,+0.0078%,$918.0
173,Gods Unchained-GODS,$0.3570,+0.65%,$1.6m,$500.1k,-12.86%,0.00%,0.30,+0.0332%,+0.0252%,$1.1k
174,Render Token-RNDR,$0.5140,+0.90%,$1.6m,$3.1m,+1.11%,0.01%,1.93,+0.0085%,+0.0087%,$0.0
175,Request-REQ,$0.1105,+0.83%,$1.6m,$316.0k,+56.70%,0.00%,0.20,+0.4079%,+0.4079%,$5.8k
176,Wrapped NXM-WNXM,$16.02,+1.78%,$1.4m,$489.0k,-2.09%,0.00%,0.34,+0.0617%,+0.0350%,$3.1
177,Chain-XCN,$0.0741,+0.02%,$1.4m,$1.1m,+0.43%,0.00%,0.78,-0.7658%,-0.7522%,$0.0
178,Convex Finance-CVX,$5.33,+0.96%,$1.4m,$4.2m,+3.33%,0.02%,3.07,+0.0020%,+0.0014%,$0.0
179,Conflux Network-CFX,$0.0519,+2.19%,$1.2m,$1.1m,+2.53%,0.00%,0.95,+0.0773%,-0.0640%,$152.9
180,Siacoin-SC,$0.0040,+0.49%,$1.2m,$961.2k,+1.46%,0.00%,0.81,-0.0173%,-0.0199%,$2.0
181,Shitcoin Index FTX-SHIT,"$2,562.10",+1.61%,$1.2m,$11.5m,-0.64%,0.05%,9.78,-0.0017%,-0.0015%,$0.0
182,Frax Share-FXS,$6.25,+2.58%,$1.1m,$7.6m,+7.24%,0.03%,6.82,+0.0042%,+0.0057%,$0.0
183,Green Satoshi Token-GST,$0.0364,-4.16%,$1.1m,$4.2m,-4.83%,0.02%,3.86,-0.0005%,+0.0070%,$901.9
184,Moonbeam-GLMR,$0.5250,+0.31%,$1.1m,$2.1m,+5.52%,0.01%,2.00,-0.0172%,-0.0169%,$0.0
185,Everdome-DOME,$0.0017,-0.58%,$1.1m,$771.2k,-1.14%,0.00%,0.73,-0.1274%,+0.2159%,$8.2k
186,PancakeSwap-CAKE,$4.06,+1.23%,$1.0m,$3.5m,-0.26%,0.01%,3.41,+0.0014%,-0.0004%,$612.5
187,Chia Network-XCH,$36.43,-0.82%,$954.8k,$1.1m,-2.84%,0.00%,1.15,-0.2118%,+0.2124%,$544.7
188,Anchor Protocol-ANC,$0.0883,+0.28%,$925.6k,$1.2m,+6.90%,0.01%,1.35,-0.0047%,-0.0005%,$3.6k
189,NYM-NYM,$0.3191,-4.21%,$888.9k,$524.8k,-13.84%,0.00%,0.59,+0.0159%,+0.0172%,$1.4k
190,DODO-DODO,$0.1279,+2.73%,$805.5k,$1.1m,-8.49%,0.00%,1.41,+0.0115%,+0.0142%,$0.0
191,Alien Worlds-TLM,$0.0250,+1.76%,$801.8k,$1.3m,+4.43%,0.01%,1.56,+0.0026%,+0.0029%,$15.1
192,Baby Doge Coin-BABYDOGE,$0.0000,+1.76%,$786.8k,$1.4m,+4.45%,0.01%,1.83,+0.0147%,+0.0631%,$1.1k
193,Bancor-BNT,$0.4668,+2.15%,$761.6k,$1.7m,+3.17%,0.01%,2.23,-0.0734%,+0.0529%,$0.0
