,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
0,Ethereum-ETH,"$1,545.99",-2.62%,$34.7b,$6.9b,-2.66%,29.78%,0.20,-0.0021%,-0.0109%,$80.9m
1,Bitcoin-BTC,"$19,813.11",-1.35%,$26.9b,$9.7b,+0.15%,41.92%,0.36,+0.0037%,+0.0034%,$27.2m
2,Ethereum Classic-ETC,$32.25,-1.43%,$1.4b,$376.9m,-0.09%,1.63%,0.26,-0.0066%,-0.0076%,$3.9m
3,EOS-EOS,$1.52,+0.59%,$1.2b,$196.9m,-5.13%,0.85%,0.16,-0.0063%,-0.0147%,$2.7m
4,Litecoin-LTC,$59.91,+4.48%,$1.2b,$231.5m,+20.01%,1.00%,0.20,-0.0003%,+0.0002%,$2.9m
5,Polygon-MATIC,$0.8706,-1.70%,$1.0b,$237.1m,-3.65%,1.02%,0.23,+0.0019%,+0.0070%,$1.7m
6,Solana-SOL,$30.99,-1.52%,$1.0b,$385.8m,-1.42%,1.67%,0.38,+0.0021%,+0.0096%,$1.6m
7,Filecoin-FIL,$6.34,+9.45%,$816.7m,$136.9m,+36.31%,0.59%,0.17,+0.0064%,+0.0000%,$1.2m
8,Cardano-ADA,$0.4674,+2.47%,$813.4m,$282.4m,+4.86%,1.22%,0.35,+0.0186%,+0.0145%,$893.8k
9,Optimism-OP,$1.19,+2.35%,$803.6m,$70.3m,+9.85%,0.30%,0.09,+0.0117%,+0.0072%,$1.4m
10,Chiliz-CHZ,$0.2198,-2.02%,$767.1m,$104.0m,-11.35%,0.45%,0.14,+0.0062%,+0.0113%,$983.9k
11,Cosmos-ATOM,$12.22,-2.16%,$622.5m,$123.4m,-3.33%,0.53%,0.20,-0.0025%,-0.0021%,$1.1m
12,Binance Coin-BNB,$275.28,-0.92%,$595.5m,$259.9m,-3.26%,1.12%,0.44,-0.0001%,-0.0040%,$349.6k
13,Ripple-XRP,$0.3284,-0.71%,$539.9m,$318.3m,-1.01%,1.38%,0.59,+0.0003%,-0.0025%,$516.3k
14,Avalanche-AVAX,$18.80,-2.05%,$476.6m,$134.9m,+1.69%,0.58%,0.28,-0.0137%,-0.0037%,$1.0m
15,Polkadot-DOT,$7.25,-0.25%,$454.6m,$268.3m,-1.17%,1.16%,0.59,-0.0011%,+0.0024%,$855.1k
16,Tellor-TRB,$19.07,-4.00%,$431.4m,$71.0m,+4.71%,0.31%,0.16,-0.7991%,-0.8678%,$363.5k
17,Dogecoin-DOGE,$0.0617,-0.39%,$395.5m,$125.4m,+2.44%,0.54%,0.32,+0.0131%,+0.0074%,$738.6k
18,Chainlink-LINK,$6.82,-0.85%,$333.2m,$99.5m,-2.55%,0.43%,0.30,+0.0071%,+0.0102%,$767.7k
19,NEAR Protocol-NEAR,$4.16,-2.30%,$320.5m,$89.8m,-6.19%,0.39%,0.28,+0.0040%,+0.0080%,$717.2k
20,STEPN-GMT,$0.6687,-1.86%,$304.1m,$109.0m,-1.01%,0.47%,0.36,+0.0006%,-0.0001%,$699.1k
21,yearn.finance-YFI,"$9,505.24",+3.20%,$259.1m,$42.9m,+15.13%,0.19%,0.17,+0.0082%,+0.0010%,$639.9k
22,Curve DAO Token-CRV,$1.08,-5.33%,$233.0m,$56.5m,-5.88%,0.24%,0.24,+0.0010%,-0.0012%,$552.4k
23,1000SHIB-1000SHIB,$0.0122,-0.47%,$222.6m,$39.1m,+2.91%,0.17%,0.18,+0.0092%,+0.0095%,$366.8k
24,Bitcoin Cash-BCH,$117.09,+0.57%,$222.0m,$167.3m,+1.33%,0.72%,0.75,-0.0104%,-0.0063%,$294.4k
25,1inch-1INCH,$0.6862,-3.11%,$218.8m,$26.8m,-3.39%,0.12%,0.12,-0.0258%,-0.0026%,$414.4k
26,ApeCoin-APE,$4.71,-1.21%,$192.0m,$66.3m,+0.62%,0.29%,0.35,+0.0056%,+0.0074%,$167.5k
27,Aave-AAVE,$86.51,+0.39%,$187.0m,$45.8m,+2.14%,0.20%,0.24,-0.0076%,-0.0297%,$247.5k
28,Synthetix Network Token-SNX,$2.94,-2.51%,$183.9m,$35.0m,-10.64%,0.15%,0.19,+0.0002%,+0.0060%,$296.0k
29,The Sandbox-SAND,$0.9174,-2.78%,$164.8m,$75.4m,-3.38%,0.33%,0.46,-0.0012%,-0.0014%,$220.6k
