,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
52,dYdX-DYDX,$1.51,-0.83%,$65.2m,$35.0m,+1.50%,0.15%,0.54,-0.0048%,+0.0012%,$106.4k
53,Lido DAO Token-LDO,$2.03,+0.51%,$61.4m,$17.9m,-7.50%,0.08%,0.29,-0.0051%,-0.0054%,$156.1k
54,yearn.finance-YFI,"$9,121.98",+0.49%,$60.8m,$36.5m,-0.54%,0.16%,0.60,+0.0083%,+0.0062%,$95.6k
55,THORChain-RUNE,$1.92,+0.29%,$56.3m,$21.9m,+0.36%,0.09%,0.39,+0.0068%,+0.0080%,$94.1k
56,CertiK-CTK,$0.9617,+6.61%,$55.8m,$11.0m,+8.98%,0.05%,0.20,+0.0029%,+0.0096%,$206.6k
57,SHIBA INU-SHIB,$0.0000,-0.81%,$53.1m,$19.6m,+1.88%,0.08%,0.37,+0.0119%,+0.0081%,$85.6k
58,SafePal-SFP,$0.3917,-6.39%,$50.8m,$6.4m,-20.40%,0.03%,0.13,+0.0063%,+0.0020%,$111.8k
59,Chromia-CHR,$0.1812,-0.26%,$46.1m,$9.8m,-9.69%,0.04%,0.21,+0.0071%,+0.0064%,$131.2k
60,SushiSwap-SUSHI,$1.05,+0.48%,$44.9m,$26.5m,-0.46%,0.11%,0.59,+0.0035%,+0.0043%,$27.6k
61,1inch-1INCH,$0.6614,-0.58%,$44.5m,$20.4m,+4.33%,0.09%,0.46,-0.0291%,-0.0299%,$43.2k
62,Kava-KAVA,$1.71,-1.55%,$41.4m,$12.2m,-8.84%,0.05%,0.29,-0.0069%,-0.0041%,$88.6k
63,Stellar Lumens-XLM,$0.1044,-0.43%,$41.2m,$35.5m,-3.36%,0.15%,0.86,+0.0103%,-0.0018%,$151.0k
64,Oasis Network-ROSE,$0.0635,+2.04%,$40.8m,$11.8m,-1.16%,0.05%,0.29,+0.0061%,+0.0061%,$44.0k
65,Maker-MKR,$751.60,-0.83%,$39.7m,$17.0m,+1.71%,0.07%,0.43,-0.0005%,-0.0102%,$53.1k
66,Algorand-ALGO,$0.2907,+0.37%,$39.5m,$27.2m,+2.33%,0.12%,0.69,+0.0078%,+0.0042%,$31.8k
67,NEM-XEM,$0.0440,-0.52%,$37.7m,$9.0m,+6.30%,0.04%,0.24,-0.0580%,-0.0033%,$39.4k
68,Zilliqa-ZIL,$0.0360,+0.53%,$37.4m,$22.7m,+3.13%,0.10%,0.61,+0.0059%,+0.0041%,$20.8k
69,Terra Classic-LUNC,$0.0003,+20.19%,$37.4m,$1.4m,+102.37%,0.01%,0.04,+0.0100%,+0.0118%,$278.1k
70,VeChain-VET,$0.0240,-0.64%,$37.2m,$15.9m,-1.24%,0.07%,0.43,+0.0087%,+0.0061%,$70.7k
71,Elrond-EGLD,$52.26,-0.60%,$36.9m,$16.4m,+1.14%,0.07%,0.44,+0.0091%,+0.0050%,$39.1k
72,iExec RLC-RLC,$1.12,-1.58%,$35.4m,$6.4m,-8.25%,0.03%,0.18,-0.1647%,-0.1369%,$107.6k
73,Coin98-C98,$0.4196,-5.03%,$34.3m,$14.8m,-12.62%,0.06%,0.43,+0.0053%,+0.0053%,$27.0k
74,Flamingo-FLM,$0.1157,+0.15%,$34.2m,$18.4m,-2.15%,0.08%,0.54,-0.0124%,-0.0148%,$96.4k
75,The Graph-GRT,$0.1036,+0.64%,$33.8m,$22.0m,-0.82%,0.09%,0.65,+0.0004%,+0.0062%,$42.5k
76,Serum-SRM,$0.7926,+1.27%,$33.8m,$24.5m,+4.71%,0.11%,0.72,+0.0043%,+0.0086%,$8.6k
77,Bluzelle-BLZ,$0.0959,-0.90%,$33.4m,$7.4m,-6.42%,0.03%,0.22,+0.0100%,-0.0040%,$32.1k
78,Tezos-XTZ,$1.52,+1.01%,$33.1m,$26.2m,-0.45%,0.11%,0.79,+0.0002%,+0.0051%,$52.5k
79,Reserve Rights-RSR,$0.0064,+2.57%,$33.0m,$16.2m,+0.50%,0.07%,0.49,+0.0125%,+0.0149%,$39.2k
80,Dash-DASH,$44.40,+0.03%,$32.8m,$14.3m,+5.27%,0.06%,0.44,-0.0009%,-0.0010%,$53.4k
81,NEO-NEO,$9.05,+1.13%,$32.1m,$14.0m,-0.78%,0.06%,0.44,-0.0050%,-0.0022%,$27.5k
82,Enjin Coin-ENJ,$0.5127,-0.57%,$32.1m,$13.7m,-4.59%,0.06%,0.43,+0.0041%,-0.0005%,$71.2k
83,Harmony-ONE,$0.0205,-4.43%,$31.7m,$14.2m,-6.05%,0.06%,0.45,-0.0014%,-0.0013%,$30.0k
84,Ankr-ANKR,$0.0347,-2.44%,$30.5m,$14.5m,+1.03%,0.06%,0.48,-0.0190%,-0.0153%,$75.6k
85,Ocean Protocol-OCEAN,$0.1659,+1.26%,$25.7m,$4.2m,+21.15%,0.02%,0.16,+0.0100%,+0.0100%,$64.3k
86,Anchor Protocol-ANC,$0.0960,+2.74%,$25.3m,$1.3m,+5.88%,0.01%,0.05,-0.0085%,-0.0073%,$119.7k
87,Loopring-LRC,$0.3492,+0.44%,$25.2m,$13.3m,-0.34%,0.06%,0.53,+0.0001%,+0.0033%,$36.2k
88,Aragon-ANT,$1.72,+2.96%,$25.1m,$5.5m,+6.01%,0.02%,0.22,+0.0100%,-0.0395%,$37.4k
89,BitDAO-BIT,$0.6215,+2.32%,$24.8m,$27.3m,+2.08%,0.12%,1.10,-0.2245%,-0.2241%,$43.3k
90,BinaryX-BNX,$133.57,+2.67%,$23.7m,$26.3m,+8.37%,0.11%,1.11,+0.0100%,+0.0100%,$102.7k
91,MyNeighborAlice-ALICE,$2.03,+0.55%,$22.7m,$9.9m,+0.01%,0.04%,0.43,+0.0058%,+0.0072%,$32.3k
92,FTX Token-FTT,$26.75,+0.29%,$22.7m,$67.1m,-0.15%,0.29%,2.96,+0.0032%,+0.0041%,$12.4k
93,DFI.Money-YFII,$976.32,-2.05%,$22.7m,$19.5m,-3.31%,0.08%,0.86,-0.1105%,-0.2524%,$45.1k
94,Kusama-KSM,$46.85,-0.94%,$22.2m,$15.4m,-0.78%,0.07%,0.70,-0.0166%,-0.0110%,$39.4k
95,Jasmy-JASMY,$0.0086,+0.68%,$21.8m,$11.2m,+0.19%,0.05%,0.51,-0.0003%,+0.0017%,$23.6k
96,Celo-CELO,$0.8412,+1.72%,$21.5m,$9.0m,+3.37%,0.04%,0.42,+0.0033%,+0.0014%,$6.0k
97,Arweave-AR,$10.04,-1.00%,$21.0m,$13.2m,-1.74%,0.06%,0.63,+0.0019%,+0.0001%,$8.4k
98,Immutable X-IMX,$0.8235,-1.80%,$20.7m,$9.1m,+1.33%,0.04%,0.44,+0.0074%,+0.0028%,$11.8k
99,Litentry-LIT,$0.7165,-0.83%,$19.8m,$5.0m,+5.24%,0.02%,0.25,+0.0100%,+0.0100%,$45.4k
100,Storj-STORJ,$0.5416,-1.17%,$19.7m,$11.1m,-6.38%,0.05%,0.57,+0.0086%,+0.0114%,$27.7k
101,Mask Network-MASK,$1.30,-2.21%,$19.3m,$6.6m,+11.84%,0.03%,0.34,-0.0039%,+0.0030%,$16.9k
102,Bella Protocol-BEL,$0.6690,-1.16%,$19.0m,$3.9m,-0.86%,0.02%,0.20,+0.0031%,+0.0024%,$25.4k
103,LooksRare-LOOKS,$0.2848,+4.60%,$18.8m,$15.1m,+5.54%,0.07%,0.81,-0.0226%,-0.0188%,$19.6k
104,Gitcoin-GTC,$2.23,+1.89%,$18.3m,$4.1m,-1.41%,0.02%,0.22,+0.0100%,+0.0100%,$67.7k
105,Raydium-RAY,$0.6446,-2.71%,$18.1m,$7.8m,+5.88%,0.03%,0.43,-0.0455%,-0.0502%,$46.4k
106,Hedera-HBAR,$0.0627,+0.29%,$18.1m,$8.2m,+10.28%,0.04%,0.45,+0.0078%,+0.0080%,$43.0k
107,Qtum-QTUM,$3.14,+0.75%,$17.5m,$15.3m,-0.34%,0.07%,0.87,+0.0005%,+0.0134%,$7.4k
108,Ren-REN,$0.1215,+1.04%,$17.4m,$7.6m,+4.85%,0.03%,0.44,+0.0050%,+0.0042%,$29.2k
109,Ravencoin-RVN,$0.0285,-0.15%,$17.2m,$5.4m,-1.51%,0.02%,0.31,+0.0185%,+0.0044%,$20.7k
110,IOST-IOST,$0.0129,-1.03%,$17.0m,$12.0m,-1.98%,0.05%,0.71,+0.0087%,+0.0182%,$28.0k
111,Project Galaxy-GAL,$2.49,-0.54%,$16.9m,$11.2m,-0.38%,0.05%,0.67,-0.0105%,-0.0096%,$22.2k
112,Basic Attention Token-BAT,$0.3351,+0.14%,$16.8m,$10.9m,-1.61%,0.05%,0.65,+0.0016%,+0.0071%,$15.6k
113,Origin Protocol-OGN,$0.1692,+0.18%,$16.7m,$7.1m,+1.19%,0.03%,0.42,+0.0100%,+0.0100%,$16.1k
114,Audius-AUDIO,$0.2793,+0.57%,$16.6m,$7.4m,-8.33%,0.03%,0.45,+0.0672%,+0.0669%,$13.6k
115,Iota-IOTA,$0.2804,-0.52%,$16.6m,$10.6m,-2.04%,0.05%,0.64,+0.0036%,+0.0003%,$40.2k
116,Swipe-SXP,$0.3766,+0.43%,$16.4m,$8.1m,+4.83%,0.04%,0.49,+0.0032%,+0.0071%,$31.0k
117,OmiseGO-OMG,$1.78,-0.22%,$16.3m,$11.7m,-1.06%,0.05%,0.72,-0.0001%,+0.0061%,$93.9k
118,BakeryToken-BAKE,$0.2501,-1.94%,$15.1m,$3.7m,-6.93%,0.02%,0.24,-0.0295%,-0.0295%,$20.0k
119,Internet Computer-ICP,$6.24,+0.22%,$13.9m,$12.9m,+0.90%,0.06%,0.92,+0.0113%,+0.0004%,$14.4k
120,Bitcoin SV-BSV,$52.35,+0.62%,$13.9m,$32.4m,+1.12%,0.14%,2.33,+0.0071%,-0.0012%,$3.4k
121,Ontology-ONT,$0.2433,-0.12%,$13.8m,$8.9m,+1.06%,0.04%,0.65,+0.0102%,+0.0005%,$13.9k
122,Linear-LINA,$0.0080,-0.58%,$13.6m,$4.7m,+1.36%,0.02%,0.35,+0.0070%,+0.0045%,$15.7k
123,Metal-MTL,$1.18,-2.03%,$13.5m,$6.1m,-11.18%,0.03%,0.45,-0.0036%,-0.0135%,$10.6k
124,Dusk Network-DUSK,$0.1368,+2.48%,$13.3m,$3.8m,+6.08%,0.02%,0.28,+0.0080%,+0.0047%,$4.6k
125,NKN-NKN,$0.0979,-1.85%,$13.2m,$3.4m,-9.32%,0.01%,0.26,+0.0091%,+0.0098%,$11.1k
126,Band Protocol-BAND,$1.27,-1.38%,$13.1m,$5.0m,-6.93%,0.02%,0.38,-0.0014%,-0.0172%,$14.8k
127,Coti-COTI,$0.0915,+2.21%,$13.0m,$3.9m,+8.40%,0.02%,0.30,+0.0070%,+0.0105%,$10.3k
128,Civic-CVC,$0.1418,-1.95%,$13.0m,$7.3m,+1.69%,0.03%,0.56,-0.0058%,-0.0144%,$36.8k
129,Tether-USDT,$1.00,+0.00%,$12.7m,$288.6m,+1.42%,1.24%,22.65,+0.0003%,+0.0003%,$2.0
130,StormX-STMX,$0.0077,-4.12%,$12.7m,$3.7m,-21.15%,0.02%,0.29,-0.0027%,+0.0023%,$57.5k
131,Horizen-ZEN,$15.62,+0.59%,$12.4m,$6.3m,-4.66%,0.03%,0.51,+0.0005%,+0.0097%,$2.9k
132,Step App-FITFI,$0.0760,-0.60%,$11.8m,$2.4m,-5.47%,0.01%,0.20,+0.0129%,+0.0173%,$19.1k
133,Holo-HOT,$0.0020,-1.72%,$11.7m,$5.7m,+4.93%,0.02%,0.49,+0.0050%,-0.0025%,$29.3k
134,API3-API3,$1.78,+1.47%,$11.7m,$4.8m,+0.61%,0.02%,0.41,-0.0025%,-0.0100%,$37.2k
135,IoTeX-IOTX,$0.0351,+5.74%,$11.4m,$6.5m,-0.07%,0.03%,0.57,-0.0145%,-0.0236%,$40.1k
136,0x-ZRX,$0.2929,-1.53%,$11.2m,$8.1m,+1.62%,0.03%,0.72,-0.0038%,-0.0160%,$14.4k
137,Dent-DENT,$0.0009,-0.17%,$11.2m,$5.3m,-6.00%,0.02%,0.48,-0.0037%,-0.0082%,$29.9k
138,Celer Network-CELR,$0.0180,-1.14%,$11.1m,$4.9m,-1.38%,0.02%,0.44,+0.0100%,+0.0100%,$31.7k
139,Reef-REEF,$0.0037,-0.51%,$10.7m,$4.2m,-2.42%,0.02%,0.39,-0.0097%,-0.0028%,$13.3k
140,Wootrade-WOO,$0.1508,+0.30%,$10.4m,$4.4m,+0.03%,0.02%,0.42,+0.0100%,+0.0100%,$31.9k
141,SKALE Network-SKL,$0.0480,-1.00%,$10.2m,$5.8m,+1.62%,0.02%,0.57,+0.0028%,+0.0021%,$19.7k
142,Icon-ICX,$0.2683,-1.49%,$9.1m,$3.9m,+0.81%,0.02%,0.43,+0.0018%,+0.0008%,$6.1k
143,TomoChain-TOMO,$0.4949,-2.91%,$8.8m,$3.1m,-5.69%,0.01%,0.36,+0.0067%,+0.0055%,$18.7k
144,Binance BTCDOM Index-BTCDOM,"$1,202.50",-1.20%,$8.6m,$10.1m,+3.20%,0.04%,1.17,+0.0787%,+0.0559%,$2.5k
145,Livepeer-LPT,$9.97,-3.20%,$8.5m,$6.3m,-3.58%,0.03%,0.74,-0.0019%,-0.0082%,$1.6k
146,Mines of Dalarnia-DAR,$0.2438,-1.06%,$8.0m,$2.8m,+2.31%,0.01%,0.35,+0.0100%,+0.0100%,$16.4k
147,Klaytn-KLAY,$0.2312,-1.17%,$8.0m,$4.6m,-6.13%,0.02%,0.58,+0.0100%,+0.0100%,$6.0k
148,Wrapped NXM-WNXM,$15.89,+1.18%,$7.8m,$530.5k,+11.61%,0.00%,0.07,-0.0079%,-0.0117%,$14.2k
149,Alpha Finance Lab-ALPHA,$0.1214,-0.66%,$7.7m,$4.8m,+0.51%,0.02%,0.62,-0.0016%,-0.0112%,$11.1k
150,DigiByte-DGB,$0.0104,-1.78%,$7.3m,$3.6m,-4.96%,0.02%,0.50,-0.0057%,+0.0100%,$11.3k
151,ARPA Chain-ARPA,$0.0350,-0.13%,$7.0m,$3.2m,+0.26%,0.01%,0.45,+0.0100%,+0.0100%,$5.1k
152,Badger DAO-BADGER,$4.80,+2.66%,$6.9m,$2.5m,+13.81%,0.01%,0.37,+0.0070%,-0.0350%,$51.7
153,Automata Network-ATA,$0.1583,-3.32%,$6.7m,$2.3m,+2.18%,0.01%,0.34,+0.0100%,+0.0100%,$4.8k
154,Crypto.com Coin-CRO,$0.1208,-1.23%,$6.5m,$12.1m,-0.02%,0.05%,1.86,+0.0034%,+0.0002%,$5.1k
155,Cartesi-CTSI,$0.1387,-0.16%,$6.4m,$2.8m,-1.25%,0.01%,0.43,-0.0126%,-0.0041%,$26.5k
156,Yield Guild Games-YGG,$0.4827,+0.66%,$6.1m,$4.3m,-5.59%,0.02%,0.70,-0.0971%,-0.0979%,$5.8k
157,DeFi Binance-DEFI,$749.90,+0.31%,$5.3m,$2.0m,+13.21%,0.01%,0.38,-0.1160%,-0.0917%,$7.3k
158,Everdome-DOME,$0.0020,+8.02%,$4.9m,$841.5k,+13.84%,0.00%,0.17,+0.0758%,-0.0061%,$71.2k
159,Tornado Cash-TORN,$8.65,-0.46%,$3.8m,$923.3k,-3.01%,0.00%,0.25,+0.0575%,-0.0173%,$5.3k
160,Injective Protocol-INJ,$1.53,-1.07%,$3.5m,$2.0m,+0.44%,0.01%,0.56,+0.0100%,+0.0100%,$4.0k
161,Altcoin Index FTX-ALT,"$1,886.20",+0.38%,$3.5m,$13.4m,+1.09%,0.06%,3.85,-0.0012%,-0.0015%,$0.0
162,Dora Factory-DORA,$2.61,-0.67%,$3.5m,$289.7k,-14.51%,0.00%,0.08,-0.0192%,-0.1381%,$1.2k
163,DODO-DODO,$0.1258,-1.38%,$3.3m,$2.0m,+114.95%,0.01%,0.59,-0.4908%,-0.4939%,$2.3k
164,Adventure Gold-AGLD,$0.3424,-1.53%,$3.1m,$1.1m,-4.75%,0.00%,0.35,+0.0393%,-0.0115%,$758.5
165,Quant-QNT,$94.92,-1.79%,$3.0m,$53.7k,-10.28%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
166,Spell Token-SPELL,$0.0013,-0.48%,$2.9m,$2.7m,+2.80%,0.01%,0.92,+0.0050%,+0.0035%,$16.9k
167,Bancor-BNT,$0.4633,+1.88%,$2.9m,$1.7m,-1.30%,0.01%,0.59,-0.1391%,+0.0416%,$427.6
168,USD Coin-USDC,$0.9998,-0.01%,$2.6m,$1.3m,+9.58%,0.01%,0.50,+0.0000%,+0.0000%,$0.0
169,Mina-MINA,$0.6590,-0.75%,$2.6m,$2.9m,-0.51%,0.01%,1.13,+0.0128%,-0.0260%,$352.1
170,Smooth Love Potion-SLP,$0.0039,-0.78%,$2.5m,$4.0m,-2.00%,0.02%,1.62,-0.0152%,-0.0034%,$1.5k
171,Siacoin-SC,$0.0039,-2.32%,$2.5m,$949.0k,-3.39%,0.00%,0.38,+0.0092%,-0.0670%,$16.9
172,Render Token-RNDR,$0.5181,+0.00%,$2.4m,$3.2m,+1.46%,0.01%,1.32,+0.0073%,+0.0072%,$1.4k
173,DeFi FTX-DEFI,"$2,774.10",+0.01%,$2.3m,$3.3m,+3.65%,0.01%,1.42,-0.0016%,-0.0026%,$5.5
174,JUST-JST,$0.0272,-1.76%,$2.3m,$1.6m,-0.17%,0.01%,0.71,-0.0330%,+0.0043%,$0.0
175,Convex Finance-CVX,$5.31,+1.35%,$2.2m,$4.2m,+3.53%,0.02%,1.92,-0.0566%,-0.0567%,$177.1
176,Tribe-TRIBE,$0.2735,+7.75%,$2.2m,$86.0k,+12.70%,0.00%,0.04,-0.0838%,+0.0052%,$11.2
177,Frax Share-FXS,$5.93,-0.55%,$2.0m,$6.6m,-4.02%,0.03%,3.36,-0.1537%,-0.1532%,$749.7
178,OKB-OKB,$15.33,-0.66%,$2.0m,$4.4m,-4.25%,0.02%,2.22,+0.0044%,+0.0037%,$39.6k
179,Perpetual Protocol-PERP,$0.6809,-2.34%,$2.0m,$1.6m,-1.87%,0.01%,0.83,-0.0295%,-0.0588%,$422.2
180,UMA-UMA,$2.72,-1.70%,$2.0m,$891.2k,-2.36%,0.00%,0.46,+0.2630%,-0.2853%,$304.8
181,APENFT-NFT,$0.0000,+0.83%,$1.8m,$428.2k,+4.00%,0.00%,0.23,-0.0171%,+0.0242%,$208.0
182,Shitcoin Index FTX-SHIT,"$2,517.80",+0.76%,$1.8m,$11.7m,+1.88%,0.05%,6.53,+0.0009%,+0.0000%,$0.0
183,Conflux Network-CFX,$0.0504,-0.39%,$1.8m,$1.1m,+4.97%,0.00%,0.61,+0.0685%,+0.0154%,$883.1
184,Alchemy Pay-ACH,$0.0129,+1.24%,$1.6m,$352.5k,+8.33%,0.00%,0.22,+0.0410%,+0.0410%,$15.2
185,Chain-XCN,$0.0871,+25.48%,$1.5m,$934.6k,+6.14%,0.00%,0.61,-0.4919%,-0.5436%,$0.0
186,Huobi Token-HT,$4.70,+0.64%,$1.3m,$5.0m,-0.70%,0.02%,3.81,+0.0066%,+0.0067%,$2.3k
187,PancakeSwap-CAKE,$3.93,+0.17%,$1.3m,$3.5m,+2.55%,0.01%,2.68,-0.0045%,-0.0031%,$0.4
188,Chia Network-XCH,$36.16,-1.18%,$1.3m,$1.0m,-0.06%,0.00%,0.82,-0.2129%,+0.2476%,$0.0
189,Moonbeam-GLMR,$0.5203,-1.19%,$1.2m,$2.0m,-3.97%,0.01%,1.62,+0.0073%,+0.0061%,$0.0
190,Casper-CSPR,$0.0290,+1.27%,$1.2m,$447.6k,-1.71%,0.00%,0.37,+0.0417%,-0.0338%,$0.0
191,Akropolis -AKRO,$0.0036,-0.70%,$1.2m,$314.7k,-0.18%,0.00%,0.27,+0.0100%,+0.0100%,$16.0k
192,Verasity-VRA,$0.0047,-1.30%,$1.2m,$19.6k,+22.03%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
193,Biconomy-BICO,$0.4949,-2.05%,$1.2m,$945.6k,-0.91%,0.00%,0.81,+0.0084%,-0.0123%,$2.1k
