,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
131,Internet Computer-ICP,$6.24,+0.61%,$12.0m,$12.8m,-0.82%,0.06%,1.07,+0.0016%,+0.0100%,$6.6k
132,Reef-REEF,$0.0038,+1.78%,$11.7m,$4.6m,+6.00%,0.02%,0.39,+0.0054%,+0.0052%,$6.5k
133,Horizen-ZEN,$15.78,+1.24%,$11.5m,$6.4m,-0.94%,0.03%,0.56,+0.0255%,-0.0100%,$3.5k
134,Holo-HOT,$0.0020,-1.35%,$11.1m,$5.7m,+4.17%,0.02%,0.51,-0.0038%,-0.0021%,$18.5k
135,Dent-DENT,$0.0010,+1.84%,$11.1m,$5.7m,+2.30%,0.02%,0.52,+0.0055%,+0.0041%,$23.3k
136,Celer Network-CELR,$0.0194,+6.08%,$11.0m,$4.7m,-4.69%,0.02%,0.43,+0.0076%,+0.0061%,$19.2k
137,IoTeX-IOTX,$0.0354,+6.40%,$10.8m,$6.7m,+1.18%,0.03%,0.62,+0.0042%,-0.0022%,$35.3k
138,0x-ZRX,$0.2951,+0.32%,$10.8m,$8.1m,+0.74%,0.03%,0.75,-0.0137%,-0.0208%,$8.3k
139,API3-API3,$1.78,-1.88%,$10.1m,$4.7m,-5.05%,0.02%,0.47,-0.0052%,-0.0094%,$34.1k
140,Wootrade-WOO,$0.1515,+1.61%,$9.6m,$4.6m,+6.36%,0.02%,0.48,+0.0100%,+0.0100%,$22.3k
141,SKALE Network-SKL,$0.0482,+0.50%,$9.6m,$5.8m,+2.47%,0.02%,0.61,+0.0053%,+0.0058%,$11.3k
142,Mines of Dalarnia-DAR,$0.2467,+0.10%,$9.2m,$2.8m,+1.80%,0.01%,0.31,+0.0100%,+0.0100%,$16.4k
143,Binance BTCDOM Index-BTCDOM,"$1,198.30",-1.13%,$9.2m,$9.7m,-1.51%,0.04%,1.05,+0.0194%,+0.0432%,$921.1
144,TomoChain-TOMO,$0.4973,-0.61%,$8.5m,$3.1m,-3.14%,0.01%,0.37,+0.0076%,+0.0068%,$16.1k
145,Livepeer-LPT,$10.05,-1.76%,$8.4m,$6.4m,-2.14%,0.03%,0.76,-0.0057%,-0.0055%,$6.7k
146,Icon-ICX,$0.2700,+0.48%,$8.2m,$3.9m,-4.33%,0.02%,0.48,+0.0074%,+0.0071%,$1.2k
147,Alpha Finance Lab-ALPHA,$0.1217,+0.19%,$7.6m,$4.8m,+0.74%,0.02%,0.64,-0.0031%,-0.0001%,$7.5k
148,Badger DAO-BADGER,$4.88,+2.61%,$7.6m,$2.7m,+10.42%,0.01%,0.36,-0.0222%,-0.0019%,$453.9
149,Automata Network-ATA,$0.1586,-2.29%,$7.3m,$2.4m,+8.08%,0.01%,0.33,+0.0032%,+0.0030%,$3.3k
150,Wrapped NXM-WNXM,$15.60,-1.58%,$7.2m,$513.6k,+15.54%,0.00%,0.07,+0.0418%,-0.0925%,$14.2k
151,Klaytn-KLAY,$0.2326,+1.21%,$6.4m,$4.8m,-0.37%,0.02%,0.75,+0.0060%,+0.0078%,$891.5
152,Cartesi-CTSI,$0.1399,+0.95%,$6.3m,$2.7m,-4.68%,0.01%,0.43,+0.0100%,+0.0100%,$26.4k
153,ARPA Chain-ARPA,$0.0352,+1.10%,$6.1m,$3.2m,+2.17%,0.01%,0.52,+0.0032%,+0.0038%,$1.3k
154,DigiByte-DGB,$0.0104,+0.97%,$6.1m,$3.6m,-3.53%,0.02%,0.59,+0.0082%,+0.0056%,$6.8k
155,Crypto.com Coin-CRO,$0.1208,+0.94%,$5.6m,$12.1m,+1.68%,0.05%,2.17,+0.0043%,+0.0034%,$1.5k
156,Yield Guild Games-YGG,$0.4802,+0.49%,$5.5m,$4.3m,-2.79%,0.02%,0.79,-0.1127%,-0.1257%,$6.0k
157,DeFi Binance-DEFI,$755.40,+1.48%,$5.3m,$2.0m,+19.47%,0.01%,0.38,+0.0022%,-0.0054%,$7.1k
158,Everdome-DOME,$0.0018,+3.43%,$4.8m,$744.1k,+0.83%,0.00%,0.15,+0.0497%,+0.0448%,$51.3k
159,DODO-DODO,$0.1246,-0.90%,$3.7m,$2.3m,+75.22%,0.01%,0.62,-0.4178%,-0.4168%,$212.2
160,Spell Token-SPELL,$0.0014,+4.29%,$3.6m,$2.7m,+3.91%,0.01%,0.75,-0.0010%,-0.0084%,$15.8k
161,Altcoin Index FTX-ALT,"$1,900.00",+1.31%,$3.5m,$13.6m,+2.35%,0.06%,3.87,-0.0007%,+0.0002%,$0.0
162,Injective Protocol-INJ,$1.54,+0.36%,$3.3m,$2.0m,+4.14%,0.01%,0.61,+0.0100%,+0.0100%,$2.2k
163,Dora Factory-DORA,$2.73,+5.82%,$3.1m,$308.6k,-0.17%,0.00%,0.10,+0.0915%,+0.0833%,$347.8
164,Tornado Cash-TORN,$8.68,+0.58%,$2.9m,$934.3k,-0.56%,0.00%,0.32,-0.0245%,+0.0299%,$6.1k
165,Adventure Gold-AGLD,$0.3496,+1.76%,$2.9m,$1.1m,+1.63%,0.00%,0.39,-0.0099%,+0.0114%,$342.8
166,Quant-QNT,$94.63,-1.47%,$2.7m,$59.7k,-4.72%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
167,USD Coin-USDC,$1.0000,+0.00%,$2.6m,$1.3m,+6.30%,0.01%,0.50,+0.0000%,+0.0000%,$0.0
168,Bancor-BNT,$0.4590,+0.80%,$2.5m,$1.7m,-3.10%,0.01%,0.66,+0.0913%,-0.1546%,$23.0
169,Mina-MINA,$0.6610,+0.69%,$2.4m,$2.9m,-0.38%,0.01%,1.21,-0.0096%,+0.0206%,$0.0
170,Render Token-RNDR,$0.5194,+0.66%,$2.4m,$3.2m,+0.64%,0.01%,1.33,+0.0072%,+0.0075%,$491.8
171,Smooth Love Potion-SLP,$0.0039,+0.65%,$2.3m,$4.0m,-0.67%,0.02%,1.71,-0.0157%,-0.0111%,$1.5k
172,DeFi FTX-DEFI,"$2,803.50",+1.71%,$2.3m,$3.4m,+3.99%,0.01%,1.49,-0.0027%,-0.0012%,$0.0
173,Tribe-TRIBE,$0.2683,+7.46%,$2.2m,$81.2k,+6.08%,0.00%,0.04,-0.0424%,-0.0028%,$11.2
174,Siacoin-SC,$0.0040,+0.35%,$2.2m,$945.2k,+3.24%,0.00%,0.43,-0.0145%,+0.0484%,$8.6
175,JUST-JST,$0.0274,-0.68%,$2.1m,$1.6m,-1.20%,0.01%,0.77,+0.0017%,-0.0204%,$0.0
176,Frax Share-FXS,$6.03,+0.82%,$2.1m,$6.8m,-2.58%,0.03%,3.28,+0.0048%,+0.0047%,$1.3k
177,APENFT-NFT,$0.0000,-0.19%,$2.1m,$460.8k,+1.66%,0.00%,0.22,+0.0460%,-0.0336%,$208.0
178,OKB-OKB,$15.55,+1.27%,$2.0m,$4.4m,-2.07%,0.02%,2.26,+0.0035%,+0.0029%,$27.7k
179,Convex Finance-CVX,$5.31,+0.51%,$1.9m,$4.2m,+3.90%,0.02%,2.17,+0.0045%,+0.0031%,$177.1
180,UMA-UMA,$2.74,+0.52%,$1.9m,$877.4k,-0.84%,0.00%,0.46,-0.2907%,+0.2585%,$304.8
181,Huobi Token-HT,$4.84,+3.93%,$1.8m,$5.1m,-0.21%,0.02%,2.79,+0.0100%,+0.0104%,$916.6
182,Boba Network-BOBA,$0.3173,-0.02%,$1.8m,$794.6k,+1.20%,0.00%,0.44,+0.0066%,+0.0056%,$1.9k
183,Chain-XCN,$0.0869,+25.80%,$1.7m,$974.2k,+16.71%,0.00%,0.56,-0.6230%,-0.7147%,$0.0
184,Perpetual Protocol-PERP,$0.6894,+1.70%,$1.7m,$1.6m,-2.10%,0.01%,0.98,-0.0331%,+0.0212%,$354.6
185,Shitcoin Index FTX-SHIT,"$2,545.00",+2.44%,$1.5m,$11.8m,+3.28%,0.05%,7.75,+0.0010%,+0.0005%,$0.0
186,Conflux Network-CFX,$0.0505,+1.13%,$1.5m,$1.1m,+1.66%,0.00%,0.73,-0.0309%,+0.0274%,$211.6
187,Prometeus-PROM,$5.88,+7.06%,$1.4m,$592.2k,-4.23%,0.00%,0.43,-0.0658%,-0.0622%,$9.2k
188,Alchemy Pay-ACH,$0.0130,+1.64%,$1.4m,$356.5k,+16.34%,0.00%,0.26,+0.0291%,+0.0291%,$15.2
189,Chia Network-XCH,$36.08,-0.69%,$1.3m,$1.1m,+3.67%,0.00%,0.83,+0.2397%,-0.1402%,$127.8
190,Verasity-VRA,$0.0047,+0.22%,$1.2m,$25.5k,+62.26%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
191,Moonbeam-GLMR,$0.5268,+1.07%,$1.2m,$2.0m,-2.74%,0.01%,1.73,+0.0070%,+0.0069%,$0.0
192,Akropolis -AKRO,$0.0036,+0.80%,$1.1m,$303.6k,+1.22%,0.00%,0.27,+0.0100%,+0.0100%,$16.0k
193,Biconomy-BICO,$0.5045,+1.60%,$1.1m,$948.9k,+2.18%,0.00%,0.84,+0.0002%,+0.0222%,$2.1k
