,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
0,Bitcoin-BTC,"$19,708.35",-0.40%,$14.3b,$10.2b,+2.88%,42.47%,0.71,+0.0001%,+0.0023%,$7.5m
1,Ethereum-ETH,"$1,554.35",+0.38%,$13.4b,$7.0b,+1.19%,29.27%,0.52,-0.0035%,-0.0039%,$18.2m
2,Cardano-ADA,$0.4993,+4.17%,$1.5b,$357.3m,+16.44%,1.49%,0.25,-0.0294%,-0.0182%,$2.3m
3,Ethereum Classic-ETC,$32.13,-0.56%,$707.9m,$384.4m,+0.75%,1.61%,0.54,-0.0051%,-0.0142%,$1.1m
4,Filecoin-FIL,$6.20,-4.91%,$675.4m,$124.6m,-19.65%,0.52%,0.18,-0.0063%,-0.0010%,$1.2m
5,Solana-SOL,$31.66,+1.70%,$588.7m,$391.8m,+0.79%,1.64%,0.67,+0.0108%,+0.0092%,$938.6k
6,1000SHIB-1000SHIB,$0.0127,+3.38%,$540.1m,$57.0m,+40.27%,0.24%,0.11,+0.0100%,+0.0100%,$869.0k
7,Cosmos-ATOM,$12.78,+4.21%,$524.0m,$148.4m,+18.63%,0.62%,0.28,-0.0056%,-0.0068%,$808.9k
8,Litecoin-LTC,$58.86,-2.78%,$499.5m,$221.2m,-6.08%,0.93%,0.44,+0.0117%,+0.0027%,$713.7k
9,EOS-EOS,$1.48,-2.80%,$472.0m,$187.3m,-4.43%,0.78%,0.40,+0.0036%,+0.0062%,$591.2k
10,Polygon-MATIC,$0.8775,-0.27%,$429.0m,$232.3m,-2.30%,0.97%,0.54,-0.0027%,+0.0032%,$283.3k
11,Binance Coin-BNB,$277.07,+0.21%,$353.8m,$261.2m,+0.65%,1.09%,0.74,+0.0049%,+0.0019%,$87.5k
12,Chiliz-CHZ,$0.2111,-2.46%,$344.3m,$100.4m,+5.14%,0.42%,0.29,+0.0089%,+0.0048%,$447.6k
13,Axie Infinity-AXS,$14.46,-3.51%,$343.0m,$92.6m,-23.77%,0.39%,0.27,-0.0006%,-0.0150%,$608.6k
14,Dogecoin-DOGE,$0.0630,+0.69%,$327.0m,$128.4m,-0.04%,0.54%,0.39,+0.0119%,+0.0046%,$526.4k
15,Optimism-OP,$1.15,-3.24%,$326.3m,$68.9m,-3.87%,0.29%,0.21,+0.0043%,+0.0012%,$321.5k
16,STEPN-GMT,$0.6893,+2.27%,$289.9m,$114.1m,+5.05%,0.48%,0.39,-0.0010%,-0.0015%,$497.0k
17,Avalanche-AVAX,$18.90,+0.52%,$276.9m,$138.6m,+2.83%,0.58%,0.50,-0.0005%,-0.0001%,$131.1k
18,Chainlink-LINK,$7.15,+4.97%,$274.8m,$120.7m,+20.50%,0.50%,0.44,+0.0077%,+0.0081%,$313.7k
19,Ripple-XRP,$0.3295,+0.01%,$274.7m,$318.7m,+0.06%,1.33%,1.16,+0.0060%,+0.0054%,$189.4k
20,Polkadot-DOT,$7.22,-0.53%,$239.4m,$265.2m,-0.58%,1.11%,1.11,-0.0048%,-0.0104%,$295.6k
21,Tellor-TRB,$18.45,-4.34%,$239.2m,$66.0m,-5.65%,0.28%,0.28,-0.2138%,-0.2392%,$188.1k
22,The Sandbox-SAND,$0.9653,+4.41%,$222.7m,$89.0m,+15.94%,0.37%,0.40,+0.0068%,+0.0121%,$362.5k
23,NEAR Protocol-NEAR,$4.16,-0.23%,$151.9m,$90.1m,+0.48%,0.38%,0.59,+0.0053%,+0.0060%,$223.0k
24,Unifi Protocol DAO-UNFI,$7.90,+1.80%,$145.2m,$21.4m,-4.28%,0.09%,0.15,+0.0092%,+0.0061%,$72.0k
25,ApeCoin-APE,$4.76,+0.58%,$145.2m,$69.0m,+1.71%,0.29%,0.48,+0.0023%,+0.0067%,$224.8k
26,Bitcoin Cash-BCH,$116.58,-0.81%,$142.3m,$170.1m,+1.84%,0.71%,1.20,-0.0030%,-0.0040%,$66.1k
27,Decentraland-MANA,$0.8094,+4.29%,$133.5m,$44.9m,+16.32%,0.19%,0.34,+0.0086%,+0.0093%,$248.2k
28,Curve DAO Token-CRV,$1.09,+1.50%,$127.5m,$59.4m,+2.79%,0.25%,0.47,-0.0016%,-0.0335%,$137.6k
29,Helium-HNT,$4.21,-7.98%,$125.9m,$21.0m,+34.31%,0.09%,0.17,+0.0066%,+0.0037%,$389.4k
30,SHIBA INU-SHIB,$0.0000,+2.54%,$115.8m,$22.2m,+10.35%,0.09%,0.19,+0.0111%,+0.0065%,$510.4k
31,Waves-WAVES,$4.56,+1.50%,$95.2m,$53.0m,+0.71%,0.22%,0.56,+0.0089%,+0.0056%,$74.8k
32,Algorand-ALGO,$0.3081,+2.44%,$94.4m,$31.7m,+7.75%,0.13%,0.34,-0.0096%,-0.0115%,$56.5k
33,yearn.finance-YFI,"$9,419.99",-1.96%,$86.6m,$39.3m,-6.93%,0.16%,0.45,-0.0044%,+0.0078%,$113.5k
34,Fantom-FTM,$0.2706,+0.86%,$80.0m,$49.3m,+2.65%,0.21%,0.62,+0.0112%,+0.0076%,$43.6k
35,ConstitutionDAO-PEOPLE,$0.0211,+3.11%,$77.7m,$27.9m,+7.52%,0.12%,0.36,+0.0093%,-0.0162%,$117.9k
36,Synthetix Network Token-SNX,$3.00,+2.45%,$76.7m,$35.7m,+2.37%,0.15%,0.47,-0.0106%,-0.0170%,$26.9k
37,Uniswap-UNI,$6.43,+2.04%,$73.9m,$47.6m,+2.54%,0.20%,0.64,-0.0004%,-0.0007%,$41.8k
38,Gala-GALA,$0.0511,+2.20%,$69.5m,$36.3m,+1.51%,0.15%,0.52,+0.0095%,+0.0082%,$50.5k
39,Tron-TRX,$0.0630,+0.04%,$68.8m,$142.7m,+2.73%,0.60%,2.08,-0.0029%,-0.0030%,$3.9k
40,Aave-AAVE,$88.22,+2.31%,$68.0m,$46.6m,+1.99%,0.20%,0.69,-0.0164%,-0.0059%,$3.5k
41,ZCash-ZEC,$63.72,+2.58%,$66.7m,$24.3m,+4.73%,0.10%,0.36,+0.0054%,-0.0040%,$128.4k
