,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
0,Ethereum-ETH,"$1,540.91",-7.50%,$36.9b,$6.9b,-6.01%,29.67%,0.19,-0.0178%,-0.0123%,$95.0m
1,Bitcoin-BTC,"$18,866.73",-4.78%,$33.4b,$9.9b,-0.76%,42.64%,0.30,-0.0012%,-0.0051%,$91.8m
2,Ethereum Classic-ETC,$35.08,-15.12%,$6.7b,$499.1m,-31.53%,2.15%,0.07,-0.0191%,-0.0347%,$36.4m
3,Solana-SOL,$31.29,-6.05%,$1.6b,$374.4m,-8.93%,1.61%,0.23,-0.0048%,+0.0000%,$2.8m
4,EOS-EOS,$1.57,+2.82%,$1.3b,$213.1m,+15.24%,0.92%,0.17,-0.0020%,-0.0105%,$3.8m
5,Cardano-ADA,$0.4648,-6.14%,$1.1b,$281.5m,-7.83%,1.21%,0.27,+0.0104%,+0.0051%,$2.5m
6,Binance Coin-BNB,$266.60,-5.02%,$898.2m,$275.4m,+3.65%,1.18%,0.31,-0.0116%,-0.0059%,$1.3m
7,Polygon-MATIC,$0.8162,-7.97%,$832.9m,$188.8m,-12.63%,0.81%,0.23,-0.0024%,-0.0046%,$2.0m
8,Ripple-XRP,$0.3239,-3.04%,$767.6m,$322.9m,-1.93%,1.39%,0.42,-0.0064%,-0.0047%,$2.2m
9,Litecoin-LTC,$55.11,-6.74%,$663.8m,$191.0m,-8.25%,0.82%,0.29,+0.0045%,-0.0024%,$3.0m
10,Avalanche-AVAX,$18.51,-6.83%,$656.6m,$128.7m,-10.58%,0.55%,0.20,-0.0081%,+0.0060%,$1.6m
11,Cosmos-ATOM,$12.04,-2.97%,$625.8m,$110.3m,-10.06%,0.47%,0.18,-0.0006%,-0.0057%,$1.3m
12,Helium-HNT,$4.84,+33.49%,$625.2m,$36.2m,+65.81%,0.16%,0.06,-0.0488%,-0.1463%,$1.6m
13,Chiliz-CHZ,$0.1882,-7.75%,$569.9m,$75.7m,-21.92%,0.33%,0.13,+0.0071%,+0.0007%,$1.9m
14,Polkadot-DOT,$7.10,-6.36%,$568.3m,$263.6m,-7.45%,1.13%,0.46,-0.0103%,-0.0113%,$2.0m
15,NEAR Protocol-NEAR,$4.16,-7.98%,$564.1m,$90.8m,-13.40%,0.39%,0.16,-0.0008%,-0.0022%,$1.4m
16,Dogecoin-DOGE,$0.0600,-4.17%,$533.7m,$119.3m,-5.24%,0.51%,0.22,+0.0002%,+0.0049%,$2.7m
17,Stargate Finance-STG,$0.7124,+10.57%,$527.9m,$32.8m,+87.12%,0.14%,0.06,+0.0001%,+0.0050%,$751.9k
18,Optimism-OP,$1.11,-9.23%,$472.2m,$60.0m,-9.92%,0.26%,0.13,+0.0049%,+0.0056%,$1.5m
19,Filecoin-FIL,$5.77,-5.55%,$465.0m,$102.6m,-7.47%,0.44%,0.22,+0.0047%,-0.0019%,$2.7m
20,Ravencoin-RVN,$0.0366,-9.48%,$399.4m,$20.7m,-44.44%,0.09%,0.05,+0.0257%,-0.0023%,$1.3m
21,Chainlink-LINK,$6.77,-5.99%,$383.1m,$103.0m,-6.79%,0.44%,0.27,+0.0087%,-0.0001%,$1.6m
22,STEPN-GMT,$0.6359,-8.14%,$355.1m,$104.8m,-6.00%,0.45%,0.30,-0.0097%,-0.0105%,$1.2m
23,Bitcoin Cash-BCH,$113.40,-9.07%,$320.9m,$166.0m,-10.29%,0.71%,0.52,-0.0026%,-0.0140%,$800.0k
24,1000SHIB-1000SHIB,$0.0121,-3.69%,$319.3m,$41.7m,-7.12%,0.18%,0.13,+0.0100%,+0.0100%,$730.0k
25,Curve DAO Token-CRV,$1.05,-9.55%,$308.5m,$55.7m,-18.49%,0.24%,0.18,-0.0076%,+0.0038%,$901.4k
26,The Sandbox-SAND,$0.8796,-8.17%,$280.1m,$73.3m,-12.44%,0.32%,0.26,+0.0022%,-0.0031%,$1.3m
27,ApeCoin-APE,$4.30,-9.01%,$263.7m,$64.0m,-6.78%,0.28%,0.24,-0.0053%,-0.0025%,$1.1m
28,Tellor-TRB,$16.26,-5.20%,$243.2m,$43.1m,-10.60%,0.19%,0.18,+0.0295%,-0.0803%,$532.1k
29,Project Galaxy-GAL,$2.41,-13.94%,$204.1m,$14.2m,-23.67%,0.06%,0.07,-0.0053%,-0.0179%,$521.3k
30,Fantom-FTM,$0.2496,-6.52%,$182.7m,$48.4m,-2.97%,0.21%,0.26,+0.0039%,-0.0002%,$751.8k
31,Axie Infinity-AXS,$13.19,-7.28%,$181.9m,$78.0m,-6.46%,0.34%,0.43,-0.0139%,-0.0350%,$993.0k
32,Ethereum Name Service-ENS,$13.59,-10.71%,$177.0m,$26.5m,-23.99%,0.11%,0.15,+0.0090%,+0.0043%,$395.4k
33,Unifi Protocol DAO-UNFI,$7.08,-8.44%,$173.4m,$17.9m,-10.56%,0.08%,0.10,+0.0021%,+0.0100%,$399.6k
34,Aave-AAVE,$83.63,-8.43%,$143.3m,$43.7m,-11.90%,0.19%,0.30,-0.0305%,-0.0221%,$266.3k
