,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
16,Chiliz-CHZ,$0.1920,+2.18%,$405.3m,$74.9m,-5.22%,0.32%,0.18,+0.0024%,+0.0046%,$472.9k
17,Optimism-OP,$1.17,+5.04%,$384.1m,$61.1m,+6.86%,0.26%,0.16,+0.0014%,-0.0011%,$543.1k
18,Dogecoin-DOGE,$0.0612,+3.46%,$362.5m,$119.2m,-2.33%,0.51%,0.33,+0.0023%,+0.0088%,$801.2k
19,Chainlink-LINK,$7.08,+5.53%,$307.9m,$106.2m,+6.47%,0.46%,0.35,-0.0018%,-0.0001%,$542.7k
20,Filecoin-FIL,$5.91,+4.64%,$296.8m,$103.6m,+5.27%,0.45%,0.35,-0.0018%,+0.0087%,$741.8k
21,Curve DAO Token-CRV,$1.16,+11.03%,$244.6m,$60.0m,+9.47%,0.26%,0.25,-0.0009%,-0.0249%,$805.7k
22,STEPN-GMT,$0.6537,+2.63%,$240.0m,$106.8m,+3.26%,0.46%,0.45,-0.0084%,-0.0064%,$463.7k
23,Ravencoin-RVN,$0.0372,-1.99%,$237.5m,$20.0m,-29.50%,0.09%,0.08,-0.0023%,+0.0147%,$633.7k
24,1000SHIB-1000SHIB,$0.0124,+3.73%,$230.9m,$42.0m,+3.97%,0.18%,0.18,+0.0100%,+0.0037%,$264.0k
25,Bitcoin Cash-BCH,$117.44,+3.63%,$219.8m,$169.0m,+3.32%,0.73%,0.77,-0.0154%,-0.0087%,$408.9k
26,Tellor-TRB,$16.88,+6.10%,$195.2m,$42.0m,-2.73%,0.18%,0.22,-0.0749%,+0.0049%,$219.5k
27,The Sandbox-SAND,$0.9063,+2.01%,$178.4m,$74.2m,+1.84%,0.32%,0.42,-0.0052%,-0.0136%,$549.8k
28,ApeCoin-APE,$4.44,+1.45%,$176.5m,$64.7m,+3.10%,0.28%,0.37,-0.0064%,-0.0094%,$657.2k
29,Fantom-FTM,$0.2555,+2.89%,$153.5m,$48.7m,+3.51%,0.21%,0.32,-0.0045%,-0.0035%,$351.2k
30,Axie Infinity-AXS,$13.51,+1.22%,$132.3m,$80.0m,+2.41%,0.34%,0.60,-0.0326%,-0.0293%,$317.2k
31,Ethereum Name Service-ENS,$14.21,-0.63%,$132.2m,$27.5m,-8.88%,0.12%,0.21,+0.0043%,+0.0016%,$261.4k
32,Unifi Protocol DAO-UNFI,$7.24,+6.51%,$123.7m,$18.3m,+11.06%,0.08%,0.15,+0.0100%,+0.0054%,$110.2k
33,Aave-AAVE,$88.54,+5.03%,$113.1m,$46.2m,+1.96%,0.20%,0.41,-0.0214%,-0.0001%,$84.0k
34,Kyber Network Crystal-KNC,$1.74,+2.40%,$105.3m,$20.0m,-2.08%,0.09%,0.19,+0.0014%,+0.0007%,$204.1k
35,Project Galaxy-GAL,$2.54,-1.60%,$104.1m,$14.4m,-5.90%,0.06%,0.14,-0.0144%,-0.0040%,$262.6k
36,Tron-TRX,$0.0617,+1.55%,$97.4m,$142.7m,+2.21%,0.61%,1.47,-0.0153%,-0.0141%,$316.9k
37,Uniswap-UNI,$6.16,+4.41%,$95.6m,$45.7m,+3.85%,0.20%,0.48,-0.0082%,-0.0100%,$157.4k
38,dYdX-DYDX,$1.48,+1.46%,$92.5m,$37.5m,+11.58%,0.16%,0.41,-0.0049%,-0.0005%,$129.1k
39,Decentraland-MANA,$0.7678,+3.09%,$91.5m,$38.2m,+0.68%,0.16%,0.42,-0.0068%,-0.0010%,$194.7k
40,yearn.finance-YFI,"$9,555.14",+9.58%,$85.3m,$38.1m,+15.59%,0.16%,0.45,-0.0205%,-0.0203%,$229.9k
41,SushiSwap-SUSHI,$1.23,+7.32%,$83.8m,$30.9m,+5.05%,0.13%,0.37,-0.0169%,-0.0062%,$225.0k
42,Monero-XMR,$151.45,+3.38%,$83.3m,$40.8m,+0.23%,0.18%,0.49,-0.0022%,+0.0015%,$170.0k
43,Gala-GALA,$0.0491,+3.28%,$77.6m,$33.7m,+1.48%,0.14%,0.43,+0.0001%,+0.0037%,$110.2k
44,Terra Classic-LUNC,$0.0005,+15.70%,$76.6m,$7.3m,+323.72%,0.03%,0.10,+0.0018%,+0.0028%,$347.8k
45,Algorand-ALGO,$0.3008,+5.19%,$76.0m,$29.4m,+5.43%,0.13%,0.39,-0.0001%,+0.0036%,$36.5k
46,Waves-WAVES,$4.44,+2.97%,$75.6m,$49.4m,+4.33%,0.21%,0.65,+0.0059%,+0.0049%,$118.6k
47,Terra-LUNA,$1.92,+1.92%,$75.3m,$6.6m,+7.29%,0.03%,0.09,-0.0090%,-0.0019%,$159.2k
48,CertiK-CTK,$1.07,+12.49%,$75.2m,$12.5m,+52.14%,0.05%,0.17,-0.0335%,-0.0357%,$195.9k
49,Synthetix Network Token-SNX,$3.01,+7.64%,$72.0m,$33.5m,+1.49%,0.14%,0.46,-0.0261%,+0.0019%,$71.1k
50,iExec RLC-RLC,$1.24,+18.93%,$71.3m,$8.2m,+50.47%,0.04%,0.12,-0.0993%,-0.0551%,$210.0k
51,ConstitutionDAO-PEOPLE,$0.0217,+12.33%,$64.6m,$25.1m,+8.08%,0.11%,0.39,+0.0076%,-0.0014%,$92.6k
52,THETA-THETA,$1.12,+3.09%,$64.1m,$22.4m,+3.34%,0.10%,0.35,-0.0154%,-0.0098%,$156.4k
53,Ocean Protocol-OCEAN,$0.1823,+11.83%,$63.3m,$7.3m,+89.98%,0.03%,0.12,+0.0032%,+0.0045%,$210.3k
54,ZCash-ZEC,$59.72,+0.80%,$55.1m,$21.2m,+12.05%,0.09%,0.38,+0.0075%,-0.0064%,$105.4k
55,Stellar Lumens-XLM,$0.1027,+2.29%,$54.7m,$38.0m,+6.54%,0.16%,0.69,-0.0146%,-0.0055%,$98.7k
56,API3-API3,$1.82,+12.13%,$52.9m,$6.2m,+29.17%,0.03%,0.12,-0.0390%,-0.0281%,$103.1k
57,THORChain-RUNE,$1.85,+3.62%,$51.9m,$20.8m,+2.02%,0.09%,0.40,+0.0036%,-0.0009%,$91.7k
58,BinaryX-BNX,$138.70,+1.19%,$50.8m,$30.2m,+0.96%,0.13%,0.59,+0.0100%,+0.0100%,$97.8k
59,FOOTBALL-FOOTBALL,"$1,123.47",+6.94%,$48.4m,$5.8m,+12.26%,0.02%,0.12,+0.0340%,+0.1762%,$56.6k
60,1inch-1INCH,$0.6316,+2.15%,$46.0m,$20.4m,+0.96%,0.09%,0.44,-0.0089%,-0.0135%,$107.4k
61,Lido DAO Token-LDO,$2.02,+8.61%,$45.7m,$19.1m,+7.55%,0.08%,0.42,+0.0049%,+0.0052%,$194.6k
62,Celsius-CEL,$1.32,-3.02%,$45.6m,$23.2m,+0.69%,0.10%,0.51,-0.0397%,-0.0195%,$245.7k
63,Maker-MKR,$750.50,+7.06%,$45.3m,$16.2m,+8.85%,0.07%,0.36,-0.0180%,-0.0116%,$46.2k
64,SHIBA INU-SHIB,$0.0000,+3.42%,$42.9m,$19.2m,+3.09%,0.08%,0.45,+0.0043%,+0.0086%,$133.2k
65,ARPA Chain-ARPA,$0.0387,+9.80%,$42.0m,$5.0m,+65.43%,0.02%,0.12,-0.0003%,+0.0000%,$91.5k
66,The Graph-GRT,$0.1043,+5.57%,$41.2m,$21.6m,+3.91%,0.09%,0.52,-0.0097%,-0.0019%,$65.9k
67,Elrond-EGLD,$51.22,+4.35%,$40.6m,$15.4m,-1.37%,0.07%,0.38,+0.0056%,+0.0027%,$92.8k
68,Compound-COMP,$48.51,+6.48%,$39.9m,$22.9m,+13.31%,0.10%,0.57,-0.0687%,-0.0735%,$110.9k
69,Enjin Coin-ENJ,$0.5191,+5.04%,$39.9m,$14.7m,+6.39%,0.06%,0.37,-0.0030%,-0.0007%,$182.0k
70,FTX Token-FTT,$26.27,+2.41%,$39.4m,$69.5m,+4.44%,0.30%,1.76,+0.0033%,+0.0049%,$51.3k
71,Serum-SRM,$0.7918,+3.95%,$39.1m,$25.2m,+5.81%,0.11%,0.64,-0.0034%,-0.0149%,$61.4k
72,Tezos-XTZ,$1.50,+2.96%,$39.0m,$27.0m,+1.64%,0.12%,0.69,-0.0295%,-0.0228%,$98.8k
73,Aragon-ANT,$1.90,+2.48%,$38.4m,$6.7m,+17.21%,0.03%,0.17,+0.0113%,+0.0116%,$40.0k
74,VeChain-VET,$0.0238,+3.27%,$38.2m,$16.0m,+3.16%,0.07%,0.42,+0.0066%,+0.0082%,$24.2k
75,Flow (Dapper labs)-FLOW,$1.87,+5.15%,$37.7m,$23.8m,+2.87%,0.10%,0.63,+0.0025%,+0.0037%,$64.0k
76,Harmony-ONE,$0.0202,+4.31%,$37.5m,$14.9m,+3.23%,0.06%,0.40,-0.0039%,-0.0012%,$136.6k
77,Chromia-CHR,$0.1790,-2.34%,$36.7m,$9.0m,-4.86%,0.04%,0.24,+0.0037%,+0.0023%,$144.2k
78,Zilliqa-ZIL,$0.0348,+2.57%,$35.4m,$22.7m,+5.98%,0.10%,0.64,+0.0034%,+0.0062%,$38.2k
79,Oasis Network-ROSE,$0.0613,+4.36%,$34.4m,$12.6m,+12.10%,0.05%,0.37,+0.0074%,+0.0081%,$73.7k
80,Jasmy-JASMY,$0.0089,+3.21%,$33.8m,$11.5m,+1.60%,0.05%,0.34,+0.0065%,+0.0073%,$65.3k
81,NEO-NEO,$8.92,+3.35%,$33.6m,$12.7m,+4.01%,0.05%,0.38,+0.0041%,-0.0221%,$46.4k
82,Mask Network-MASK,$1.41,+13.44%,$32.0m,$7.7m,+21.61%,0.03%,0.24,-0.0186%,+0.0284%,$51.7k
83,OmiseGO-OMG,$1.84,+7.57%,$31.8m,$13.1m,+13.18%,0.06%,0.41,-0.0034%,+0.0083%,$49.3k
84,Dash-DASH,$45.07,+3.10%,$31.3m,$13.7m,+4.71%,0.06%,0.44,-0.0145%,-0.0074%,$35.5k
85,DFI.Money-YFII,$975.19,+6.17%,$30.5m,$19.1m,+11.04%,0.08%,0.62,-0.2135%,-0.0684%,$93.1k
86,Kusama-KSM,$48.67,+4.19%,$30.4m,$15.6m,+2.39%,0.07%,0.51,-0.0198%,-0.0012%,$50.9k
87,Flamingo-FLM,$0.1123,+2.02%,$30.1m,$18.2m,+5.16%,0.08%,0.60,-0.0949%,-0.1129%,$89.1k
88,Adventure Gold-AGLD,$0.4246,+4.97%,$30.0m,$2.9m,+53.35%,0.01%,0.10,-0.0536%,+0.0260%,$139.1k
89,NEM-XEM,$0.0428,+4.56%,$29.8m,$8.5m,+3.65%,0.04%,0.29,-0.0124%,-0.0152%,$10.8k
90,Spell Token-SPELL,$0.0013,+2.22%,$29.4m,$5.5m,+44.53%,0.02%,0.19,-0.1216%,-0.0430%,$87.7k
91,Ankr-ANKR,$0.0343,+0.95%,$29.4m,$13.5m,+0.80%,0.06%,0.46,-0.0016%,-0.0104%,$76.1k
92,Loopring-LRC,$0.3458,+4.04%,$29.2m,$13.6m,+6.08%,0.06%,0.47,-0.0340%,-0.0115%,$53.6k
93,Balancer-BAL,$7.16,-2.08%,$28.9m,$14.5m,-3.22%,0.06%,0.50,-0.0562%,-0.0339%,$104.3k
94,Immutable X-IMX,$0.8393,+6.94%,$27.7m,$9.8m,+11.91%,0.04%,0.35,-0.0089%,-0.0018%,$27.2k
95,BitDAO-BIT,$0.6321,+0.15%,$25.1m,$25.2m,+0.05%,0.11%,1.00,+0.0074%,+0.0059%,$88.2k
96,Audius-AUDIO,$0.2816,+7.73%,$25.1m,$7.5m,+6.32%,0.03%,0.30,-0.0076%,+0.0001%,$33.3k
97,Gitcoin-GTC,$2.35,+8.54%,$24.7m,$4.9m,+32.27%,0.02%,0.20,+0.0089%,+0.0100%,$67.5k
98,Storj-STORJ,$0.5191,+0.97%,$24.6m,$10.6m,+1.13%,0.05%,0.43,-0.0040%,-0.0010%,$69.6k
99,1000XEC-1000XEC,$0.0419,+2.80%,$24.4m,$4.8m,-10.98%,0.02%,0.20,+0.0015%,-0.0014%,$77.3k
100,MyNeighborAlice-ALICE,$2.06,+4.28%,$23.8m,$10.3m,+0.17%,0.04%,0.43,+0.0031%,+0.0060%,$80.5k
101,Reserve Rights-RSR,$0.0060,+3.15%,$23.5m,$13.3m,+3.77%,0.06%,0.57,-0.0024%,+0.0147%,$31.6k
102,Kava-KAVA,$1.60,+3.63%,$22.8m,$10.6m,+6.02%,0.05%,0.46,-0.0064%,-0.0093%,$28.3k
103,Origin Protocol-OGN,$0.1701,+5.19%,$22.3m,$6.9m,+1.01%,0.03%,0.31,+0.0064%,+0.0100%,$80.5k
104,Litentry-LIT,$0.6935,+3.82%,$22.2m,$4.6m,-5.69%,0.02%,0.21,+0.0100%,+0.0100%,$37.1k
105,LUNA2-LUNA2,n/a,n/a,$21.9m,$3.2m,+15.74%,0.01%,0.15,+0.0100%,+0.0100%,$159.1k
106,Bluzelle-BLZ,$0.0882,+4.94%,$21.3m,$5.8m,+11.69%,0.03%,0.27,+0.0100%,+0.0100%,$36.9k
107,Qtum-QTUM,$3.12,+2.93%,$20.7m,$15.5m,+5.94%,0.07%,0.75,+0.0019%,-0.0093%,$39.2k
108,Swipe-SXP,$0.3590,+2.29%,$20.5m,$7.9m,+4.95%,0.03%,0.39,-0.0014%,+0.0004%,$30.5k
109,Coin98-C98,$0.4055,+2.37%,$20.1m,$12.3m,+3.67%,0.05%,0.61,+0.0032%,+0.0066%,$9.9k
110,Holo-HOT,$0.0020,+4.45%,$19.8m,$4.9m,+2.24%,0.02%,0.25,+0.0002%,+0.0006%,$70.7k
111,Horizen-ZEN,$15.11,+2.21%,$19.7m,$6.6m,+1.52%,0.03%,0.34,-0.0331%,-0.0015%,$37.2k
112,Bitcoin SV-BSV,$51.28,+3.53%,$19.5m,$32.4m,+5.17%,0.14%,1.66,+0.0029%,+0.0182%,$14.4k
113,Raydium-RAY,$0.6234,+1.03%,$19.0m,$7.6m,+0.38%,0.03%,0.40,+0.0062%,+0.0065%,$37.3k
114,Hedera-HBAR,$0.0609,+3.88%,$18.8m,$7.9m,+8.86%,0.03%,0.42,+0.0077%,+0.0079%,$16.1k
115,Alpha Finance Lab-ALPHA,$0.1185,+6.45%,$18.7m,$5.7m,+10.37%,0.02%,0.31,-0.0073%,+0.0060%,$74.1k
116,Celo-CELO,$0.8236,+1.75%,$18.4m,$8.7m,-1.03%,0.04%,0.47,+0.0069%,+0.0052%,$33.0k
117,Bella Protocol-BEL,$0.6558,+4.51%,$18.2m,$3.3m,-4.36%,0.01%,0.18,+0.0005%,+0.0005%,$40.6k
118,Coti-COTI,$0.0950,+7.49%,$17.5m,$4.9m,+33.62%,0.02%,0.28,-0.0060%,+0.0074%,$25.7k
119,Ren-REN,$0.1218,+4.73%,$17.4m,$8.1m,+0.58%,0.03%,0.47,-0.0030%,+0.0044%,$88.3k
120,Binance BTCDOM Index-BTCDOM,"$1,131.20",-1.60%,$17.2m,$10.9m,-7.62%,0.05%,0.63,+0.0168%,+0.0777%,$42.6k
121,Internet Computer-ICP,$6.47,+3.07%,$17.2m,$13.7m,+5.95%,0.06%,0.80,+0.0014%,+0.0063%,$13.5k
122,Iota-IOTA,$0.2774,+5.21%,$16.7m,$9.8m,+0.39%,0.04%,0.59,+0.0003%,-0.0079%,$46.1k
123,IOST-IOST,$0.0127,+3.62%,$15.9m,$11.4m,+5.85%,0.05%,0.71,-0.0049%,+0.0035%,$46.1k
124,BakeryToken-BAKE,$0.2543,+9.87%,$15.5m,$3.4m,-4.07%,0.01%,0.22,+0.0042%,-0.0082%,$58.7k
125,Basic Attention Token-BAT,$0.3269,+2.59%,$15.3m,$11.1m,+4.14%,0.05%,0.73,-0.0068%,+0.0070%,$28.3k
126,Band Protocol-BAND,$1.27,+3.20%,$15.1m,$5.2m,+3.76%,0.02%,0.34,-0.0218%,+0.0069%,$30.6k
127,Arweave-AR,$9.72,+0.78%,$15.0m,$11.5m,+0.85%,0.05%,0.77,+0.0075%,+0.0077%,$20.0k
128,Ontology-ONT,$0.2306,+2.06%,$15.0m,$8.0m,-2.61%,0.03%,0.54,-0.0076%,-0.0179%,$26.6k
129,Dent-DENT,$0.0010,+9.33%,$14.8m,$6.0m,+14.36%,0.03%,0.41,-0.0221%,-0.0178%,$57.6k
130,Metal-MTL,$1.16,+5.29%,$14.8m,$5.7m,+3.86%,0.02%,0.39,-0.0274%,-0.0247%,$37.0k
131,0x-ZRX,$0.2860,+3.46%,$14.4m,$8.0m,+0.89%,0.03%,0.55,-0.0096%,-0.0026%,$55.7k
132,Linear-LINA,$0.0080,+3.93%,$14.3m,$4.4m,+0.33%,0.02%,0.31,+0.0060%,+0.0073%,$31.2k
133,Celer Network-CELR,$0.0177,+9.05%,$13.3m,$5.0m,+3.17%,0.02%,0.38,-0.0064%,+0.0086%,$51.4k
134,Civic-CVC,$0.1364,+2.07%,$13.2m,$6.7m,-1.37%,0.03%,0.51,-0.0050%,-0.0096%,$45.0k
135,Injective Protocol-INJ,$1.57,+4.22%,$12.8m,$2.3m,-2.11%,0.01%,0.18,+0.0100%,+0.0100%,$25.8k
136,Cartesi-CTSI,$0.1407,+5.51%,$12.1m,$3.4m,+11.41%,0.01%,0.28,-0.0703%,-0.0357%,$29.7k
137,Icon-ICX,$0.2642,+4.06%,$11.9m,$4.0m,+8.76%,0.02%,0.34,-0.0010%,+0.0014%,$23.3k
138,Livepeer-LPT,$10.23,+5.51%,$11.8m,$7.2m,+14.48%,0.03%,0.61,-0.0126%,-0.0397%,$19.9k
139,Wootrade-WOO,$0.1528,+2.97%,$11.0m,$4.1m,+2.51%,0.02%,0.37,+0.0056%,+0.0056%,$6.1k
140,Reef-REEF,$0.0036,+3.63%,$10.8m,$4.5m,+3.85%,0.02%,0.42,-0.0098%,-0.0090%,$18.5k
141,Dusk Network-DUSK,$0.1319,+2.11%,$10.5m,$3.6m,-4.57%,0.02%,0.34,-0.0114%,-0.0099%,$31.3k
142,SKALE Network-SKL,$0.0475,+1.89%,$10.4m,$5.6m,+0.16%,0.02%,0.54,-0.0005%,+0.0037%,$29.4k
143,NKN-NKN,$0.0974,+4.31%,$9.9m,$3.2m,+7.31%,0.01%,0.32,+0.0100%,+0.0045%,$38.9k
144,Tether-USDT,$1.00,+0.00%,$9.9m,$283.0m,+0.10%,1.22%,28.64,-0.0007%,-0.0006%,$0.0
145,TomoChain-TOMO,$0.4847,+2.83%,$9.9m,$3.1m,-0.95%,0.01%,0.31,+0.0029%,+0.0026%,$19.8k
146,LooksRare-LOOKS,$0.2662,-0.56%,$9.2m,$12.9m,-1.09%,0.06%,1.41,-0.0022%,-0.0041%,$22.4k
147,Automata Network-ATA,$0.1518,-0.03%,$8.8m,$2.4m,+7.22%,0.01%,0.27,+0.0021%,+0.0047%,$51.7k
148,SafePal-SFP,$0.3748,+5.68%,$8.7m,$4.6m,+1.63%,0.02%,0.53,+0.0072%,+0.0095%,$9.6k
149,StormX-STMX,$0.0075,+2.24%,$8.7m,$3.5m,+3.69%,0.02%,0.41,+0.0021%,+0.0067%,$35.4k
150,Yield Guild Games-YGG,$0.5002,+13.03%,$8.4m,$4.3m,+12.45%,0.02%,0.51,+0.0138%,-0.0047%,$11.5k
151,Step App-FITFI,$0.0680,-0.09%,$8.0m,$2.4m,-2.03%,0.01%,0.30,-0.0139%,+0.0108%,$56.6k
152,Mines of Dalarnia-DAR,$0.2405,+3.29%,$7.8m,$2.8m,-5.68%,0.01%,0.36,+0.0100%,+0.0100%,$40.1k
153,APENFT-NFT,$0.0000,+1.11%,$7.7m,$448.1k,+11.35%,0.00%,0.06,+0.1406%,-0.1009%,$2.0k
154,Altcoin Index FTX-ALT,"$1,931.80",+4.28%,$7.2m,$14.2m,+7.34%,0.06%,1.97,+0.0000%,+0.0014%,$472.7
155,Klaytn-KLAY,$0.2189,+1.79%,$7.1m,$4.8m,+3.62%,0.02%,0.68,-0.0189%,-0.0176%,$7.6k
156,OKB-OKB,$14.03,-1.38%,$7.0m,$4.4m,+3.89%,0.02%,0.63,-0.0297%,+0.0044%,$653.9
157,IoTeX-IOTX,$0.0357,+1.66%,$6.3m,$6.0m,+4.16%,0.03%,0.95,+0.0044%,+0.0100%,$14.4k
158,Convex Finance-CVX,$5.45,+1.82%,$5.6m,$4.1m,-9.83%,0.02%,0.73,-0.0150%,-0.0136%,$2.8k
159,Frax Share-FXS,$6.16,-1.72%,$5.3m,$7.2m,-4.17%,0.03%,1.35,-0.0014%,-0.0001%,$11.6k
160,Anchor Protocol-ANC,$0.0944,-0.28%,$5.2m,$799.0k,-19.84%,0.00%,0.15,+0.0040%,+0.0036%,$32.1k
161,DigiByte-DGB,$0.0100,+2.83%,$4.8m,$3.5m,+3.06%,0.02%,0.74,+0.0100%,+0.0100%,$32.6k
162,Badger DAO-BADGER,$5.09,+2.38%,$4.7m,$2.6m,+0.68%,0.01%,0.55,-0.0161%,+0.0055%,$1.8k
163,DeFi Binance-DEFI,$744.00,+5.65%,$4.6m,$1.8m,+16.45%,0.01%,0.39,-0.0108%,-0.0218%,$8.9k
164,Crypto.com Coin-CRO,$0.1142,+0.31%,$4.6m,$11.7m,+0.26%,0.05%,2.58,-0.0460%,-0.0059%,$79.5k
165,Render Token-RNDR,$0.5121,+8.02%,$3.7m,$2.6m,+2.89%,0.01%,0.71,-0.1391%,-0.1161%,$10.1k
166,JUST-JST,$0.0261,+2.41%,$3.7m,$1.7m,+2.76%,0.01%,0.45,-0.0209%,+0.0233%,$3.3k
167,Shitcoin Index FTX-SHIT,"$2,470.90",+3.40%,$3.5m,$12.4m,+7.85%,0.05%,3.49,-0.0026%,-0.0004%,$1.1k
168,Request-REQ,$0.1208,+5.48%,$2.9m,$357.9k,-17.85%,0.00%,0.12,+0.0100%,+0.0100%,$19.3k
169,Mina-MINA,$0.6566,+3.32%,$2.8m,$3.0m,+0.20%,0.01%,1.07,-0.0012%,+0.0099%,$10.3k
170,Quant-QNT,$95.90,+7.99%,$2.8m,$53.4k,-5.44%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
171,Bancor-BNT,$0.4673,+3.42%,$2.5m,$1.9m,+12.87%,0.01%,0.75,+0.0176%,-0.1411%,$153.8
172,Siacoin-SC,$0.0039,+2.40%,$2.5m,$926.9k,+5.17%,0.00%,0.37,-0.0304%,+0.0151%,$2.7k
173,NYM-NYM,$0.3254,+10.52%,$2.4m,$761.5k,+33.21%,0.00%,0.32,+0.0335%,+0.0290%,$2.7k
174,Dora Factory-DORA,$2.71,+5.55%,$2.3m,$259.7k,+8.29%,0.00%,0.11,+0.0862%,+0.0565%,$3.4k
175,Smooth Love Potion-SLP,$0.0039,+3.93%,$2.3m,$4.0m,+3.78%,0.02%,1.75,-0.0396%,-0.0320%,$19.2k
176,Tornado Cash-TORN,$8.09,-0.86%,$2.0m,$818.1k,-1.03%,0.00%,0.41,-0.0693%,+0.0015%,$26.4k
177,Perpetual Protocol-PERP,$0.6658,+2.32%,$2.0m,$1.6m,-0.98%,0.01%,0.83,-0.0318%,-0.0063%,$2.0k
178,Tribe-TRIBE,$0.2589,-6.82%,$2.0m,$69.7k,-44.73%,0.00%,0.04,-0.0152%,+0.0100%,$277.5
179,Moonbeam-GLMR,$0.5009,+3.18%,$1.8m,$2.4m,+15.38%,0.01%,1.35,-0.0340%,-0.0891%,$4.5k
180,Chain-XCN,$0.0677,-3.40%,$1.7m,$1.1m,+3.81%,0.00%,0.66,-0.2841%,-0.3517%,$127.0
181,DeFi FTX-DEFI,"$2,832.55",+5.52%,$1.7m,$3.6m,+2.52%,0.02%,2.18,-0.0018%,-0.0023%,$0.0
182,Wrapped NXM-WNXM,$16.12,+4.24%,$1.6m,$395.9k,-0.69%,0.00%,0.24,+0.0469%,+0.0123%,$1.2k
183,Exchange Token Index FTX-EXCH,"$6,633.90",+2.50%,$1.6m,$4.2m,+16.32%,0.02%,2.61,-0.0020%,-0.0010%,$38.9
184,Baby Doge Coin-BABYDOGE,$0.0000,+2.96%,$1.5m,$1.4m,-2.95%,0.01%,0.92,+0.0146%,-0.0328%,$43.7k
185,Chia Network-XCH,$35.58,+0.57%,$1.4m,$971.5k,-8.53%,0.00%,0.70,+0.0932%,-0.0239%,$7.4k
186,Biconomy-BICO,$0.5071,-2.07%,$1.4m,$882.1k,+1.32%,0.00%,0.64,-0.0190%,+0.0176%,$501.9
187,Midcap Index FTX-MID,"$1,329.10",+2.66%,$1.3m,$4.9m,+1.37%,0.02%,3.68,-0.0010%,-0.0029%,$0.0
188,Kishu Inu-KISHU,$0.0000,+3.52%,$1.3m,$297.3k,-2.58%,0.00%,0.24,-0.0375%,+0.1445%,$8.4k
189,Everdome-DOME,$0.0015,-0.66%,$1.2m,$636.1k,+16.01%,0.00%,0.52,+0.1997%,+0.0586%,$2.8k
190,Gods Unchained-GODS,$0.3278,+1.88%,$1.2m,$444.4k,+1.47%,0.00%,0.38,-0.0243%,-0.0442%,$5.1k
191,Secret-SCRT,$1.08,+4.23%,$1.2m,$842.2k,+2.17%,0.00%,0.71,+0.0083%,+0.0110%,$898.1
192,UMA-UMA,$2.68,+4.58%,$1.2m,$814.6k,+2.82%,0.00%,0.70,-0.1385%,+0.1244%,$64.8
193,Huobi Token-HT,$4.71,+2.41%,$1.1m,$4.4m,-2.01%,0.02%,3.88,+0.0058%,+0.0051%,$39.4k
