,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
85,FTX Token-FTT,$26.89,+1.18%,$29.3m,$69.0m,+2.88%,0.29%,2.35,-0.0049%,+0.0070%,$11.9k
86,NEO-NEO,$9.18,+2.62%,$29.0m,$14.4m,+2.78%,0.06%,0.50,+0.0010%,-0.0067%,$27.1k
87,Ankr-ANKR,$0.0353,+1.66%,$27.9m,$14.8m,+3.36%,0.06%,0.53,-0.0074%,-0.0050%,$45.8k
88,MyNeighborAlice-ALICE,$2.08,+4.45%,$26.7m,$10.7m,+8.44%,0.05%,0.40,+0.0075%,+0.0076%,$39.4k
89,Loopring-LRC,$0.3565,+2.77%,$25.3m,$13.6m,+1.02%,0.06%,0.54,+0.0056%,+0.0037%,$8.5k
90,Ocean Protocol-OCEAN,$0.1664,+0.51%,$24.8m,$4.1m,+10.75%,0.02%,0.16,+0.0100%,+0.0100%,$58.7k
91,BinaryX-BNX,$135.71,+2.73%,$23.8m,$27.7m,+9.72%,0.12%,1.16,+0.0100%,+0.0100%,$131.1k
92,Kusama-KSM,$47.90,+2.42%,$23.4m,$15.7m,+2.35%,0.07%,0.67,+0.0028%,-0.0066%,$35.5k
93,Immutable X-IMX,$0.8309,+1.14%,$23.3m,$9.1m,-0.44%,0.04%,0.39,+0.0031%,-0.0006%,$8.9k
94,Jasmy-JASMY,$0.0087,+2.54%,$22.3m,$11.1m,-0.59%,0.05%,0.50,-0.0076%,+0.0074%,$14.2k
95,Arweave-AR,$10.21,+0.78%,$21.3m,$13.7m,+0.06%,0.06%,0.64,+0.0056%,+0.0058%,$7.0k
96,Litentry-LIT,$0.7255,+0.55%,$19.8m,$5.1m,+1.86%,0.02%,0.26,+0.0100%,+0.0100%,$48.8k
97,Celo-CELO,$0.8518,+2.79%,$19.7m,$8.9m,-4.07%,0.04%,0.45,+0.0063%,+0.0112%,$7.1k
98,Hedera-HBAR,$0.0630,+0.96%,$19.7m,$8.6m,+8.80%,0.04%,0.44,+0.0079%,+0.0076%,$35.1k
99,Ren-REN,$0.1230,+3.58%,$19.3m,$7.6m,+4.99%,0.03%,0.39,+0.0023%,+0.0002%,$31.4k
100,Swipe-SXP,$0.3831,+2.75%,$19.0m,$9.0m,+15.87%,0.04%,0.47,+0.0075%,+0.0072%,$30.7k
101,Bella Protocol-BEL,$0.6788,+1.97%,$18.9m,$3.8m,+2.11%,0.02%,0.20,-0.0015%,-0.0059%,$4.2k
102,Mask Network-MASK,$1.33,+2.05%,$18.7m,$6.5m,+2.86%,0.03%,0.35,+0.0150%,+0.0088%,$19.0k
103,Storj-STORJ,$0.5484,+1.57%,$18.5m,$11.4m,+0.26%,0.05%,0.62,+0.0095%,+0.0063%,$18.3k
104,BakeryToken-BAKE,$0.2538,+0.83%,$18.3m,$4.1m,+14.61%,0.02%,0.22,-0.0004%,+0.0100%,$27.4k
105,Qtum-QTUM,$3.21,+3.55%,$18.2m,$15.5m,+1.32%,0.07%,0.85,+0.0034%,-0.0050%,$5.7k
106,LooksRare-LOOKS,$0.2861,+6.06%,$17.5m,$15.2m,+4.59%,0.06%,0.87,-0.0074%,-0.0132%,$17.9k
107,Raydium-RAY,$0.6540,-0.89%,$17.2m,$7.9m,+7.75%,0.03%,0.46,-0.0697%,-0.0753%,$43.0k
108,Audius-AUDIO,$0.2844,+2.47%,$17.2m,$8.1m,+7.09%,0.03%,0.47,+0.0611%,+0.0605%,$13.6k
109,Aragon-ANT,$1.72,+1.43%,$17.2m,$5.3m,-12.75%,0.02%,0.31,-0.0139%,+0.0169%,$23.9k
110,Iota-IOTA,$0.2834,+1.32%,$16.7m,$10.7m,+1.75%,0.05%,0.64,+0.0049%,-0.0045%,$50.3k
111,Origin Protocol-OGN,$0.1704,-0.28%,$16.6m,$7.1m,+0.09%,0.03%,0.43,+0.0100%,+0.0100%,$13.4k
112,Project Galaxy-GAL,$2.52,+1.60%,$16.6m,$11.5m,+4.01%,0.05%,0.69,-0.0067%,-0.0012%,$12.5k
113,Gitcoin-GTC,$2.21,+0.33%,$16.3m,$4.0m,-5.47%,0.02%,0.25,+0.0100%,+0.0100%,$73.1k
114,Ontology-ONT,$0.2453,+0.59%,$16.1m,$8.9m,-0.35%,0.04%,0.55,-0.0023%,-0.0091%,$14.4k
115,OmiseGO-OMG,$1.83,+3.24%,$15.9m,$12.2m,+3.42%,0.05%,0.76,+0.0084%,+0.0105%,$89.8k
116,Basic Attention Token-BAT,$0.3411,+3.06%,$15.9m,$10.9m,+0.51%,0.05%,0.69,+0.0073%,+0.0136%,$19.8k
117,Coti-COTI,$0.0943,+4.02%,$15.8m,$4.4m,+13.30%,0.02%,0.28,-0.0032%,-0.0384%,$32.4k
118,Ravencoin-RVN,$0.0289,+1.76%,$15.7m,$5.6m,-1.94%,0.02%,0.36,+0.0021%,+0.0106%,$22.0k
119,IOST-IOST,$0.0131,+2.18%,$15.6m,$12.4m,-1.80%,0.05%,0.79,+0.0156%,-0.0025%,$10.9k
120,Bitcoin SV-BSV,$54.01,+5.21%,$15.2m,$33.2m,+3.90%,0.14%,2.18,+0.0122%,+0.0111%,$3.8k
121,Tether-USDT,$1.00,+0.01%,$14.4m,$291.2m,+26.46%,1.24%,20.16,+0.0002%,+0.0002%,$2.0
122,Metal-MTL,$1.20,+2.24%,$14.3m,$6.5m,+1.31%,0.03%,0.46,-0.0084%,-0.0067%,$4.8k
123,Linear-LINA,$0.0082,+3.27%,$13.9m,$4.7m,+0.63%,0.02%,0.34,+0.0076%,+0.0060%,$22.4k
124,Band Protocol-BAND,$1.30,+2.84%,$13.8m,$5.3m,+2.18%,0.02%,0.38,-0.0026%,-0.0116%,$18.8k
125,Internet Computer-ICP,$6.24,+0.95%,$13.6m,$13.0m,+0.52%,0.06%,0.96,+0.0016%,+0.0071%,$7.3k
126,Anchor Protocol-ANC,$0.0910,-13.62%,$13.1m,$1.3m,-39.70%,0.01%,0.10,+0.0010%,-0.0035%,$76.9k
127,Holo-HOT,$0.0021,-0.15%,$13.0m,$5.9m,+6.81%,0.02%,0.45,-0.0020%,-0.0007%,$21.9k
128,NKN-NKN,$0.0996,+2.05%,$12.7m,$3.4m,-0.34%,0.01%,0.27,+0.0100%,+0.0073%,$14.7k
129,StormX-STMX,$0.0078,+1.90%,$12.6m,$3.7m,-13.16%,0.02%,0.29,-0.0020%,+0.0075%,$26.1k
130,Reef-REEF,$0.0038,+3.05%,$12.6m,$4.6m,+7.35%,0.02%,0.37,+0.0053%,+0.0055%,$13.2k
131,Civic-CVC,$0.1430,+0.96%,$12.1m,$7.2m,+2.05%,0.03%,0.60,-0.0011%,+0.0098%,$35.4k
132,Dent-DENT,$0.0010,+3.03%,$12.0m,$5.8m,+2.66%,0.02%,0.48,+0.0019%,+0.0056%,$34.2k
133,Horizen-ZEN,$15.91,+2.53%,$11.8m,$6.4m,-0.46%,0.03%,0.54,+0.0255%,-0.0079%,$5.3k
134,Step App-FITFI,$0.0768,+2.54%,$11.8m,$2.5m,-1.52%,0.01%,0.21,+0.0131%,+0.0173%,$21.1k
135,Dusk Network-DUSK,$0.1376,+1.44%,$11.7m,$3.7m,-3.50%,0.02%,0.31,+0.0100%,+0.0080%,$15.8k
136,Celer Network-CELR,$0.0196,+8.02%,$11.6m,$4.8m,-2.52%,0.02%,0.41,+0.0076%,+0.0100%,$19.2k
137,0x-ZRX,$0.2979,+1.73%,$11.6m,$8.3m,+4.49%,0.04%,0.72,-0.0103%,-0.0119%,$8.3k
138,IoTeX-IOTX,$0.0355,+7.25%,$11.3m,$6.7m,+1.26%,0.03%,0.59,+0.0042%,+0.0001%,$35.7k
139,Binance BTCDOM Index-BTCDOM,"$1,189.80",-1.75%,$10.2m,$9.7m,-1.31%,0.04%,0.95,+0.0194%,+0.0465%,$28.0k
140,SKALE Network-SKL,$0.0487,+2.47%,$10.1m,$5.8m,+1.78%,0.02%,0.58,+0.0076%,+0.0080%,$12.1k
141,API3-API3,$1.79,+1.04%,$9.9m,$4.8m,-2.07%,0.02%,0.49,-0.0060%,-0.0107%,$34.1k
142,Wootrade-WOO,$0.1526,+2.07%,$9.7m,$4.7m,+4.66%,0.02%,0.48,+0.0100%,+0.0100%,$22.4k
143,Mines of Dalarnia-DAR,$0.2482,+1.48%,$9.6m,$2.8m,+0.79%,0.01%,0.29,+0.0100%,+0.0100%,$16.4k
144,Livepeer-LPT,$10.16,+0.55%,$8.9m,$6.4m,-0.23%,0.03%,0.72,-0.0057%,-0.0031%,$6.7k
145,Icon-ICX,$0.2732,+1.77%,$8.8m,$3.9m,-5.98%,0.02%,0.44,+0.0069%,+0.0074%,$1.2k
146,Automata Network-ATA,$0.1586,-1.21%,$8.5m,$2.5m,+11.14%,0.01%,0.30,+0.0032%,-0.0052%,$11.5k
147,TomoChain-TOMO,$0.5042,+2.65%,$8.2m,$3.1m,-2.52%,0.01%,0.38,+0.0068%,+0.0075%,$14.7k
148,Alpha Finance Lab-ALPHA,$0.1230,+1.59%,$8.2m,$4.9m,-0.56%,0.02%,0.59,-0.0029%,+0.0102%,$9.6k
149,Badger DAO-BADGER,$4.91,+3.69%,$7.7m,$2.7m,+9.72%,0.01%,0.35,-0.0193%,+0.0049%,$453.9
150,Wrapped NXM-WNXM,$15.85,+1.21%,$7.2m,$528.7k,+18.36%,0.00%,0.07,+0.0418%,-0.0607%,$14.2k
151,Cartesi-CTSI,$0.1414,+2.45%,$7.0m,$2.8m,-0.06%,0.01%,0.40,+0.0100%,+0.0100%,$26.4k
152,ARPA Chain-ARPA,$0.0356,+2.83%,$7.0m,$3.3m,+5.34%,0.01%,0.47,+0.0032%,+0.0058%,$1.7k
153,Klaytn-KLAY,$0.2345,+2.01%,$6.4m,$4.8m,+1.09%,0.02%,0.75,+0.0033%,+0.0024%,$891.5
154,DigiByte-DGB,$0.0105,+1.40%,$6.1m,$3.6m,-2.48%,0.02%,0.59,+0.0082%,+0.0039%,$9.5k
155,DeFi Binance-DEFI,$766.30,+3.53%,$5.9m,$1.9m,+10.16%,0.01%,0.33,+0.0022%,-0.0129%,$11.5k
156,Crypto.com Coin-CRO,$0.1219,+1.77%,$5.5m,$12.3m,+2.31%,0.05%,2.25,+0.0036%,-0.0003%,$1.5k
157,Yield Guild Games-YGG,$0.4879,+1.35%,$5.2m,$4.4m,+0.22%,0.02%,0.85,-0.0786%,-0.0865%,$5.9k
158,Everdome-DOME,$0.0019,+6.86%,$4.9m,$766.1k,+3.45%,0.00%,0.16,+0.0497%,-0.0474%,$51.3k
159,Altcoin Index FTX-ALT,"$1,928.43",+3.15%,$3.8m,$14.0m,+5.13%,0.06%,3.66,-0.0016%,+0.0007%,$0.0
160,DODO-DODO,$0.1247,-1.01%,$3.8m,$2.2m,+64.46%,0.01%,0.59,-0.2506%,-0.2486%,$212.2
161,Spell Token-SPELL,$0.0014,+5.21%,$3.8m,$2.7m,+5.72%,0.01%,0.72,-0.0015%,-0.0041%,$15.8k
162,Injective Protocol-INJ,$1.55,+1.81%,$3.5m,$2.0m,+2.34%,0.01%,0.56,+0.0100%,+0.0100%,$2.2k
163,Adventure Gold-AGLD,$0.3530,+3.44%,$3.3m,$1.2m,+11.56%,0.01%,0.37,-0.0114%,+0.0165%,$342.8
164,Dora Factory-DORA,$2.71,+5.14%,$3.1m,$312.5k,+5.55%,0.00%,0.10,+0.0915%,+0.0392%,$347.8
165,Quant-QNT,$95.21,-0.16%,$2.6m,$54.1k,-6.95%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
166,USD Coin-USDC,$1.00,+0.03%,$2.6m,$1.3m,+4.64%,0.01%,0.49,+0.0000%,+0.0000%,$0.0
167,Tornado Cash-TORN,$8.70,-0.40%,$2.6m,$932.0k,-1.26%,0.00%,0.36,-0.0245%,+0.0496%,$5.1k
168,Bancor-BNT,$0.4634,+1.42%,$2.5m,$1.7m,-0.56%,0.01%,0.66,+0.0915%,-0.1381%,$23.0
169,Render Token-RNDR,$0.5222,+1.59%,$2.5m,$3.2m,+0.33%,0.01%,1.25,+0.0069%,+0.0082%,$1.1k
170,Mina-MINA,$0.6671,+1.89%,$2.5m,$2.9m,+0.20%,0.01%,1.17,-0.0098%,+0.0201%,$0.0
171,Smooth Love Potion-SLP,$0.0039,+1.68%,$2.4m,$4.0m,+0.81%,0.02%,1.66,-0.0111%,+0.0011%,$1.5k
172,JUST-JST,$0.0277,+0.85%,$2.4m,$1.7m,+2.63%,0.01%,0.69,-0.0003%,-0.0253%,$0.0
173,Siacoin-SC,$0.0040,+0.82%,$2.3m,$964.8k,+3.64%,0.00%,0.41,-0.0155%,+0.0385%,$8.6
174,DeFi FTX-DEFI,"$2,849.80",+3.81%,$2.3m,$3.4m,+3.50%,0.01%,1.48,-0.0019%,-0.0028%,$0.0
175,Tribe-TRIBE,$0.2672,+7.05%,$2.2m,$80.5k,+2.64%,0.00%,0.04,-0.0424%,+0.0032%,$11.2
176,APENFT-NFT,$0.0000,+0.55%,$2.2m,$466.8k,+9.39%,0.00%,0.21,+0.0460%,-0.0196%,$208.0
177,Frax Share-FXS,$6.05,+1.29%,$2.1m,$6.8m,-1.65%,0.03%,3.31,+0.0033%,+0.0028%,$1.3k
178,OKB-OKB,$15.70,+2.54%,$2.1m,$4.5m,-0.45%,0.02%,2.19,+0.0023%,+0.0025%,$15.0k
179,UMA-UMA,$2.74,+1.14%,$2.0m,$931.5k,+5.34%,0.00%,0.46,-0.2907%,+0.2837%,$304.8
180,Perpetual Protocol-PERP,$0.7007,+3.31%,$2.0m,$1.6m,-1.76%,0.01%,0.82,-0.0315%,+0.0108%,$354.6
181,Convex Finance-CVX,$5.36,+1.10%,$2.0m,$4.2m,+3.41%,0.02%,2.15,+0.0032%,+0.0041%,$177.1
182,Huobi Token-HT,$4.86,+3.28%,$1.9m,$5.0m,-2.36%,0.02%,2.62,+0.0084%,+0.0081%,$916.6
183,Boba Network-BOBA,$0.3212,+0.46%,$1.8m,$792.5k,+1.12%,0.00%,0.43,+0.0056%,+0.0075%,$1.1k
184,Chain-XCN,$0.0869,+25.90%,$1.7m,$966.5k,+17.44%,0.00%,0.57,-0.6251%,-0.7241%,$0.0
185,Shitcoin Index FTX-SHIT,"$2,576.50",+4.00%,$1.5m,$11.9m,+3.88%,0.05%,7.92,+0.0007%,+0.0008%,$0.0
186,Prometeus-PROM,$5.85,+4.44%,$1.4m,$600.9k,-6.24%,0.00%,0.42,-0.0411%,-0.0831%,$9.0k
187,Moonbeam-GLMR,$0.5363,+2.23%,$1.4m,$2.1m,-0.89%,0.01%,1.52,+0.0063%,+0.0072%,$0.0
188,Chia Network-XCH,$36.24,+0.11%,$1.3m,$1.1m,+5.41%,0.00%,0.82,+0.2397%,-0.2102%,$127.8
189,Conflux Network-CFX,$0.0509,+1.24%,$1.3m,$1.1m,+0.84%,0.00%,0.84,-0.0309%,+0.0100%,$211.6
190,Akropolis -AKRO,$0.0036,+0.70%,$1.3m,$289.9k,-5.13%,0.00%,0.23,+0.0100%,+0.0100%,$16.0k
191,PancakeSwap-CAKE,$4.01,+2.18%,$1.1m,$3.5m,+3.53%,0.02%,3.10,-0.0049%,-0.0053%,$0.4
192,Alchemy Pay-ACH,$0.0131,+0.96%,$1.1m,$362.2k,+16.74%,0.00%,0.32,+0.0162%,+0.0162%,$15.2
193,Verasity-VRA,$0.0047,+0.92%,$1.1m,$23.5k,+12.92%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
