,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
45,ConstitutionDAO-PEOPLE,$0.0204,-0.10%,$85.5m,$28.0m,+3.06%,0.12%,0.33,+0.0063%,-0.0047%,$378.5k
46,Flow (Dapper labs)-FLOW,$2.05,-2.93%,$85.2m,$29.5m,-16.61%,0.13%,0.35,+0.0035%,+0.0003%,$109.2k
47,Decentraland-MANA,$0.7720,-0.94%,$84.9m,$39.6m,+0.91%,0.17%,0.47,+0.0059%,+0.0047%,$59.7k
48,THETA-THETA,$1.15,-1.52%,$79.8m,$22.0m,-0.06%,0.09%,0.28,+0.0030%,-0.0094%,$200.8k
49,LUNA2-LUNA2,n/a,n/a,$75.1m,$5.1m,+200.01%,0.02%,0.07,-0.0964%,-0.0964%,$407.4k
50,ZCash-ZEC,$58.83,-2.61%,$71.3m,$22.6m,+6.41%,0.10%,0.32,+0.0054%,+0.0040%,$167.4k
51,Lido DAO Token-LDO,$2.13,+6.12%,$66.9m,$19.6m,+1.13%,0.08%,0.29,-0.0026%,-0.0010%,$193.8k
52,dYdX-DYDX,$1.52,-2.20%,$66.9m,$35.5m,+2.37%,0.15%,0.53,-0.0025%,-0.0153%,$120.3k
53,yearn.finance-YFI,"$9,118.11",-0.76%,$64.2m,$36.3m,-4.17%,0.16%,0.57,+0.0085%,+0.0069%,$101.1k
54,THORChain-RUNE,$1.90,-2.15%,$57.6m,$22.4m,-1.80%,0.10%,0.39,+0.0081%,+0.0082%,$80.0k
55,CertiK-CTK,$0.9702,+3.92%,$56.0m,$11.4m,+6.35%,0.05%,0.20,+0.0077%,+0.0025%,$232.6k
56,Kava-KAVA,$1.71,-5.03%,$53.7m,$12.6m,-22.15%,0.05%,0.23,+0.0017%,-0.0044%,$103.2k
57,1inch-1INCH,$0.6573,-2.98%,$51.7m,$20.3m,-1.09%,0.09%,0.39,-0.0175%,-0.0346%,$50.2k
58,SHIBA INU-SHIB,$0.0000,-0.71%,$51.2m,$19.7m,+5.69%,0.08%,0.38,+0.0064%,+0.0122%,$85.3k
59,SushiSwap-SUSHI,$1.04,-1.18%,$49.4m,$27.2m,+1.08%,0.12%,0.55,+0.0021%,+0.0050%,$34.1k
60,Chromia-CHR,$0.1800,+0.91%,$49.0m,$10.2m,-7.51%,0.04%,0.21,+0.0027%,+0.0060%,$137.3k
61,Stellar Lumens-XLM,$0.1042,-0.20%,$41.3m,$36.2m,-1.29%,0.16%,0.88,-0.0116%,+0.0056%,$146.4k
62,Maker-MKR,$754.61,-2.66%,$41.0m,$17.1m,+2.68%,0.07%,0.42,-0.0056%,+0.0081%,$57.0k
63,Algorand-ALGO,$0.2907,-0.33%,$40.7m,$27.6m,+2.54%,0.12%,0.68,+0.0053%,+0.0067%,$28.3k
64,Zilliqa-ZIL,$0.0359,-1.28%,$40.3m,$23.0m,+2.50%,0.10%,0.57,+0.0066%,+0.0090%,$22.6k
65,Bluzelle-BLZ,$0.0969,-4.03%,$40.1m,$7.7m,-8.28%,0.03%,0.19,+0.0100%,+0.0100%,$137.7k
66,Elrond-EGLD,$52.41,-1.85%,$39.7m,$16.3m,-4.40%,0.07%,0.41,+0.0048%,+0.0068%,$51.4k
67,iExec RLC-RLC,$1.13,-4.01%,$39.3m,$6.9m,-1.54%,0.03%,0.18,-0.0709%,-0.1913%,$133.4k
68,Coin98-C98,$0.4255,-4.03%,$39.0m,$15.0m,-13.20%,0.06%,0.38,+0.0074%,+0.0059%,$52.7k
69,Oasis Network-ROSE,$0.0634,+0.25%,$38.8m,$12.1m,+0.68%,0.05%,0.31,+0.0071%,+0.0072%,$61.2k
70,Tezos-XTZ,$1.52,-0.28%,$37.3m,$26.5m,-2.55%,0.11%,0.71,+0.0055%,+0.0002%,$74.3k
71,NEO-NEO,$9.05,-1.09%,$37.2m,$14.0m,+6.66%,0.06%,0.38,-0.0317%,-0.0180%,$32.6k
72,VeChain-VET,$0.0241,-1.36%,$37.1m,$16.1m,-0.72%,0.07%,0.43,-0.0013%,+0.0044%,$67.6k
73,NEM-XEM,$0.0433,-2.31%,$36.7m,$8.8m,-0.24%,0.04%,0.24,-0.0061%,-0.0572%,$43.4k
74,Reserve Rights-RSR,$0.0063,-0.77%,$35.7m,$15.7m,-9.83%,0.07%,0.44,+0.0095%,+0.0078%,$48.3k
75,Dash-DASH,$44.40,-0.96%,$35.6m,$14.5m,+3.25%,0.06%,0.41,-0.0101%,-0.0044%,$32.4k
76,The Graph-GRT,$0.1037,-0.06%,$35.4m,$22.4m,-2.87%,0.10%,0.63,+0.0035%,+0.0021%,$45.5k
77,Flamingo-FLM,$0.1144,-1.76%,$35.2m,$18.4m,-2.76%,0.08%,0.52,-0.0865%,-0.0426%,$104.2k
78,Harmony-ONE,$0.0207,-3.28%,$34.9m,$14.3m,-5.36%,0.06%,0.41,+0.0023%,-0.0062%,$78.2k
79,Enjin Coin-ENJ,$0.5106,-2.13%,$34.7m,$13.8m,-6.26%,0.06%,0.40,-0.0043%,+0.0008%,$73.0k
80,Terra Classic-LUNC,$0.0003,+41.12%,$34.3m,$1.6m,+192.23%,0.01%,0.05,+0.0100%,+0.0100%,$382.5k
81,Compound-COMP,$46.72,-0.69%,$33.7m,$20.9m,-3.09%,0.09%,0.62,-0.0041%,-0.0015%,$41.7k
82,Serum-SRM,$0.7925,+0.56%,$32.1m,$24.9m,+6.06%,0.11%,0.78,-0.0035%,-0.0028%,$12.5k
83,Ankr-ANKR,$0.0350,-2.31%,$32.1m,$14.7m,+0.94%,0.06%,0.46,-0.0222%,-0.0250%,$79.4k
84,FTX Token-FTT,$26.63,-1.19%,$27.2m,$67.4m,-1.59%,0.29%,2.48,-0.0031%,+0.0025%,$15.8k
85,Loopring-LRC,$0.3490,-1.82%,$26.8m,$13.6m,+3.47%,0.06%,0.51,-0.0055%,-0.0005%,$41.2k
86,DFI.Money-YFII,$992.14,-1.45%,$25.8m,$19.9m,-3.21%,0.09%,0.77,-0.1630%,-0.1097%,$75.6k
87,Anchor Protocol-ANC,$0.1006,+18.62%,$25.7m,$1.6m,+53.23%,0.01%,0.06,-0.0089%,-0.0072%,$103.5k
88,Aragon-ANT,$1.73,+4.68%,$25.4m,$5.8m,+11.77%,0.03%,0.23,-0.0030%,+0.0088%,$37.1k
89,BitDAO-BIT,$0.6170,+1.78%,$25.2m,$27.7m,+8.10%,0.12%,1.10,-0.3030%,-0.3040%,$39.7k
90,Arweave-AR,$10.09,-0.15%,$25.2m,$13.7m,+3.86%,0.06%,0.54,+0.0065%,+0.0028%,$19.6k
91,Ocean Protocol-OCEAN,$0.1650,+1.43%,$23.6m,$4.3m,+23.33%,0.02%,0.18,+0.0088%,+0.0100%,$66.3k
92,Storj-STORJ,$0.5433,-0.99%,$23.4m,$11.3m,-5.91%,0.05%,0.48,+0.0092%,+0.0072%,$23.7k
93,BinaryX-BNX,$134.58,+2.31%,$23.3m,$26.6m,+9.09%,0.11%,1.14,+0.0100%,+0.0100%,$111.0k
94,Jasmy-JASMY,$0.0087,+0.12%,$22.4m,$11.5m,+1.51%,0.05%,0.51,+0.0068%,-0.0045%,$50.0k
95,MyNeighborAlice-ALICE,$2.02,-0.80%,$22.4m,$9.9m,-0.34%,0.04%,0.44,+0.0074%,+0.0053%,$46.3k
96,Kusama-KSM,$46.76,-2.59%,$22.3m,$15.5m,-1.80%,0.07%,0.70,+0.0029%,-0.0063%,$50.8k
97,Celo-CELO,$0.8413,+1.73%,$22.0m,$9.1m,+6.37%,0.04%,0.42,+0.0108%,+0.0029%,$6.0k
98,Litentry-LIT,$0.7135,-1.79%,$21.0m,$4.9m,+2.00%,0.02%,0.23,+0.0100%,+0.0100%,$21.7k
99,Raydium-RAY,$0.6457,-4.03%,$20.0m,$7.8m,+0.86%,0.03%,0.39,-0.0701%,-0.0736%,$56.3k
100,Bella Protocol-BEL,$0.6709,-0.98%,$19.8m,$3.8m,-1.10%,0.02%,0.19,+0.0070%,+0.0043%,$32.3k
101,Gitcoin-GTC,$2.24,+3.00%,$19.3m,$4.2m,-0.98%,0.02%,0.22,+0.0100%,+0.0100%,$80.9k
102,Project Galaxy-GAL,$2.50,-1.77%,$18.9m,$11.2m,-1.36%,0.05%,0.59,-0.0113%,-0.0047%,$26.1k
103,Basic Attention Token-BAT,$0.3356,-0.64%,$18.9m,$11.0m,-0.32%,0.05%,0.58,+0.0057%,+0.0001%,$22.2k
104,IOST-IOST,$0.0130,-1.12%,$18.8m,$12.5m,-1.11%,0.05%,0.66,-0.0115%,+0.0016%,$27.9k
105,Immutable X-IMX,$0.8225,-2.60%,$18.7m,$9.2m,+3.25%,0.04%,0.49,+0.0055%,+0.0087%,$14.6k
106,Mask Network-MASK,$1.30,-1.74%,$18.5m,$6.7m,+13.28%,0.03%,0.36,+0.0212%,-0.0003%,$16.2k
107,Audius-AUDIO,$0.2810,-0.62%,$18.3m,$7.4m,-10.81%,0.03%,0.40,+0.0167%,+0.0173%,$50.8k
108,Ravencoin-RVN,$0.0285,-1.18%,$18.2m,$5.4m,-1.31%,0.02%,0.30,+0.0027%,+0.0195%,$25.6k
109,Qtum-QTUM,$3.15,-0.36%,$18.1m,$15.5m,+0.11%,0.07%,0.86,+0.0109%,-0.0008%,$23.0k
110,OmiseGO-OMG,$1.78,-1.79%,$18.0m,$11.8m,+0.71%,0.05%,0.66,+0.0089%,-0.0034%,$95.7k
111,Iota-IOTA,$0.2807,-0.90%,$17.4m,$10.6m,-4.45%,0.05%,0.61,+0.0027%,+0.0048%,$44.2k
112,Swipe-SXP,$0.3758,-0.87%,$17.3m,$8.1m,+3.39%,0.03%,0.47,-0.0011%,-0.0003%,$26.4k
113,Origin Protocol-OGN,$0.1704,-0.25%,$16.8m,$7.3m,+3.95%,0.03%,0.43,+0.0100%,+0.0100%,$18.2k
114,Hedera-HBAR,$0.0627,-1.52%,$15.8m,$7.6m,+4.28%,0.03%,0.48,+0.0074%,+0.0084%,$40.0k
115,Internet Computer-ICP,$6.28,-0.48%,$15.5m,$13.1m,+0.64%,0.06%,0.84,-0.0063%,+0.0038%,$14.7k
116,StormX-STMX,$0.0077,-4.93%,$15.4m,$3.8m,-28.83%,0.02%,0.24,+0.0003%,+0.0038%,$56.4k
117,BakeryToken-BAKE,$0.2502,-0.38%,$14.8m,$3.7m,-3.42%,0.02%,0.25,+0.0100%,+0.0100%,$25.6k
118,Ontology-ONT,$0.2471,+0.22%,$14.8m,$9.0m,-0.37%,0.04%,0.61,-0.0189%,+0.0107%,$12.2k
119,LooksRare-LOOKS,$0.2870,+6.50%,$14.8m,$15.7m,+9.68%,0.07%,1.06,-0.0301%,-0.0367%,$14.5k
120,Metal-MTL,$1.17,-4.11%,$14.7m,$6.2m,-13.04%,0.03%,0.42,-0.0221%,-0.0041%,$13.4k
121,Tether-USDT,$1.00,+0.00%,$14.5m,$287.1m,+0.91%,1.23%,19.75,+0.0002%,+0.0002%,$0.0
122,Linear-LINA,$0.0080,-1.63%,$14.5m,$4.9m,+7.66%,0.02%,0.34,+0.0063%,+0.0071%,$22.8k
123,Bitcoin SV-BSV,$52.26,+0.41%,$14.4m,$32.4m,+0.94%,0.14%,2.24,-0.0008%,+0.0112%,$17.1k
124,Band Protocol-BAND,$1.28,-0.38%,$14.1m,$5.1m,-8.75%,0.02%,0.36,+0.0104%,-0.0019%,$16.6k
125,NKN-NKN,$0.0986,-0.88%,$14.0m,$3.4m,-6.70%,0.01%,0.24,-0.0004%,+0.0052%,$29.5k
126,Civic-CVC,$0.1419,-2.37%,$13.7m,$7.5m,+4.24%,0.03%,0.54,+0.0038%,-0.0056%,$39.5k
127,Horizen-ZEN,$15.61,-0.13%,$13.7m,$6.4m,-6.93%,0.03%,0.47,+0.0134%,-0.0096%,$14.9k
128,IoTeX-IOTX,$0.0353,+5.13%,$13.3m,$6.6m,-3.46%,0.03%,0.50,+0.0040%,+0.0100%,$98.9k
129,Ren-REN,$0.1210,+0.59%,$13.1m,$7.6m,+4.32%,0.03%,0.58,+0.0000%,+0.0037%,$6.6k
130,Holo-HOT,$0.0020,-2.80%,$12.5m,$5.7m,+6.46%,0.02%,0.46,-0.0020%,-0.0062%,$39.4k
131,Dusk Network-DUSK,$0.1379,+3.30%,$12.5m,$3.9m,+2.97%,0.02%,0.31,+0.0069%,+0.0100%,$3.5k
132,API3-API3,$1.78,-0.02%,$12.3m,$4.8m,-0.88%,0.02%,0.39,-0.0006%,+0.0051%,$14.7k
133,Coti-COTI,$0.0920,+1.24%,$12.3m,$4.0m,+11.53%,0.02%,0.33,+0.0075%,-0.0036%,$13.9k
134,Celer Network-CELR,$0.0181,-1.48%,$11.6m,$4.9m,-0.03%,0.02%,0.42,+0.0100%,+0.0060%,$32.5k
135,Dent-DENT,$0.0010,-1.10%,$11.5m,$5.5m,-5.89%,0.02%,0.48,+0.0048%,+0.0069%,$40.2k
136,0x-ZRX,$0.2943,-1.67%,$11.5m,$8.2m,+1.85%,0.04%,0.71,-0.0166%,-0.0039%,$15.9k
137,Step App-FITFI,$0.0789,+4.27%,$11.0m,$2.7m,+6.31%,0.01%,0.24,+0.0181%,+0.0139%,$15.1k
138,Reef-REEF,$0.0037,-1.05%,$11.0m,$4.2m,-4.89%,0.02%,0.38,+0.0022%,-0.0266%,$18.7k
139,SKALE Network-SKL,$0.0480,-1.74%,$11.0m,$5.8m,+0.82%,0.03%,0.53,+0.0048%,+0.0060%,$48.1k
140,Wootrade-WOO,$0.1505,-1.57%,$10.6m,$4.5m,-0.05%,0.02%,0.42,+0.0100%,+0.0100%,$29.1k
141,Icon-ICX,$0.2683,-2.31%,$9.7m,$4.2m,+5.33%,0.02%,0.43,+0.0078%,+0.0078%,$6.2k
142,Livepeer-LPT,$9.98,-2.83%,$9.2m,$6.4m,-2.92%,0.03%,0.69,-0.0003%,-0.0042%,$2.3k
143,TomoChain-TOMO,$0.4944,-3.73%,$8.9m,$3.2m,-9.58%,0.01%,0.36,+0.0063%,+0.0075%,$30.6k
144,Binance BTCDOM Index-BTCDOM,"$1,202.90",-0.80%,$8.7m,$10.0m,+1.41%,0.04%,1.15,+0.0492%,+0.0751%,$2.9k
145,DigiByte-DGB,$0.0105,-1.31%,$8.7m,$3.7m,-4.69%,0.02%,0.43,+0.0100%,-0.0121%,$21.3k
146,Alpha Finance Lab-ALPHA,$0.1214,-1.81%,$8.4m,$4.9m,-0.37%,0.02%,0.58,+0.0049%,+0.0065%,$12.3k
147,Klaytn-KLAY,$0.2306,-0.57%,$8.4m,$4.7m,-4.02%,0.02%,0.56,+0.0001%,+0.0100%,$7.2k
148,Mines of Dalarnia-DAR,$0.2443,-1.27%,$8.2m,$2.8m,-0.33%,0.01%,0.34,+0.0100%,+0.0100%,$14.8k
149,Wrapped NXM-WNXM,$16.02,+2.04%,$7.6m,$558.5k,+18.69%,0.00%,0.07,+0.0611%,-0.0432%,$14.2k
150,ARPA Chain-ARPA,$0.0349,-1.63%,$7.1m,$3.2m,+1.20%,0.01%,0.46,+0.0100%,+0.0100%,$7.5k
151,Badger DAO-BADGER,$4.85,+3.55%,$7.1m,$2.6m,+16.48%,0.01%,0.37,-0.0105%,-0.0053%,$97.0
152,Crypto.com Coin-CRO,$0.1207,-1.84%,$6.7m,$12.1m,-0.65%,0.05%,1.82,+0.0005%,-0.0013%,$3.6k
153,Yield Guild Games-YGG,$0.4804,+0.09%,$6.5m,$4.3m,-6.84%,0.02%,0.67,-0.0145%,-0.0081%,$5.8k
154,Automata Network-ATA,$0.1595,-3.68%,$6.4m,$2.2m,-2.06%,0.01%,0.35,+0.0100%,+0.0068%,$6.7k
155,Cartesi-CTSI,$0.1385,-1.49%,$5.9m,$3.0m,+10.68%,0.01%,0.52,-0.0377%,-0.0580%,$27.6k
156,DeFi Binance-DEFI,$751.10,-0.44%,$4.8m,$1.9m,+8.28%,0.01%,0.40,-0.0051%,-0.0350%,$2.3k
157,Everdome-DOME,$0.0019,-3.08%,$4.5m,$737.5k,-6.88%,0.00%,0.16,+0.0174%,+0.0854%,$73.4k
158,Tornado Cash-TORN,$8.68,-0.63%,$4.3m,$918.3k,+1.54%,0.00%,0.21,+0.0674%,+0.0666%,$6.3k
159,Injective Protocol-INJ,$1.52,-3.09%,$4.0m,$2.0m,-0.74%,0.01%,0.50,+0.0100%,+0.0100%,$6.2k
160,Dora Factory-DORA,$2.68,-0.09%,$3.6m,$314.8k,-4.78%,0.00%,0.09,+0.2587%,-0.0279%,$1.5k
161,Altcoin Index FTX-ALT,"$1,893.00",-0.18%,$3.5m,$13.6m,+1.02%,0.06%,3.87,-0.0001%,+0.0001%,$0.0
162,Adventure Gold-AGLD,$0.3434,-2.22%,$3.4m,$1.1m,-9.65%,0.00%,0.32,-0.0049%,+0.0396%,$1.0k
163,Quant-QNT,$94.97,-2.11%,$3.1m,$58.6k,-5.92%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
164,Bancor-BNT,$0.4538,-2.14%,$3.0m,$1.7m,-2.32%,0.01%,0.58,+0.1473%,-0.1885%,$503.0
165,DODO-DODO,$0.1270,-2.06%,$2.9m,$1.8m,+90.72%,0.01%,0.62,-0.7579%,-0.7560%,$2.3k
166,Siacoin-SC,$0.0040,-1.67%,$2.9m,$973.2k,-4.90%,0.00%,0.34,+0.0083%,+0.0057%,$16.9
167,Smooth Love Potion-SLP,$0.0039,-0.94%,$2.7m,$4.0m,-1.70%,0.02%,1.47,-0.0480%,-0.0433%,$1.5k
168,USD Coin-USDC,$0.9998,-0.01%,$2.6m,$1.3m,+9.70%,0.01%,0.50,+0.0000%,+0.0000%,$0.0
169,Mina-MINA,$0.6648,-0.11%,$2.6m,$2.9m,-0.15%,0.01%,1.12,+0.0091%,+0.0118%,$352.1
170,JUST-JST,$0.0273,-2.54%,$2.5m,$1.6m,+0.36%,0.01%,0.63,-0.0226%,-0.0468%,$0.0
171,Spell Token-SPELL,$0.0014,+2.56%,$2.5m,$2.7m,+5.96%,0.01%,1.09,-0.0174%,-0.0101%,$17.0k
172,DeFi FTX-DEFI,"$2,779.00",-0.89%,$2.4m,$3.4m,+3.39%,0.01%,1.37,-0.0016%,-0.0017%,$5.5
173,Convex Finance-CVX,$5.25,-0.36%,$2.3m,$4.2m,-1.05%,0.02%,1.78,-0.0150%,-0.0164%,$177.1
174,Render Token-RNDR,$0.5204,-1.12%,$2.3m,$3.2m,-0.08%,0.01%,1.38,+0.0086%,+0.0088%,$1.4k
175,OKB-OKB,$15.37,-0.19%,$2.3m,$4.4m,-3.45%,0.02%,1.96,+0.0019%,+0.0025%,$38.6k
176,Frax Share-FXS,$5.93,-1.86%,$2.2m,$6.6m,-7.94%,0.03%,2.98,-0.0830%,-0.0817%,$2.9k
177,Tribe-TRIBE,$0.2686,+2.90%,$2.2m,$87.3k,+12.85%,0.00%,0.04,-0.0719%,-0.1257%,$11.2
178,UMA-UMA,$2.72,-1.47%,$2.2m,$909.1k,+8.77%,0.00%,0.41,-0.3138%,+0.2689%,$8.4k
179,Perpetual Protocol-PERP,$0.6814,-2.09%,$2.1m,$1.6m,-2.21%,0.01%,0.78,-0.0160%,-0.0108%,$612.6
180,APENFT-NFT,$0.0000,+0.76%,$1.9m,$433.5k,+3.64%,0.00%,0.23,+0.0619%,-0.0122%,$208.0
181,Shitcoin Index FTX-SHIT,"$2,513.30",-0.18%,$1.8m,$11.7m,+1.12%,0.05%,6.53,-0.0012%,+0.0005%,$0.0
182,Conflux Network-CFX,$0.0502,-0.80%,$1.8m,$1.0m,+0.95%,0.00%,0.59,-0.0095%,+0.0589%,$883.1
183,Alchemy Pay-ACH,$0.0134,+1.36%,$1.7m,$358.4k,+4.89%,0.00%,0.21,+0.0249%,+0.0251%,$15.2
184,Chain-XCN,$0.0869,+25.18%,$1.5m,$885.2k,-1.51%,0.00%,0.58,-0.4485%,-0.4485%,$0.0
185,PancakeSwap-CAKE,$3.95,-0.35%,$1.4m,$3.5m,+0.95%,0.01%,2.46,-0.0022%,-0.0030%,$108.5
186,Akropolis -AKRO,$0.0035,-1.03%,$1.3m,$324.7k,-3.53%,0.00%,0.24,+0.0100%,+0.0100%,$16.8k
187,Chia Network-XCH,$36.36,-0.08%,$1.3m,$1.1m,+4.27%,0.00%,0.79,+0.2243%,-0.2109%,$0.0
188,Moonbeam-GLMR,$0.5225,-0.78%,$1.3m,$2.0m,-3.54%,0.01%,1.56,-0.0230%,-0.0229%,$105.6
189,Huobi Token-HT,$4.73,+0.14%,$1.3m,$5.0m,-1.59%,0.02%,3.92,+0.0060%,+0.0069%,$12.1k
190,Verasity-VRA,$0.0046,-2.05%,$1.3m,$25.6k,-14.14%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
191,Casper-CSPR,$0.0290,+0.77%,$1.3m,$447.7k,-3.46%,0.00%,0.35,-0.0169%,+0.0561%,$27.7
192,Biconomy-BICO,$0.4978,-1.62%,$1.2m,$948.9k,+1.04%,0.00%,0.77,-0.0090%,-0.0018%,$2.1k
193,Boba Network-BOBA,$0.3190,-1.14%,$1.1m,$779.1k,-9.28%,0.00%,0.69,+0.0037%,+0.0047%,$2.2k
