,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
31,Helium-HNT,$4.10,-1.23%,$112.5m,$20.9m,+4.27%,0.09%,0.19,+0.0100%,+0.0103%,$236.4k
32,Fantom-FTM,$0.2715,+0.95%,$99.7m,$50.4m,+2.84%,0.21%,0.51,+0.0121%,+0.0104%,$55.6k
33,Uniswap-UNI,$6.41,+1.04%,$90.1m,$47.7m,-0.33%,0.20%,0.53,+0.0014%,-0.0144%,$44.6k
34,Tron-TRX,$0.0632,+0.59%,$74.2m,$142.8m,+1.68%,0.60%,1.93,-0.0025%,-0.0062%,$6.8k
35,Gala-GALA,$0.0514,+1.74%,$73.5m,$35.6m,+1.03%,0.15%,0.48,+0.0070%,+0.0083%,$40.6k
36,Aave-AAVE,$88.97,+2.43%,$73.0m,$46.9m,+3.95%,0.20%,0.64,+0.0065%,+0.0063%,$13.0k
37,Waves-WAVES,$4.62,+1.33%,$70.8m,$53.5m,-0.73%,0.23%,0.76,+0.0092%,+0.0035%,$26.8k
38,yearn.finance-YFI,"$9,453.21",-0.91%,$67.3m,$38.9m,-4.76%,0.16%,0.58,-0.0058%,+0.0126%,$64.5k
39,ConstitutionDAO-PEOPLE,$0.0213,+1.20%,$64.3m,$26.9m,-5.58%,0.11%,0.42,+0.0086%,-0.0096%,$72.4k
40,Ethereum Name Service-ENS,$13.55,-1.80%,$60.8m,$26.7m,-7.68%,0.11%,0.44,+0.0054%,+0.0077%,$20.2k
41,Monero-XMR,$155.08,+0.75%,$59.7m,$47.1m,+4.90%,0.20%,0.79,+0.0022%,-0.0030%,$38.0k
42,ZCash-ZEC,$63.59,+2.32%,$58.6m,$23.7m,+1.77%,0.10%,0.40,+0.0195%,-0.0029%,$129.9k
43,Synthetix Network Token-SNX,$3.01,+1.32%,$57.9m,$36.5m,+0.58%,0.15%,0.63,-0.0226%,-0.0165%,$9.9k
44,Kusama-KSM,$50.57,+2.15%,$57.6m,$18.8m,+18.13%,0.08%,0.33,-0.0270%,-0.0098%,$51.6k
45,Algorand-ALGO,$0.3097,-0.40%,$56.4m,$31.5m,-3.91%,0.13%,0.56,-0.0047%,-0.0076%,$16.0k
46,dYdX-DYDX,$1.57,+0.56%,$55.1m,$38.0m,+1.03%,0.16%,0.69,+0.0076%,+0.0026%,$3.3k
47,SushiSwap-SUSHI,$1.15,+2.19%,$50.6m,$30.7m,+3.45%,0.13%,0.61,+0.0040%,-0.0198%,$27.0k
48,Serum-SRM,$0.8030,+1.78%,$50.4m,$27.3m,+8.75%,0.12%,0.54,+0.0100%,-0.0082%,$27.1k
49,Stargate Finance-STG,$0.6198,+0.33%,$49.7m,$15.6m,+6.40%,0.07%,0.31,-0.1137%,-0.1327%,$56.9k
50,Ankr-ANKR,$0.0355,+2.24%,$49.7m,$16.0m,+10.21%,0.07%,0.32,-0.1269%,-0.1124%,$87.8k
51,THETA-THETA,$1.17,+2.19%,$49.3m,$22.4m,+1.41%,0.09%,0.45,-0.0007%,-0.0088%,$96.9k
52,1inch-1INCH,$0.6713,-2.04%,$47.7m,$24.1m,-4.52%,0.10%,0.50,+0.0066%,-0.0016%,$89.3k
53,Stellar Lumens-XLM,$0.1060,-1.67%,$45.8m,$37.3m,-0.29%,0.16%,0.81,-0.0008%,+0.0087%,$35.5k
54,CertiK-CTK,$0.9908,-1.37%,$44.6m,$9.8m,-5.49%,0.04%,0.22,+0.0047%,+0.0085%,$79.3k
55,Holo-HOT,$0.0021,+3.73%,$44.4m,$7.0m,+32.34%,0.03%,0.16,-0.0233%,+0.0024%,$119.9k
56,THORChain-RUNE,$1.94,+1.83%,$39.9m,$21.9m,-2.16%,0.09%,0.55,+0.0083%,+0.0084%,$44.8k
57,Kyber Network Crystal-KNC,$1.68,-1.13%,$39.7m,$18.4m,-1.06%,0.08%,0.46,+0.0014%,-0.0007%,$29.3k
58,Celsius-CEL,$1.46,+0.50%,$39.0m,$27.1m,+0.06%,0.11%,0.69,-0.0713%,-0.0857%,$138.0k
59,Harmony-ONE,$0.0213,+5.42%,$36.9m,$16.0m,+11.29%,0.07%,0.43,+0.0080%,+0.0078%,$36.8k
60,OmiseGO-OMG,$1.89,+4.79%,$36.4m,$15.3m,+26.11%,0.06%,0.42,+0.0001%,+0.0108%,$10.7k
61,Flow (Dapper labs)-FLOW,$1.93,-1.87%,$36.0m,$26.6m,-2.37%,0.11%,0.74,+0.0039%,+0.0015%,$5.2k
62,NEO-NEO,$9.43,+2.99%,$35.3m,$15.4m,+9.88%,0.07%,0.44,+0.0111%,-0.0071%,$19.9k
63,Bella Protocol-BEL,$0.6910,+2.81%,$35.0m,$4.2m,+10.09%,0.02%,0.12,+0.0100%,+0.0100%,$41.7k
64,Balancer-BAL,$7.19,+0.92%,$33.7m,$16.1m,-11.12%,0.07%,0.48,-0.0092%,-0.0078%,$32.4k
65,Lido DAO Token-LDO,$2.02,-0.07%,$32.5m,$17.3m,-1.89%,0.07%,0.53,-0.0066%,-0.0066%,$55.0k
66,Flamingo-FLM,$0.1208,+1.60%,$31.5m,$19.7m,-4.41%,0.08%,0.63,-0.0075%,-0.0117%,$3.9k
67,Enjin Coin-ENJ,$0.5371,+2.45%,$31.4m,$16.1m,+6.74%,0.07%,0.51,+0.0050%,+0.0044%,$98.2k
68,VeChain-VET,$0.0248,+1.98%,$30.5m,$17.6m,+7.71%,0.07%,0.58,+0.0087%,+0.0086%,$10.9k
69,Compound-COMP,$48.46,+0.44%,$30.2m,$23.6m,-3.72%,0.10%,0.78,-0.0008%,+0.0033%,$14.0k
70,FOOTBALL-FOOTBALL,"$1,152.23",+0.13%,$30.0m,$7.4m,-6.17%,0.03%,0.25,+0.0401%,+0.0100%,$56.8k
71,Loopring-LRC,$0.3656,+2.73%,$29.1m,$14.5m,+8.91%,0.06%,0.50,+0.0098%,+0.0032%,$30.8k
72,Tezos-XTZ,$1.56,+2.11%,$28.3m,$29.1m,+8.65%,0.12%,1.03,+0.0063%,+0.0011%,$58.2k
73,Dash-DASH,$48.15,+3.06%,$28.2m,$16.2m,+5.12%,0.07%,0.58,-0.0066%,+0.0240%,$16.6k
74,Elrond-EGLD,$51.62,+2.03%,$27.3m,$16.4m,-0.70%,0.07%,0.60,+0.0104%,+0.0041%,$15.8k
75,Internet Computer-ICP,$6.74,+3.93%,$27.1m,$13.9m,+2.26%,0.06%,0.51,+0.0050%,+0.0012%,$47.2k
76,Zilliqa-ZIL,$0.0363,+1.30%,$26.7m,$23.6m,+1.83%,0.10%,0.88,+0.0087%,+0.0055%,$4.9k
77,Terra-LUNA,$1.84,+0.38%,$25.9m,$6.9m,-2.82%,0.03%,0.27,+0.0078%,+0.0125%,$73.2k
78,Oasis Network-ROSE,$0.0645,+2.16%,$25.7m,$11.9m,-2.91%,0.05%,0.46,+0.0082%,+0.0082%,$10.9k
79,Cartesi-CTSI,$0.1444,+4.10%,$24.3m,$4.0m,+24.16%,0.02%,0.16,-0.0243%,-0.0344%,$13.4k
80,Storj-STORJ,$0.5550,+1.93%,$23.8m,$11.9m,+4.21%,0.05%,0.50,+0.0078%,+0.0075%,$21.3k
81,Iota-IOTA,$0.2891,+1.91%,$23.6m,$11.6m,+9.97%,0.05%,0.49,+0.0169%,+0.0139%,$18.6k
82,Coin98-C98,$0.4351,-0.48%,$23.2m,$14.3m,-8.44%,0.06%,0.61,+0.0043%,+0.0074%,$4.9k
83,The Graph-GRT,$0.1046,+2.81%,$23.2m,$22.1m,+1.19%,0.09%,0.95,+0.0039%,+0.0157%,$14.2k
84,SKALE Network-SKL,$0.0507,+4.25%,$21.7m,$7.2m,+22.77%,0.03%,0.33,+0.0046%,-0.0007%,$42.7k
85,MyNeighborAlice-ALICE,$2.12,+2.60%,$21.4m,$10.9m,+5.25%,0.05%,0.51,+0.0076%,+0.0076%,$9.6k
86,Chromia-CHR,$0.1794,+1.80%,$19.7m,$9.1m,+3.36%,0.04%,0.46,+0.0038%,+0.0025%,$15.8k
87,Dent-DENT,$0.0010,+4.28%,$19.3m,$6.3m,+16.11%,0.03%,0.33,+0.0028%,+0.0022%,$39.2k
88,Horizen-ZEN,$16.37,+2.27%,$19.3m,$7.8m,+3.72%,0.03%,0.40,+0.0232%,+0.0030%,$9.8k
89,Jasmy-JASMY,$0.0089,+1.63%,$18.7m,$11.7m,+0.57%,0.05%,0.63,-0.0009%,+0.0072%,$22.9k
90,Icon-ICX,$0.2785,+4.79%,$18.6m,$5.2m,+27.70%,0.02%,0.28,+0.0008%,-0.0002%,$17.6k
91,FTX Token-FTT,$26.26,+0.22%,$18.1m,$68.1m,+0.88%,0.29%,3.76,-0.0109%,+0.0032%,$94.1
92,Kava-KAVA,$1.70,+1.21%,$18.0m,$11.7m,+0.98%,0.05%,0.65,+0.0064%,+0.0072%,$11.4k
93,Bluzelle-BLZ,$0.0964,+1.19%,$17.7m,$6.7m,-7.72%,0.03%,0.38,+0.0100%,+0.0100%,$8.2k
94,Maker-MKR,$752.21,+1.32%,$17.7m,$16.0m,-1.53%,0.07%,0.90,-0.0008%,+0.0075%,$8.9k
95,1000XEC-1000XEC,$0.0439,+0.78%,$17.5m,$7.2m,-14.97%,0.03%,0.41,-0.0628%,-0.0079%,$6.2k
96,Reserve Rights-RSR,$0.0063,+1.92%,$17.4m,$14.9m,-0.71%,0.06%,0.86,+0.0075%,+0.0123%,$5.3k
97,Injective Protocol-INJ,$1.61,+4.19%,$17.2m,$3.6m,+90.94%,0.02%,0.21,+0.0100%,+0.0044%,$25.0k
98,Hedera-HBAR,$0.0621,+1.82%,$17.2m,$9.3m,+3.07%,0.04%,0.54,+0.0072%,+0.0002%,$20.3k
99,Basic Attention Token-BAT,$0.3488,+3.60%,$17.0m,$11.8m,+8.45%,0.05%,0.70,+0.0083%,+0.0031%,$6.6k
100,iExec RLC-RLC,$1.14,+0.30%,$16.9m,$6.5m,-5.16%,0.03%,0.38,-0.0047%,-0.0601%,$15.7k
101,Ontology-ONT,$0.2263,-5.96%,$16.9m,$9.0m,+1.82%,0.04%,0.53,+0.0112%,-0.0081%,$32.1k
102,Dusk Network-DUSK,$0.1455,+6.94%,$16.4m,$6.8m,+71.24%,0.03%,0.42,-0.0004%,-0.0006%,$55.7k
103,Mask Network-MASK,$1.36,+4.19%,$16.3m,$7.2m,+12.29%,0.03%,0.44,-0.0003%,+0.0233%,$15.4k
104,Project Galaxy-GAL,$2.51,+1.71%,$15.4m,$12.0m,+5.88%,0.05%,0.78,-0.0045%,+0.0008%,$4.6k
105,BitDAO-BIT,$0.6312,+0.75%,$15.1m,$25.3m,+1.91%,0.11%,1.68,-0.3604%,-0.3602%,$33.8k
106,Gitcoin-GTC,$2.27,-0.33%,$14.7m,$4.2m,-7.76%,0.02%,0.29,+0.0100%,+0.0100%,$43.6k
107,NEM-XEM,$0.0440,+0.51%,$14.5m,$9.0m,+3.53%,0.04%,0.62,+0.0324%,-0.0096%,$10.1k
108,Qtum-QTUM,$3.21,+1.54%,$14.1m,$15.8m,+4.71%,0.07%,1.12,+0.0095%,+0.0082%,$3.9k
109,Litentry-LIT,$0.7335,+2.73%,$14.1m,$5.1m,+3.88%,0.02%,0.36,+0.0100%,+0.0100%,$6.3k
110,Badger DAO-BADGER,$5.15,+8.63%,$14.0m,$3.0m,+27.85%,0.01%,0.22,-0.0048%,-0.0458%,$10.7k
111,Arweave-AR,$10.19,+1.10%,$13.4m,$13.2m,+2.40%,0.06%,0.98,+0.0062%,+0.0078%,$12.0k
112,ARPA Chain-ARPA,$0.0367,+1.32%,$13.0m,$3.6m,+7.98%,0.02%,0.28,+0.0072%,+0.0100%,$41.9k
113,Aragon-ANT,$1.85,+3.11%,$12.8m,$5.9m,-2.64%,0.02%,0.46,+0.0046%,-0.0076%,$23.3k
114,Audius-AUDIO,$0.2954,+2.38%,$12.7m,$8.3m,+3.48%,0.04%,0.65,+0.0063%,+0.0075%,$727.8
115,Raydium-RAY,$0.6698,+4.36%,$12.5m,$8.5m,+7.13%,0.04%,0.68,+0.0066%,+0.0072%,$10.8k
116,Swipe-SXP,$0.3851,+1.46%,$12.3m,$9.0m,+8.33%,0.04%,0.73,+0.0075%,+0.0075%,$11.7k
117,Ren-REN,$0.1255,+3.34%,$12.1m,$7.8m,+6.32%,0.03%,0.64,+0.0135%,+0.0003%,$20.7k
118,0x-ZRX,$0.3005,+2.19%,$12.0m,$8.6m,+2.81%,0.04%,0.72,+0.0030%,+0.0049%,$7.4k
119,API3-API3,$1.73,+2.71%,$12.0m,$4.7m,+4.51%,0.02%,0.39,-0.0141%,+0.0068%,$1.5k
120,BinaryX-BNX,$133.39,-1.20%,$11.9m,$26.5m,-6.08%,0.11%,2.22,+0.0100%,+0.0100%,$7.8k
121,Bitcoin SV-BSV,$53.05,+1.08%,$11.8m,$32.8m,+1.11%,0.14%,2.79,+0.0072%,+0.0156%,$3.2k
122,BakeryToken-BAKE,$0.2573,+3.19%,$11.8m,$3.9m,+7.63%,0.02%,0.33,-0.0136%,-0.0136%,$18.2k
123,Metal-MTL,$1.16,+0.56%,$11.4m,$6.0m,-0.04%,0.03%,0.53,-0.0372%,-0.0434%,$4.3k
124,Origin Protocol-OGN,$0.1741,+2.13%,$11.3m,$7.5m,+2.21%,0.03%,0.67,+0.0100%,+0.0100%,$1.3k
125,StormX-STMX,$0.0080,+3.16%,$11.3m,$3.5m,+0.61%,0.01%,0.31,+0.0067%,+0.0079%,$20.2k
126,Linear-LINA,$0.0084,+2.65%,$10.8m,$4.9m,+5.46%,0.02%,0.46,+0.0080%,-0.0020%,$21.2k
127,Livepeer-LPT,$10.54,+2.45%,$10.4m,$6.6m,+2.16%,0.03%,0.63,+0.0096%,+0.0034%,$1.3k
128,Coti-COTI,$0.0956,+1.19%,$10.4m,$4.5m,-6.66%,0.02%,0.43,-0.0002%,+0.0094%,$11.0k
129,Immutable X-IMX,$0.8432,+1.59%,$10.2m,$9.0m,+2.43%,0.04%,0.88,+0.0084%,+0.0049%,$5.8k
130,Celo-CELO,$0.8383,+0.95%,$10.1m,$9.1m,+1.97%,0.04%,0.90,+0.0069%,+0.0128%,$300.7
131,Terra Classic-LUNC,$0.0003,+4.04%,$9.7m,$1.4m,-9.70%,0.01%,0.14,+0.0100%,+0.0100%,$20.9k
132,Band Protocol-BAND,$1.33,+1.00%,$9.7m,$5.5m,+2.60%,0.02%,0.56,+0.0014%,+0.0032%,$6.5k
133,Automata Network-ATA,$0.1578,+1.87%,$9.4m,$2.7m,-3.53%,0.01%,0.29,+0.0091%,+0.0100%,$7.5k
134,DFI.Money-YFII,"$1,000.82",+0.70%,$9.0m,$18.7m,+0.04%,0.08%,2.07,-0.1626%,-0.0701%,$8.0k
135,Ocean Protocol-OCEAN,$0.1653,+1.23%,$9.0m,$4.0m,+7.77%,0.02%,0.44,+0.0100%,+0.0100%,$1.3k
136,Wootrade-WOO,$0.1557,+1.64%,$8.9m,$4.4m,-1.18%,0.02%,0.50,+0.0100%,+0.0100%,$175.0
137,NKN-NKN,$0.1016,+1.81%,$8.4m,$3.4m,-0.06%,0.01%,0.41,+0.0100%,+0.0079%,$1.6k
138,DigiByte-DGB,$0.0107,+2.51%,$8.3m,$3.9m,+6.39%,0.02%,0.47,+0.0100%,+0.0100%,$6.7k
139,SafePal-SFP,$0.3825,+2.99%,$8.3m,$5.6m,-8.52%,0.02%,0.67,+0.0091%,+0.0098%,$14.3k
140,IOST-IOST,$0.0130,+0.95%,$8.2m,$12.4m,+1.39%,0.05%,1.51,+0.0146%,+0.0074%,$1.5k
141,LooksRare-LOOKS,$0.2722,+0.17%,$8.2m,$13.8m,-0.83%,0.06%,1.69,-0.0014%,-0.0067%,$7.3k
142,Mines of Dalarnia-DAR,$0.2516,+2.06%,$8.1m,$3.0m,+1.07%,0.01%,0.37,+0.0100%,+0.0100%,$263.9
143,Celer Network-CELR,$0.0181,+1.02%,$8.0m,$4.9m,+2.26%,0.02%,0.61,+0.0100%,+0.0100%,$1.3k
144,Reef-REEF,$0.0038,+0.53%,$8.0m,$4.7m,+7.46%,0.02%,0.58,+0.0055%,+0.0056%,$623.6
145,Civic-CVC,$0.1437,+1.63%,$7.9m,$7.2m,+1.99%,0.03%,0.92,+0.0100%,-0.0013%,$4.1k
146,Alpha Finance Lab-ALPHA,$0.1194,+1.18%,$6.6m,$5.4m,+2.66%,0.02%,0.81,+0.0022%,-0.0055%,$14.0k
147,LUNA2-LUNA2,n/a,n/a,$6.0m,$3.4m,-1.69%,0.01%,0.57,+0.0100%,+0.0100%,$49.3k
148,IoTeX-IOTX,$0.0349,+0.44%,$6.0m,$6.2m,-2.23%,0.03%,1.04,+0.0058%,+0.0099%,$428.3
149,Yield Guild Games-YGG,$0.5010,-0.41%,$5.6m,$4.5m,-4.92%,0.02%,0.81,+0.0019%,+0.0039%,$6.5k
150,Binance BTCDOM Index-BTCDOM,"$1,182.20",-0.66%,$5.5m,$11.1m,+11.42%,0.05%,2.03,+0.0821%,+0.1676%,$18.3k
151,TomoChain-TOMO,$0.4919,+1.88%,$5.4m,$3.6m,+3.87%,0.02%,0.66,+0.0072%,+0.0063%,$375.9
152,Klaytn-KLAY,$0.2306,+1.12%,$5.4m,$5.2m,+3.45%,0.02%,0.96,+0.0100%,+0.0100%,$114.6
153,Akropolis -AKRO,$0.0037,+0.72%,$5.1m,$287.0k,+7.53%,0.00%,0.06,+0.0100%,+0.0100%,$38.8k
154,Clover Finance-CLV,$0.1036,+10.59%,$4.6m,$638.7k,+12.28%,0.00%,0.14,-0.0444%,+0.0051%,$16.0k
155,OKB-OKB,$15.41,+0.89%,$4.6m,$4.5m,+1.06%,0.02%,0.98,+0.0037%,+0.0038%,$0.0
156,JUST-JST,$0.0274,+0.70%,$4.4m,$1.6m,+0.68%,0.01%,0.38,+0.0013%,+0.0053%,$0.0
157,Crypto.com Coin-CRO,$0.1191,+0.63%,$4.2m,$12.4m,+4.57%,0.05%,2.95,-0.0374%,-0.0375%,$495.2
158,Step App-FITFI,$0.0760,-0.05%,$3.7m,$2.7m,+3.89%,0.01%,0.71,+0.0158%,+0.0240%,$441.1
159,Altcoin Index FTX-ALT,"$1,932.60",+0.75%,$3.7m,$13.5m,-0.05%,0.06%,3.61,-0.0012%,-0.0011%,$0.0
160,Request-REQ,$0.1311,+19.87%,$3.7m,$995.5k,+396.56%,0.00%,0.27,-0.2048%,-0.2048%,$51.5k
161,APENFT-NFT,$0.0000,-0.71%,$3.5m,$445.8k,+6.05%,0.00%,0.13,+0.0129%,-0.1014%,$64.7
162,DeFi Binance-DEFI,$761.90,+1.42%,$3.3m,$2.0m,+14.90%,0.01%,0.60,+0.0100%,+0.0100%,$2.0k
163,Quant-QNT,$94.57,+0.24%,$3.1m,$52.3k,+1.95%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
164,Dora Factory-DORA,$2.84,+1.17%,$2.7m,$299.3k,-11.25%,0.00%,0.11,-0.0303%,-0.0812%,$8.4k
165,Adventure Gold-AGLD,$0.3569,-2.78%,$2.6m,$1.3m,-7.18%,0.01%,0.50,+0.0085%,+0.0316%,$6.5k
166,Render Token-RNDR,$0.5044,-0.78%,$2.5m,$3.1m,+0.08%,0.01%,1.24,+0.0072%,+0.0064%,$0.0
167,Tribe-TRIBE,$0.2857,+3.82%,$2.3m,$86.5k,-0.81%,0.00%,0.04,-0.1860%,-0.2410%,$2.2k
168,Mina-MINA,$0.6718,-0.67%,$2.3m,$3.1m,-4.23%,0.01%,1.35,-0.0037%,+0.0054%,$0.0
169,Tether-USDT,$1.00,+0.00%,$2.1m,$292.2m,-0.24%,1.23%,138.16,+0.0003%,+0.0002%,$0.0
170,Smooth Love Potion-SLP,$0.0040,+0.19%,$2.1m,$4.2m,-2.34%,0.02%,2.02,-0.0044%,-0.0011%,$0.0
171,USD Coin-USDC,$0.9999,+0.00%,$2.1m,$1.1m,-0.88%,0.00%,0.54,+0.0000%,+0.0000%,$0.0
172,Tornado Cash-TORN,$8.83,-0.11%,$1.9m,$987.4k,-7.51%,0.00%,0.51,+0.1039%,-0.0822%,$0.0
173,PancakeSwap-CAKE,$4.14,+2.41%,$1.9m,$3.4m,-5.58%,0.01%,1.81,-0.0043%,-0.0110%,$612.5
174,Frax Share-FXS,$6.21,+1.71%,$1.7m,$7.6m,+6.23%,0.03%,4.45,+0.0037%,+0.0040%,$136.7
175,Spell Token-SPELL,$0.0013,+1.57%,$1.7m,$2.6m,-0.02%,0.01%,1.54,+0.0051%,+0.0079%,$914.0
176,UMA-UMA,$2.77,+0.61%,$1.7m,$874.8k,-3.69%,0.00%,0.52,-0.1313%,+0.1033%,$83.4
177,Perpetual Protocol-PERP,$0.6835,+0.14%,$1.5m,$1.6m,-5.56%,0.01%,1.13,-0.0003%,+0.0063%,$0.0
178,Siacoin-SC,$0.0040,+0.93%,$1.4m,$920.9k,-3.38%,0.00%,0.64,-0.0056%,+0.0342%,$2.0
179,Gods Unchained-GODS,$0.3586,+1.49%,$1.4m,$512.4k,-3.89%,0.00%,0.36,+0.0087%,+0.0036%,$561.2
180,Wrapped NXM-WNXM,$15.93,+0.06%,$1.4m,$474.3k,-3.97%,0.00%,0.34,+0.0111%,-0.0143%,$3.1
181,Shitcoin Index FTX-SHIT,"$2,552.00",+0.84%,$1.3m,$11.6m,-0.10%,0.05%,8.85,-0.0052%,-0.0051%,$0.0
182,Convex Finance-CVX,$5.37,+1.29%,$1.3m,$4.2m,+3.78%,0.02%,3.22,+0.0390%,+0.0389%,$0.0
183,Anchor Protocol-ANC,$0.0901,+1.96%,$1.3m,$1.1m,-2.33%,0.00%,0.89,-0.0048%,-0.0030%,$4.2k
184,Conflux Network-CFX,$0.0521,+1.91%,$1.2m,$1.1m,+1.76%,0.00%,0.92,-0.0720%,+0.0156%,$0.0
185,Moonbeam-GLMR,$0.5222,+0.56%,$1.1m,$2.2m,+4.00%,0.01%,1.94,+0.0042%,+0.0050%,$0.0
186,Chain-XCN,$0.0726,-1.91%,$1.1m,$1.0m,+0.06%,0.00%,0.99,-0.6318%,-0.6187%,$1.2k
187,Everdome-DOME,$0.0017,+1.19%,$919.8k,$804.5k,+4.08%,0.00%,0.87,+0.2506%,-0.2161%,$2.2k
188,Baby Doge Coin-BABYDOGE,$0.0000,+1.08%,$879.9k,$1.4m,+3.70%,0.01%,1.64,+0.0437%,+0.0412%,$1.1k
189,DODO-DODO,$0.1285,+2.07%,$872.3k,$1.1m,-9.72%,0.00%,1.25,+0.0131%,+0.0127%,$0.0
190,Bancor-BNT,$0.4661,+1.24%,$867.6k,$1.7m,+1.12%,0.01%,1.93,+0.0392%,-0.1028%,$1.4k
191,DeFi FTX-DEFI,"$2,851.40",+1.96%,$835.9k,$3.4m,+1.29%,0.01%,4.12,-0.0015%,-0.0013%,$0.0
192,Chia Network-XCH,$36.24,-0.14%,$807.5k,$1.1m,+0.45%,0.00%,1.36,+0.1811%,-0.0704%,$1.3k
193,Alien Worlds-TLM,$0.0251,+1.21%,$731.4k,$1.2m,+2.25%,0.01%,1.70,+0.0032%,+0.0037%,$895.1
