,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
44,THETA-THETA,$1.07,-10.74%,$105.9m,$22.0m,-10.83%,0.10%,0.21,-0.0378%,-0.0322%,$512.8k
45,THORChain-RUNE,$1.75,-9.71%,$102.8m,$19.7m,-12.91%,0.09%,0.19,-0.0035%,-0.0018%,$290.1k
46,ConstitutionDAO-PEOPLE,$0.0192,-11.47%,$97.4m,$23.3m,-11.18%,0.10%,0.24,-0.0014%,+0.0038%,$706.7k
47,SHIBA INU-SHIB,$0.0000,-5.89%,$97.2m,$19.0m,-13.40%,0.08%,0.20,-0.0064%,+0.0072%,$578.4k
48,yearn.finance-YFI,"$8,588.46",-10.96%,$92.9m,$32.6m,-15.30%,0.14%,0.35,-0.0345%,-0.0069%,$419.1k
49,dYdX-DYDX,$1.44,-10.72%,$92.3m,$33.0m,-14.09%,0.15%,0.36,-0.0092%,+0.0088%,$465.5k
50,Lido DAO Token-LDO,$1.79,-16.15%,$89.7m,$16.7m,-14.91%,0.07%,0.19,+0.0046%,+0.0051%,$447.7k
51,Algorand-ALGO,$0.2852,-7.28%,$87.6m,$27.8m,-7.36%,0.12%,0.32,-0.0085%,-0.0049%,$181.9k
52,BinaryX-BNX,$137.25,+4.43%,$87.1m,$30.4m,+22.47%,0.13%,0.35,+0.0085%,+0.0088%,$264.8k
53,Kyber Network Crystal-KNC,$1.68,-0.52%,$85.1m,$19.8m,+8.89%,0.09%,0.23,+0.0012%,-0.0021%,$157.4k
54,ZCash-ZEC,$58.55,-9.26%,$83.0m,$19.0m,-12.92%,0.08%,0.23,+0.0036%,+0.0004%,$299.4k
55,Elrond-EGLD,$48.36,-6.73%,$73.3m,$15.8m,-3.54%,0.07%,0.21,-0.0328%,-0.0369%,$234.7k
56,Stellar Lumens-XLM,$0.0997,-6.32%,$72.7m,$35.6m,-6.28%,0.16%,0.49,-0.0462%,-0.0453%,$114.2k
57,Tezos-XTZ,$1.43,-8.89%,$72.3m,$25.9m,-7.61%,0.11%,0.36,-0.0241%,-0.0181%,$193.0k
58,The Graph-GRT,$0.0978,-7.84%,$69.6m,$20.6m,-7.02%,0.09%,0.30,-0.0190%,-0.0112%,$162.9k
59,1inch-1INCH,$0.6146,-8.53%,$68.6m,$20.2m,-14.20%,0.09%,0.29,-0.0044%,-0.0003%,$282.3k
60,Harmony-ONE,$0.0189,-10.30%,$66.7m,$14.6m,-3.49%,0.06%,0.22,-0.0124%,-0.0121%,$260.6k
61,Zilliqa-ZIL,$0.0336,-7.94%,$63.7m,$21.3m,-11.08%,0.09%,0.34,-0.0076%,-0.0006%,$232.2k
62,Ankr-ANKR,$0.0332,-8.84%,$58.8m,$12.9m,-18.10%,0.06%,0.22,-0.0277%,-0.0285%,$283.9k
63,Flow (Dapper labs)-FLOW,$1.77,-9.28%,$58.4m,$22.6m,-10.24%,0.10%,0.39,-0.0052%,-0.0042%,$219.1k
64,Celsius-CEL,$1.37,-9.80%,$56.7m,$22.9m,-17.11%,0.10%,0.40,-0.2545%,-0.2661%,$484.2k
65,Chromia-CHR,$0.1801,-3.42%,$56.1m,$9.3m,+0.72%,0.04%,0.17,+0.0074%,+0.0074%,$156.9k
66,VeChain-VET,$0.0229,-7.63%,$54.7m,$15.3m,-12.53%,0.07%,0.28,-0.0097%,-0.0129%,$170.3k
67,Serum-SRM,$0.7487,-7.96%,$53.4m,$23.2m,-11.32%,0.10%,0.43,-0.0553%,-0.0858%,$121.9k
68,Terra Classic-LUNC,$0.0004,-10.81%,$52.9m,$1.7m,-23.64%,0.01%,0.03,+0.0010%,+0.0050%,$364.4k
69,Compound-COMP,$44.70,-9.87%,$51.6m,$20.0m,-13.55%,0.09%,0.39,-0.0547%,-0.0468%,$146.9k
70,CertiK-CTK,$0.9479,-8.96%,$51.2m,$8.1m,-30.61%,0.04%,0.16,-0.0009%,+0.0030%,$226.8k
71,Enjin Coin-ENJ,$0.4818,-11.29%,$51.1m,$13.3m,-17.43%,0.06%,0.26,-0.0328%,-0.0347%,$202.8k
72,Kusama-KSM,$45.60,-12.28%,$50.6m,$15.0m,-13.63%,0.07%,0.30,-0.0468%,-0.0175%,$197.4k
73,LUNA2-LUNA2,n/a,n/a,$50.5m,$2.7m,-37.09%,0.01%,0.05,+0.0100%,+0.0100%,$182.9k
74,Oasis Network-ROSE,$0.0573,-11.93%,$50.0m,$11.3m,-5.43%,0.05%,0.23,+0.0047%,+0.0060%,$201.2k
75,BitDAO-BIT,$0.6173,-1.51%,$49.0m,$24.2m,-3.48%,0.11%,0.49,+0.0012%,+0.0016%,$98.9k
76,Balancer-BAL,$6.77,-9.49%,$49.0m,$14.4m,-18.46%,0.06%,0.29,-0.0161%,-0.0288%,$190.6k
77,Flamingo-FLM,$0.1077,-10.03%,$48.3m,$17.0m,-9.50%,0.07%,0.35,-0.1390%,-0.0875%,$186.2k
78,Loopring-LRC,$0.3258,-9.36%,$48.1m,$12.9m,-10.07%,0.06%,0.27,-0.0488%,-0.0389%,$264.8k
79,NEO-NEO,$8.53,-9.94%,$48.1m,$12.2m,-11.98%,0.05%,0.25,-0.0428%,-0.0595%,$104.8k
80,Maker-MKR,$721.99,-3.87%,$47.5m,$15.8m,-3.58%,0.07%,0.33,-0.0195%,-0.0289%,$93.2k
81,Dash-DASH,$42.98,-10.80%,$45.9m,$13.1m,-14.75%,0.06%,0.29,-0.0186%,-0.0019%,$246.4k
82,MyNeighborAlice-ALICE,$1.93,-10.39%,$41.6m,$10.3m,-7.71%,0.05%,0.25,-0.0006%,-0.0001%,$168.2k
83,Jasmy-JASMY,$0.0085,-5.79%,$40.5m,$11.5m,-3.65%,0.05%,0.28,+0.0071%,+0.0036%,$114.4k
84,FOOTBALL-FOOTBALL,"$1,112.00",-3.21%,$39.6m,$5.8m,-20.22%,0.03%,0.15,+0.0718%,+0.0572%,$330.2k
85,Audius-AUDIO,$0.2580,-9.86%,$39.1m,$7.0m,-14.88%,0.03%,0.18,-0.0297%,-0.0266%,$129.7k
86,OmiseGO-OMG,$1.69,-10.48%,$37.0m,$11.4m,-7.75%,0.05%,0.31,-0.0190%,-0.0028%,$190.1k
87,Reserve Rights-RSR,$0.0058,-11.40%,$36.3m,$12.6m,-18.38%,0.06%,0.35,-0.0126%,-0.0199%,$156.0k
88,Swipe-SXP,$0.3460,-9.32%,$36.2m,$7.3m,-8.78%,0.03%,0.20,-0.0290%,-0.0267%,$148.0k
89,Immutable X-IMX,$0.7754,-9.36%,$34.8m,$8.9m,-4.76%,0.04%,0.26,-0.0282%,-0.0243%,$166.2k
90,Litentry-LIT,$0.6515,-10.57%,$34.3m,$4.9m,-5.20%,0.02%,0.14,+0.0085%,+0.0100%,$149.7k
91,Alpha Finance Lab-ALPHA,$0.1084,-11.16%,$34.3m,$5.3m,+4.61%,0.02%,0.16,-0.0276%,-0.0142%,$193.5k
92,API3-API3,$1.62,-6.82%,$34.2m,$4.7m,-1.71%,0.02%,0.14,-0.0400%,-0.0165%,$158.9k
93,Kava-KAVA,$1.52,-10.36%,$33.6m,$9.8m,-12.29%,0.04%,0.29,-0.0542%,-0.0508%,$201.7k
94,Qtum-QTUM,$2.98,-11.17%,$33.4m,$14.7m,-15.51%,0.06%,0.44,-0.0282%,-0.0372%,$92.0k
95,Bluzelle-BLZ,$0.0834,-11.82%,$32.6m,$5.5m,-21.11%,0.02%,0.17,+0.0096%,+0.0100%,$187.1k
96,Celo-CELO,$0.7907,-7.22%,$32.5m,$8.6m,-4.98%,0.04%,0.26,-0.0093%,-0.0071%,$120.5k
97,Internet Computer-ICP,$6.22,-8.87%,$32.3m,$12.8m,-11.95%,0.06%,0.39,-0.0038%,+0.0019%,$62.5k
98,Storj-STORJ,$0.5043,-9.20%,$32.1m,$10.3m,-14.89%,0.05%,0.32,-0.0075%,+0.0156%,$152.4k
99,FTX Token-FTT,$25.56,-4.58%,$32.1m,$66.5m,-4.59%,0.29%,2.07,-0.0532%,-0.0279%,$131.0k
100,Bella Protocol-BEL,$0.6125,-10.81%,$31.9m,$3.4m,-19.81%,0.01%,0.11,-0.0089%,-0.0080%,$132.1k
101,iExec RLC-RLC,$1.03,-9.44%,$31.4m,$5.5m,-19.24%,0.02%,0.18,-0.1005%,-0.1090%,$200.8k
102,1000XEC-1000XEC,$0.0401,-8.65%,$31.2m,$5.0m,-23.70%,0.02%,0.16,+0.0022%,+0.0061%,$151.3k
103,Spell Token-SPELL,$0.0013,-5.84%,$30.0m,$3.8m,+42.11%,0.02%,0.13,+0.0045%,+0.0051%,$103.1k
104,Ocean Protocol-OCEAN,$0.1594,-5.94%,$29.7m,$3.9m,-4.64%,0.02%,0.13,-0.2893%,-0.2897%,$84.4k
105,Holo-HOT,$0.0019,-9.50%,$29.6m,$4.7m,-20.09%,0.02%,0.16,-0.0946%,-0.0954%,$211.6k
106,NEM-XEM,$0.0409,-7.94%,$29.5m,$8.8m,-0.02%,0.04%,0.30,-0.0824%,-0.0879%,$70.9k
107,Iota-IOTA,$0.2593,-9.24%,$29.2m,$9.6m,-13.46%,0.04%,0.33,-0.0299%,-0.0284%,$170.0k
108,Coin98-C98,$0.3913,-10.44%,$29.1m,$11.9m,-13.94%,0.05%,0.41,+0.0001%,+0.0024%,$182.4k
109,Ontology-ONT,$0.2215,-8.17%,$28.9m,$8.0m,-11.59%,0.04%,0.28,-0.0136%,-0.0086%,$71.4k
110,Hedera-HBAR,$0.0583,-7.77%,$28.3m,$7.3m,-18.22%,0.03%,0.26,-0.0111%,-0.0098%,$194.9k
111,Raydium-RAY,$0.5961,-10.94%,$28.1m,$7.7m,-4.64%,0.03%,0.27,-0.0457%,-0.0464%,$211.4k
112,Origin Protocol-OGN,$0.1581,-9.90%,$27.4m,$6.7m,-14.26%,0.03%,0.25,+0.0055%,+0.0057%,$235.1k
113,Basic Attention Token-BAT,$0.3137,-8.98%,$26.8m,$10.6m,-6.56%,0.05%,0.40,-0.0197%,-0.0079%,$116.4k
114,Tether-USDT,$1.00,+0.01%,$26.5m,$282.7m,-0.83%,1.24%,10.66,-0.0004%,-0.0003%,$210.0
115,Aragon-ANT,$1.89,-2.89%,$26.4m,$6.3m,+3.08%,0.03%,0.24,+0.0249%,+0.0120%,$70.6k
116,Arweave-AR,$9.38,-9.08%,$25.1m,$11.1m,-15.96%,0.05%,0.44,+0.0004%,+0.0014%,$105.2k
117,BakeryToken-BAKE,$0.2285,-10.18%,$24.7m,$3.5m,-5.10%,0.02%,0.14,-0.0555%,-0.0529%,$104.3k
118,Mask Network-MASK,$1.23,-11.20%,$24.5m,$6.6m,-11.99%,0.03%,0.27,-0.0106%,-0.0179%,$132.3k
119,Adventure Gold-AGLD,$0.4301,+13.79%,$24.1m,$2.7m,+107.90%,0.01%,0.11,-0.0904%,-0.1356%,$80.8k
120,Ren-REN,$0.1149,-11.85%,$23.8m,$8.1m,-12.00%,0.04%,0.34,-0.0119%,-0.0105%,$130.9k
121,IOST-IOST,$0.0122,-7.66%,$23.7m,$10.6m,-12.91%,0.05%,0.45,-0.0171%,-0.0101%,$114.4k
122,Bitcoin SV-BSV,$49.76,-7.94%,$22.7m,$31.4m,-5.50%,0.14%,1.38,-0.0084%,+0.0095%,$70.9k
123,Reef-REEF,$0.0034,-8.53%,$22.6m,$4.4m,-2.44%,0.02%,0.19,-0.1493%,-0.1428%,$91.5k
124,0x-ZRX,$0.2717,-10.43%,$22.2m,$7.8m,-11.17%,0.03%,0.35,-0.0350%,-0.0390%,$97.8k
125,Wootrade-WOO,$0.1466,-7.88%,$22.1m,$4.1m,-11.17%,0.02%,0.18,+0.0100%,+0.0100%,$74.6k
126,Gitcoin-GTC,$2.11,-9.51%,$22.1m,$3.5m,-15.52%,0.02%,0.16,+0.0089%,+0.0089%,$134.8k
127,DFI.Money-YFII,$900.79,-9.12%,$21.9m,$16.8m,-9.90%,0.07%,0.77,-0.5108%,-0.2236%,$166.0k
128,Horizen-ZEN,$14.73,-10.68%,$21.7m,$6.4m,-15.88%,0.03%,0.30,-0.0347%,+0.0291%,$68.5k
129,Metal-MTL,$1.10,-7.06%,$21.7m,$5.4m,-13.75%,0.02%,0.25,-0.0449%,-0.0519%,$167.9k
130,Binance BTCDOM Index-BTCDOM,"$1,164.10",+1.40%,$21.3m,$11.6m,+1.73%,0.05%,0.55,+0.0775%,+0.0658%,$106.6k
131,Linear-LINA,$0.0076,-12.35%,$20.7m,$4.4m,-12.17%,0.02%,0.21,+0.0061%,+0.0054%,$77.5k
132,Civic-CVC,$0.1312,-10.14%,$20.1m,$6.6m,-10.18%,0.03%,0.33,+0.0032%,+0.0084%,$72.2k
133,Dent-DENT,$0.0009,-9.40%,$19.4m,$5.3m,-13.17%,0.02%,0.28,-0.0048%,-0.0007%,$110.9k
134,Cartesi-CTSI,$0.1299,-8.79%,$18.7m,$3.3m,-7.88%,0.01%,0.18,-0.2229%,-0.3057%,$81.4k
135,Injective Protocol-INJ,$1.49,-7.26%,$18.5m,$2.2m,-29.80%,0.01%,0.12,+0.0100%,+0.0100%,$166.3k
136,Band Protocol-BAND,$1.21,-8.54%,$18.3m,$5.0m,-8.09%,0.02%,0.27,-0.0206%,+0.0427%,$90.8k
137,Icon-ICX,$0.2490,-10.84%,$17.7m,$3.8m,-22.69%,0.02%,0.21,-0.1012%,-0.1017%,$53.8k
138,SKALE Network-SKL,$0.0455,-9.76%,$17.6m,$5.7m,-5.67%,0.03%,0.32,+0.0035%,+0.0052%,$74.8k
139,Celer Network-CELR,$0.0158,-12.86%,$16.7m,$4.8m,-4.88%,0.02%,0.29,-0.0031%,-0.0016%,$139.8k
140,Dusk Network-DUSK,$0.1275,-11.86%,$15.8m,$3.7m,-28.67%,0.02%,0.24,-0.0241%,-0.0213%,$96.3k
141,Automata Network-ATA,$0.1462,-10.18%,$15.8m,$2.2m,-26.31%,0.01%,0.14,-0.0122%,-0.0150%,$155.1k
142,TomoChain-TOMO,$0.4611,-7.51%,$15.8m,$3.1m,-7.10%,0.01%,0.20,+0.0046%,+0.0046%,$66.6k
143,SafePal-SFP,$0.3516,-9.66%,$15.7m,$4.6m,-13.44%,0.02%,0.29,-0.0570%,-0.0551%,$175.8k
144,Anchor Protocol-ANC,$0.0924,-0.54%,$15.5m,$917.2k,-24.38%,0.00%,0.06,+0.0048%,+0.0074%,$150.6k
145,NKN-NKN,$0.0924,-6.82%,$15.3m,$3.0m,-21.12%,0.01%,0.19,+0.0060%,+0.0064%,$105.5k
146,Coti-COTI,$0.0887,-6.33%,$15.2m,$3.9m,-4.94%,0.02%,0.26,-0.1539%,-0.1610%,$128.6k
147,LooksRare-LOOKS,$0.2675,-3.36%,$15.1m,$12.9m,-7.97%,0.06%,0.85,+0.0062%,-0.0003%,$31.2k
148,Livepeer-LPT,$9.52,-12.51%,$15.1m,$6.3m,-10.78%,0.03%,0.42,-0.0160%,-0.0428%,$67.3k
149,Mines of Dalarnia-DAR,$0.2285,-9.65%,$12.7m,$2.9m,-9.01%,0.01%,0.23,+0.0100%,+0.0100%,$109.2k
150,IoTeX-IOTX,$0.0336,-8.30%,$12.7m,$5.8m,-10.97%,0.03%,0.45,-0.0027%,-0.0014%,$90.3k
151,StormX-STMX,$0.0073,-6.44%,$12.4m,$3.3m,-12.20%,0.01%,0.27,-0.0914%,-0.0996%,$106.5k
152,ARPA Chain-ARPA,$0.0349,-6.79%,$11.8m,$3.0m,-17.18%,0.01%,0.25,-0.0252%,-0.0284%,$74.9k
153,Klaytn-KLAY,$0.2173,-4.22%,$11.3m,$4.7m,-10.50%,0.02%,0.41,-0.1702%,-0.1711%,$46.4k
154,Frax Share-FXS,$6.09,-7.25%,$11.3m,$7.4m,-11.30%,0.03%,0.65,-0.0334%,-0.0357%,$12.6k
155,Step App-FITFI,$0.0651,-15.36%,$10.7m,$2.3m,-21.65%,0.01%,0.21,-0.0396%,+0.0030%,$203.0k
156,Crypto.com Coin-CRO,$0.1113,-8.66%,$8.9m,$11.4m,-9.51%,0.05%,1.28,-0.0435%,-0.0423%,$12.3k
157,DigiByte-DGB,$0.0095,-11.19%,$8.7m,$3.4m,-6.71%,0.01%,0.39,-0.0109%,-0.0065%,$79.7k
158,Altcoin Index FTX-ALT,"$1,825.53",-7.64%,$8.4m,$13.2m,-5.52%,0.06%,1.57,-0.0049%,-0.0051%,$1.2k
159,Yield Guild Games-YGG,$0.4404,-10.52%,$7.9m,$3.8m,-15.22%,0.02%,0.48,-0.0030%,+0.0236%,$85.7k
160,OKB-OKB,$14.06,-9.40%,$7.8m,$4.2m,-11.45%,0.02%,0.54,-0.1386%,-0.1164%,$3.5k
161,Badger DAO-BADGER,$4.91,-7.22%,$7.2m,$2.5m,-14.13%,0.01%,0.35,-0.0042%,+0.0148%,$6.5k
162,Huobi Token-HT,$4.61,-5.08%,$6.7m,$4.4m,-10.47%,0.02%,0.66,+0.0060%,-0.0211%,$80.3k
163,DeFi Binance-DEFI,$697.50,-10.13%,$5.6m,$1.7m,-7.16%,0.01%,0.31,-0.0699%,-0.0606%,$9.8k
164,Convex Finance-CVX,$5.24,-4.85%,$5.4m,$4.4m,-0.66%,0.02%,0.82,+0.0241%,+0.0245%,$2.4k
165,JUST-JST,$0.0251,-9.59%,$5.2m,$1.6m,-9.38%,0.01%,0.30,-0.0537%,-0.0354%,$21.4k
166,Perpetual Protocol-PERP,$0.6358,-7.20%,$4.8m,$1.6m,-11.25%,0.01%,0.33,-0.0929%,-0.0776%,$9.5k
167,Mina-MINA,$0.6195,-7.87%,$4.6m,$2.8m,-10.48%,0.01%,0.62,+0.0039%,+0.0103%,$19.4k
168,Render Token-RNDR,$0.4662,-6.78%,$3.7m,$2.5m,-12.02%,0.01%,0.68,-0.1473%,-0.1655%,$4.4k
169,Smooth Love Potion-SLP,$0.0037,-7.37%,$3.2m,$3.8m,-11.20%,0.02%,1.16,-0.0430%,-0.0600%,$48.3k
170,Quant-QNT,$91.80,-2.64%,$3.2m,$58.7k,+12.70%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
171,Siacoin-SC,$0.0038,-6.13%,$3.1m,$867.1k,-8.83%,0.00%,0.28,-0.0229%,+0.0302%,$5.4k
172,Dora Factory-DORA,$2.50,-11.66%,$2.8m,$235.5k,-8.79%,0.00%,0.08,+0.0290%,+0.0821%,$4.6k
173,APENFT-NFT,$0.0000,-2.90%,$2.7m,$402.6k,-6.51%,0.00%,0.15,+0.1100%,-0.1291%,$1.1k
174,Tornado Cash-TORN,$7.81,-11.05%,$2.7m,$819.8k,-16.38%,0.00%,0.31,-0.0018%,+0.1535%,$34.0k
175,Shitcoin Index FTX-SHIT,"$2,344.80",-8.84%,$2.7m,$11.5m,-2.31%,0.05%,4.31,-0.0108%,-0.0172%,$0.0
176,DeFi FTX-DEFI,"$2,665.40",-8.71%,$2.6m,$3.6m,+0.69%,0.02%,1.40,-0.0034%,-0.0051%,$163.6
177,Gods Unchained-GODS,$0.3164,-10.95%,$2.3m,$429.7k,-10.34%,0.00%,0.18,-0.0333%,-0.0055%,$30.6k
178,Conflux Network-CFX,$0.0507,-5.41%,$2.3m,$1.0m,-9.52%,0.00%,0.43,-0.0139%,+0.0226%,$337.3
179,UMA-UMA,$2.57,-9.57%,$2.3m,$761.8k,-12.80%,0.00%,0.33,-0.1228%,+0.0952%,$510.7
180,Akropolis -AKRO,$0.0034,-7.10%,$2.3m,$260.7k,-6.45%,0.00%,0.12,+0.0100%,+0.0100%,$23.1k
181,Tribe-TRIBE,$0.2629,-2.80%,$2.3m,$88.8k,-4.81%,0.00%,0.04,-0.5130%,-0.4393%,$296.6
182,Wrapped NXM-WNXM,$15.30,-5.93%,$2.2m,$385.9k,-19.52%,0.00%,0.17,-0.0564%,-0.1088%,$912.3
183,Chain-XCN,$0.0688,-4.24%,$2.2m,$1.1m,+5.23%,0.00%,0.50,-0.5824%,-0.8584%,$0.0
184,Moonbeam-GLMR,$0.4718,-10.03%,$2.2m,$2.1m,-6.11%,0.01%,0.96,-0.1330%,-0.1953%,$36.7k
185,Everdome-DOME,$0.0015,-11.56%,$2.2m,$535.6k,-36.52%,0.00%,0.25,-0.0521%,-0.4950%,$54.8k
186,Bancor-BNT,$0.4411,-8.14%,$2.0m,$1.7m,-7.41%,0.01%,0.83,+0.0143%,-0.1242%,$119.0
187,Secret-SCRT,$1.04,+0.54%,$1.9m,$854.5k,+3.50%,0.00%,0.44,-0.1073%,-0.1071%,$14.2k
188,Chia Network-XCH,$34.55,-4.72%,$1.9m,$1.0m,-7.49%,0.00%,0.55,+0.1051%,-0.0465%,$5.7k
189,PAX Gold-PAXG,"$1,694.09",-1.53%,$1.8m,$5.9m,-4.53%,0.03%,3.25,+0.0197%,+0.0186%,$2.1k
190,Biconomy-BICO,$0.5048,-3.09%,$1.8m,$870.5k,-9.17%,0.00%,0.49,-0.0446%,+0.0343%,$683.3
191,PancakeSwap-CAKE,$3.89,-7.42%,$1.7m,$3.0m,-11.22%,0.01%,1.74,-0.0026%,-0.0018%,$25.4k
192,Kadena-KDA,$1.45,-4.32%,$1.7m,$978.4k,-7.71%,0.00%,0.58,+0.0100%,+0.0100%,$5.2k
193,Baby Doge Coin-BABYDOGE,$0.0000,-7.91%,$1.7m,$1.3m,-12.52%,0.01%,0.80,+0.0314%,-0.1145%,$62.6k
