,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
73,BitDAO-BIT,$0.6238,-0.95%,$20.8m,$24.6m,-3.28%,0.10%,1.18,-0.1355%,-0.1353%,$188.8k
74,Internet Computer-ICP,$6.39,-1.49%,$20.8m,$13.4m,-1.41%,0.06%,0.65,+0.0100%,+0.0048%,$22.4k
75,Gitcoin-GTC,$2.26,+0.74%,$19.9m,$4.5m,+16.51%,0.02%,0.23,+0.0100%,-0.0116%,$31.2k
76,Zilliqa-ZIL,$0.0358,+0.14%,$19.5m,$23.2m,+2.31%,0.10%,1.19,+0.0072%,+0.0084%,$2.0k
77,Horizen-ZEN,$15.98,+3.14%,$18.5m,$7.4m,+12.98%,0.03%,0.40,+0.0034%,+0.0222%,$12.0k
78,Chromia-CHR,$0.1759,-1.70%,$18.1m,$8.7m,-9.39%,0.04%,0.48,+0.0040%,+0.0064%,$47.2k
79,The Graph-GRT,$0.1016,-1.17%,$17.9m,$21.9m,+0.49%,0.09%,1.22,+0.0043%,+0.0074%,$4.3k
80,BinaryX-BNX,$134.51,-0.76%,$17.8m,$27.9m,+2.36%,0.12%,1.57,+0.0100%,+0.0100%,$13.6k
81,Terra Classic-LUNC,$0.0003,+1.89%,$17.7m,$1.5m,+3.13%,0.01%,0.09,+0.0100%,+0.0100%,$56.7k
82,NEO-NEO,$9.17,+1.07%,$17.5m,$14.0m,-0.96%,0.06%,0.80,+0.0006%,+0.0076%,$399.8
83,VeChain-VET,$0.0242,+0.33%,$17.4m,$16.3m,+1.37%,0.07%,0.94,+0.0074%,+0.0081%,$889.6
84,Kava-KAVA,$1.67,-1.25%,$17.3m,$11.6m,+0.71%,0.05%,0.67,+0.0037%,+0.0064%,$34.4k
85,Bluzelle-BLZ,$0.0955,-0.81%,$17.2m,$7.1m,-3.52%,0.03%,0.41,+0.0100%,+0.0100%,$6.2k
86,Reserve Rights-RSR,$0.0062,+0.01%,$16.5m,$14.9m,-2.49%,0.06%,0.90,+0.0114%,+0.0104%,$1.8k
87,Serum-SRM,$0.7874,+0.74%,$16.3m,$25.2m,+1.85%,0.11%,1.54,-0.0100%,+0.0014%,$4.0k
88,NEM-XEM,$0.0437,+0.29%,$16.1m,$8.8m,+0.90%,0.04%,0.55,-0.0211%,+0.0541%,$5.8k
89,Jasmy-JASMY,$0.0087,+0.40%,$15.9m,$11.5m,+0.69%,0.05%,0.73,+0.0082%,+0.0070%,$283.2
90,Loopring-LRC,$0.3546,-0.10%,$15.6m,$13.2m,+0.29%,0.06%,0.85,+0.0011%,+0.0104%,$2.0k
91,Harmony-ONE,$0.0202,-0.70%,$14.9m,$14.3m,+0.02%,0.06%,0.96,+0.0034%,+0.0002%,$18.9k
92,Yield Guild Games-YGG,$0.4959,+0.32%,$14.3m,$4.5m,+3.13%,0.02%,0.32,+0.0093%,+0.0128%,$45.6k
93,FTX Token-FTT,$26.07,-0.72%,$14.1m,$67.3m,-0.54%,0.28%,4.79,+0.0071%,+0.0007%,$6.9k
94,MyNeighborAlice-ALICE,$2.06,+0.91%,$13.6m,$10.3m,+0.93%,0.04%,0.76,+0.0079%,+0.0078%,$2.6k
95,DFI.Money-YFII,$987.70,-0.01%,$13.5m,$18.6m,-0.21%,0.08%,1.38,-0.0927%,-0.1419%,$18.5k
96,Audius-AUDIO,$0.2882,+2.27%,$13.2m,$7.9m,+0.27%,0.03%,0.60,-0.0010%,+0.0045%,$378.2
97,Ontology-ONT,$0.2231,-6.27%,$12.7m,$8.7m,+3.83%,0.04%,0.69,-0.0065%,-0.0007%,$5.4k
98,Iota-IOTA,$0.2865,+2.11%,$11.8m,$10.9m,+5.71%,0.05%,0.92,+0.0039%,+0.0081%,$3.1k
99,Coti-COTI,$0.0941,-0.13%,$11.7m,$4.7m,+0.30%,0.02%,0.40,+0.0100%,+0.0100%,$11.9k
100,Storj-STORJ,$0.5429,+0.67%,$11.5m,$11.5m,+0.52%,0.05%,1.00,+0.0074%,+0.0108%,$3.6k
101,Bitcoin SV-BSV,$52.27,-0.53%,$10.9m,$32.3m,-0.07%,0.14%,2.97,+0.0016%,+0.0127%,$0.0
102,Project Galaxy-GAL,$2.47,-0.44%,$10.8m,$11.4m,-0.68%,0.05%,1.06,-0.0027%,-0.0021%,$3.3k
103,OmiseGO-OMG,$1.79,+0.01%,$10.8m,$12.0m,+0.88%,0.05%,1.11,+0.0042%,+0.0034%,$224.9
104,Mask Network-MASK,$1.30,-0.32%,$10.8m,$6.4m,+1.20%,0.03%,0.59,+0.0105%,+0.0027%,$1.3k
105,Bella Protocol-BEL,$0.6704,+0.37%,$10.7m,$3.8m,+2.59%,0.02%,0.36,+0.0064%,+0.0058%,$25.0
106,Litentry-LIT,$0.7105,+0.21%,$10.6m,$4.8m,-3.03%,0.02%,0.46,+0.0100%,+0.0100%,$2.2k
107,Dusk Network-DUSK,$0.1348,-0.81%,$10.6m,$3.9m,+13.40%,0.02%,0.37,-0.0168%,-0.0118%,$7.9k
108,Arweave-AR,$10.06,-0.38%,$10.6m,$12.8m,-1.90%,0.05%,1.21,+0.0075%,+0.0071%,$1.8k
109,Metal-MTL,$1.15,-2.06%,$10.5m,$6.0m,-1.71%,0.03%,0.57,-0.0069%,-0.0017%,$3.7k
110,Hedera-HBAR,$0.0610,-1.07%,$10.5m,$9.0m,+5.54%,0.04%,0.85,+0.0084%,+0.0080%,$7.6k
111,Maker-MKR,$743.71,-0.07%,$10.5m,$16.4m,-0.06%,0.07%,1.56,-0.0031%,+0.0026%,$6.7k
112,Origin Protocol-OGN,$0.1700,+0.34%,$10.2m,$7.3m,+2.27%,0.03%,0.71,+0.0100%,+0.0100%,$376.5
113,SafePal-SFP,$0.3708,-1.03%,$10.2m,$5.9m,-13.30%,0.03%,0.58,+0.0052%,+0.0100%,$17.7k
114,BakeryToken-BAKE,$0.2495,+1.55%,$9.7m,$3.6m,-8.14%,0.02%,0.38,+0.0024%,+0.0024%,$22.1k
115,ARPA Chain-ARPA,$0.0364,+3.19%,$9.2m,$3.5m,+11.85%,0.01%,0.39,+0.0035%,+0.0082%,$68.4k
116,Qtum-QTUM,$3.15,-0.03%,$9.0m,$15.2m,+1.23%,0.06%,1.68,+0.0111%,+0.0066%,$1.4k
117,Immutable X-IMX,$0.8252,+0.35%,$8.9m,$8.7m,-0.29%,0.04%,0.98,+0.0054%,+0.0066%,$121.5
118,LUNA2-LUNA2,n/a,n/a,$8.9m,$3.5m,-6.64%,0.01%,0.39,+0.0100%,+0.0100%,$33.0k
119,Swipe-SXP,$0.3773,-0.24%,$8.6m,$8.4m,+1.23%,0.04%,0.98,+0.0070%,+0.0062%,$6.5k
120,Ren-REN,$0.1206,-0.34%,$8.5m,$7.2m,-3.45%,0.03%,0.85,+0.0081%,+0.0021%,$4.8k
121,Ocean Protocol-OCEAN,$0.1621,+0.41%,$8.4m,$3.6m,-5.48%,0.02%,0.43,+0.0100%,+0.0100%,$8.0k
122,Adventure Gold-AGLD,$0.3597,-0.89%,$8.4m,$1.4m,-4.39%,0.01%,0.16,+0.0075%,+0.0202%,$25.1k
123,NKN-NKN,$0.0995,-0.31%,$8.3m,$3.4m,-0.63%,0.01%,0.41,+0.0100%,+0.0100%,$4.0k
124,Basic Attention Token-BAT,$0.3365,-0.03%,$8.1m,$10.8m,+0.74%,0.05%,1.35,+0.0134%,+0.0052%,$5.3k
125,Mines of Dalarnia-DAR,$0.2474,+0.60%,$7.9m,$3.0m,+3.60%,0.01%,0.38,+0.0100%,+0.0100%,$1.3k
126,Band Protocol-BAND,$1.31,-0.26%,$7.7m,$5.3m,-1.77%,0.02%,0.69,+0.0009%,-0.0018%,$4.2k
127,IOST-IOST,$0.0129,+0.80%,$7.5m,$12.2m,+0.26%,0.05%,1.62,-0.0017%,+0.0120%,$3.1k
128,Celo-CELO,$0.8286,-0.52%,$7.5m,$8.9m,-1.10%,0.04%,1.20,+0.0083%,+0.0088%,$14.2k
129,Linear-LINA,$0.0081,+0.96%,$7.4m,$4.6m,-1.98%,0.02%,0.63,+0.0073%,-0.0129%,$14.6k
130,Celer Network-CELR,$0.0174,-0.03%,$7.4m,$4.8m,+2.79%,0.02%,0.65,+0.0058%,+0.0100%,$85.5
131,LooksRare-LOOKS,$0.2668,-3.31%,$7.4m,$13.7m,-4.30%,0.06%,1.86,+0.0047%,+0.0011%,$3.6k
132,Raydium-RAY,$0.6430,+0.46%,$7.4m,$7.8m,+1.22%,0.03%,1.07,-0.0179%,-0.0073%,$2.6k
133,Wootrade-WOO,$0.1522,+0.41%,$7.1m,$4.4m,-2.54%,0.02%,0.63,+0.0100%,+0.0100%,$1.3k
134,Crypto.com Coin-CRO,$0.1178,-0.98%,$6.9m,$11.9m,-1.76%,0.05%,1.72,-0.0110%,-0.0312%,$3.2k
135,Dent-DENT,$0.0009,-0.04%,$6.8m,$5.4m,+1.13%,0.02%,0.80,+0.0008%,-0.0060%,$7.8k
136,Holo-HOT,$0.0021,+0.49%,$6.8m,$5.2m,-7.40%,0.02%,0.77,+0.0027%,+0.0074%,$2.5k
137,Alpha Finance Lab-ALPHA,$0.1188,-1.62%,$6.4m,$5.2m,+9.42%,0.02%,0.81,+0.0002%,-0.0028%,$6.7k
138,Icon-ICX,$0.2668,-0.31%,$6.4m,$4.1m,+7.04%,0.02%,0.63,-0.0171%,-0.0074%,$30.0
139,Reef-REEF,$0.0038,+1.01%,$6.4m,$4.3m,-0.84%,0.02%,0.68,+0.0026%,+0.0063%,$9.5k
140,Smooth Love Potion-SLP,$0.0040,+1.90%,$6.3m,$4.3m,+3.18%,0.02%,0.68,+0.0218%,+0.0170%,$16.3k
141,Livepeer-LPT,$10.24,+1.52%,$5.9m,$6.5m,+1.51%,0.03%,1.09,+0.0008%,-0.0113%,$723.4
142,IoTeX-IOTX,$0.0352,+6.62%,$5.9m,$6.3m,-4.04%,0.03%,1.06,+0.0063%,+0.0100%,$21.1
143,SKALE Network-SKL,$0.0483,-0.29%,$5.9m,$6.2m,+7.87%,0.03%,1.06,+0.0102%,+0.0085%,$5.8k
144,Binance BTCDOM Index-BTCDOM,"$1,189.60",-0.47%,$5.7m,$10.0m,+4.82%,0.04%,1.75,+0.0100%,+0.0739%,$5.0k
145,0x-ZRX,$0.2929,+0.14%,$5.7m,$8.4m,+0.65%,0.04%,1.46,-0.0249%,-0.0040%,$205.9
146,API3-API3,$1.78,-0.80%,$5.4m,$4.5m,-0.06%,0.02%,0.82,+0.0022%,+0.0170%,$1.4k
147,Automata Network-ATA,$0.1536,+0.13%,$5.2m,$2.8m,+1.45%,0.01%,0.54,-0.0201%,-0.0171%,$69.6
148,StormX-STMX,$0.0079,+1.21%,$5.0m,$3.6m,+1.77%,0.02%,0.71,+0.0051%,+0.0012%,$701.0
149,Civic-CVC,$0.1414,+0.07%,$4.9m,$7.1m,+2.66%,0.03%,1.44,+0.0024%,+0.0082%,$242.4
150,TomoChain-TOMO,$0.4826,+0.14%,$4.6m,$3.4m,-1.91%,0.01%,0.75,+0.0073%,+0.0067%,$915.8
151,Badger DAO-BADGER,$4.78,-1.88%,$4.2m,$2.3m,-8.15%,0.01%,0.56,-0.0314%,+0.0085%,$0.0
152,Step App-FITFI,$0.0762,-1.05%,$4.1m,$2.5m,+2.00%,0.01%,0.62,+0.0235%,-0.0023%,$6.0k
153,Gods Unchained-GODS,$0.3477,-2.97%,$4.0m,$514.0k,+5.22%,0.00%,0.13,+0.0269%,+0.0181%,$8.7k
154,Cartesi-CTSI,$0.1382,+0.08%,$4.0m,$3.2m,+7.24%,0.01%,0.79,-0.0771%,-0.0758%,$144.8
155,Klaytn-KLAY,$0.2301,-0.17%,$4.0m,$5.0m,+4.91%,0.02%,1.26,+0.0079%,+0.0007%,$10.1
156,DigiByte-DGB,$0.0104,-0.34%,$3.9m,$3.6m,-3.17%,0.02%,0.93,+0.0100%,+0.0100%,$956.1
157,APENFT-NFT,$0.0000,+0.00%,$3.7m,$419.2k,+7.65%,0.00%,0.11,+0.0304%,+0.0073%,$3.6k
158,Mina-MINA,$0.6758,+2.58%,$3.5m,$3.2m,+12.35%,0.01%,0.93,+0.0147%,+0.0074%,$471.8
159,Dora Factory-DORA,$2.83,+7.05%,$3.3m,$343.8k,+13.92%,0.00%,0.10,-0.0032%,-0.0429%,$847.3
160,Perpetual Protocol-PERP,$0.6804,+1.03%,$3.3m,$1.7m,+3.47%,0.01%,0.52,-0.0246%,+0.0006%,$686.6
161,Clover Finance-CLV,$0.1098,+21.74%,$3.1m,$775.3k,+62.97%,0.00%,0.25,-0.1138%,-0.0672%,$10.8k
162,Tornado Cash-TORN,$8.75,-0.91%,$3.1m,$1.1m,-10.31%,0.00%,0.34,+0.0178%,+0.0128%,$168.8
163,JUST-JST,$0.0272,-0.38%,$2.9m,$1.6m,+0.55%,0.01%,0.56,+0.0134%,-0.0004%,$0.0
164,Akropolis -AKRO,$0.0039,+9.58%,$2.9m,$473.4k,+58.74%,0.00%,0.16,+0.0100%,+0.0100%,$18.6k
165,DeFi Binance-DEFI,$747.80,-0.64%,$2.8m,$1.8m,+1.85%,0.01%,0.63,-0.0168%,+0.0100%,$2.2k
166,OKB-OKB,$15.26,-2.50%,$2.7m,$4.4m,-1.77%,0.02%,1.61,+0.0031%,+0.0031%,$0.0
167,Injective Protocol-INJ,$1.54,+0.33%,$2.7m,$1.9m,-2.21%,0.01%,0.69,+0.0100%,+0.0100%,$3.7k
168,Tether-USDT,$1.00,-0.01%,$2.7m,$292.9m,+24.43%,1.24%,108.89,+0.0001%,+0.0002%,$0.0
169,Tribe-TRIBE,$0.2744,+2.26%,$2.4m,$78.8k,-17.48%,0.00%,0.03,-0.0867%,-0.0959%,$0.0
170,Altcoin Index FTX-ALT,"$1,908.45",+0.25%,$2.2m,$13.5m,+0.88%,0.06%,6.12,-0.0006%,-0.0016%,$0.0
171,UMA-UMA,$2.74,-0.35%,$2.1m,$912.5k,+3.54%,0.00%,0.44,+0.1601%,-0.1500%,$441.8
172,Anchor Protocol-ANC,$0.0881,-0.48%,$2.0m,$1.2m,+5.12%,0.00%,0.59,-0.0033%,-0.0092%,$10.0k
173,Quant-QNT,$94.35,+1.03%,$1.9m,$51.5k,-13.49%,0.00%,0.03,+0.0100%,+0.0100%,$0.0
174,NYM-NYM,$0.3264,+3.86%,$1.9m,$550.7k,+8.85%,0.00%,0.30,+0.0455%,-0.0134%,$1.5k
175,Exchange Token Index FTX-EXCH,"$6,679.00",-1.37%,$1.8m,$3.9m,+12.65%,0.02%,2.13,-0.0037%,-0.0049%,$0.0
176,Wrapped NXM-WNXM,$15.75,-1.41%,$1.8m,$485.2k,-4.99%,0.00%,0.27,-0.1339%,+0.0319%,$934.2
177,Chain-XCN,$0.0741,-2.01%,$1.7m,$1.1m,+5.46%,0.00%,0.63,-0.6757%,-0.7689%,$18.6
178,Render Token-RNDR,$0.5026,-1.85%,$1.4m,$3.0m,-2.15%,0.01%,2.23,-0.0014%,+0.0023%,$0.0
179,CEEK VR-CEEK,n/a,n/a,$1.3m,$407.2k,+31.67%,0.00%,0.31,+0.0100%,+0.0100%,$2.2k
180,DODO-DODO,$0.1256,+0.78%,$1.3m,$1.2m,-34.48%,0.00%,0.88,+0.0048%,+0.0010%,$0.0
181,Siacoin-SC,$0.0040,-0.46%,$1.3m,$945.3k,+2.48%,0.00%,0.72,+0.0014%,+0.0137%,$0.0
182,Chia Network-XCH,$36.32,-0.85%,$1.2m,$1.1m,-4.62%,0.00%,0.94,-0.2202%,+0.2431%,$544.7
183,Everdome-DOME,$0.0017,-6.74%,$1.1m,$763.2k,+5.85%,0.00%,0.68,-0.0623%,+0.1616%,$6.9k
184,Conflux Network-CFX,$0.0513,+1.61%,$1.0m,$1.1m,+5.83%,0.00%,1.11,+0.0407%,-0.0878%,$152.9
185,Alien Worlds-TLM,$0.0248,+0.55%,$996.8k,$1.2m,+0.33%,0.01%,1.21,+0.0024%,+0.0034%,$0.0
186,Moonbeam-GLMR,$0.5185,-1.46%,$993.3k,$2.1m,+3.61%,0.01%,2.10,-0.0197%,-0.0198%,$0.0
187,Convex Finance-CVX,$5.28,-1.13%,$959.9k,$4.1m,-1.43%,0.02%,4.23,+0.0036%,+0.0025%,$0.0
188,Huobi Token-HT,$4.74,-1.28%,$948.0k,$4.8m,+0.66%,0.02%,5.07,+0.0059%,+0.0060%,$0.0
189,BitShares-BTS,$0.0099,-0.60%,$870.6k,$79.0k,+1.52%,0.00%,0.09,+0.0100%,+0.0100%,$0.0
190,Green Satoshi Token-GST,$0.0365,-0.31%,$859.8k,$4.3m,+0.24%,0.02%,4.97,-0.2428%,-0.0912%,$528.2
191,Frax Share-FXS,$6.21,+0.27%,$854.1k,$7.1m,+1.63%,0.03%,8.27,+0.0102%,+0.0109%,$694.1
192,Spell Token-SPELL,$0.0013,-2.28%,$806.9k,$2.6m,-2.09%,0.01%,3.24,-0.0003%,+0.0037%,$4.1
193,Bancor-BNT,$0.4554,-0.50%,$782.0k,$1.6m,-0.34%,0.01%,2.10,-0.0865%,+0.0543%,$90.6
194,Biconomy-BICO,$0.5023,-1.39%,$760.8k,$928.3k,-6.47%,0.00%,1.22,+0.0348%,+0.0041%,$0.0
