,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
0,Ethereum-ETH,"$1,565.65",-3.42%,$44.9b,$6.7b,-6.07%,29.42%,0.15,-0.0056%,-0.0117%,$114.6m
1,Bitcoin-BTC,"$18,856.86",-4.88%,$41.7b,$9.8b,-2.70%,42.92%,0.24,+0.0023%,-0.0076%,$91.3m
2,Ethereum Classic-ETC,$34.80,-11.95%,$9.2b,$504.2m,-18.02%,2.21%,0.06,+0.0033%,-0.0136%,$39.3m
3,Solana-SOL,$30.93,-4.07%,$2.1b,$368.1m,-5.95%,1.61%,0.18,+0.0060%,-0.0123%,$3.6m
4,Cardano-ADA,$0.4635,-7.16%,$1.4b,$280.9m,-11.01%,1.23%,0.20,+0.0042%,-0.0078%,$3.5m
5,Binance Coin-BNB,$264.04,-4.69%,$1.1b,$274.8m,+1.82%,1.20%,0.25,+0.0016%,-0.0210%,$1.5m
6,Polygon-MATIC,$0.8230,-6.96%,$1.0b,$194.7m,-11.16%,0.85%,0.19,-0.0020%,-0.0091%,$2.0m
7,Ripple-XRP,$0.3221,-3.20%,$968.1m,$322.3m,-2.94%,1.41%,0.33,+0.0016%,-0.0063%,$2.2m
8,Avalanche-AVAX,$18.25,-5.08%,$943.8m,$130.4m,-11.18%,0.57%,0.14,-0.0051%,-0.0202%,$2.2m
9,Litecoin-LTC,$54.29,-10.23%,$865.5m,$188.6m,-15.06%,0.83%,0.22,+0.0062%,-0.0010%,$3.0m
10,EOS-EOS,$1.40,-11.92%,$846.1m,$167.0m,-17.98%,0.73%,0.20,+0.0078%,-0.0048%,$2.6m
11,Cosmos-ATOM,$11.86,-6.76%,$704.1m,$110.8m,-17.36%,0.49%,0.16,-0.0025%,-0.0008%,$1.5m
12,Optimism-OP,$1.11,-7.70%,$694.1m,$58.1m,-22.54%,0.25%,0.08,+0.0072%,+0.0101%,$1.9m
13,NEAR Protocol-NEAR,$4.09,-3.56%,$689.7m,$89.4m,-0.50%,0.39%,0.13,+0.0048%,+0.0020%,$1.7m
14,Polkadot-DOT,$6.89,-6.44%,$635.3m,$256.9m,-6.64%,1.13%,0.40,-0.0071%,-0.0137%,$1.9m
15,Dogecoin-DOGE,$0.0591,-6.02%,$622.9m,$122.9m,-4.51%,0.54%,0.20,+0.0074%,-0.0041%,$2.5m
16,Ravencoin-RVN,$0.0376,-3.33%,$606.5m,$26.8m,-21.36%,0.12%,0.04,+0.0208%,-0.0194%,$1.7m
17,Chiliz-CHZ,$0.1851,-11.02%,$593.7m,$76.7m,-24.38%,0.34%,0.13,+0.0013%,+0.0004%,$2.1m
18,Filecoin-FIL,$5.62,-8.57%,$580.6m,$99.8m,-13.23%,0.44%,0.17,+0.0095%,-0.0024%,$3.0m
19,Curve DAO Token-CRV,$1.04,-9.82%,$461.9m,$54.4m,-12.84%,0.24%,0.12,+0.0040%,-0.0020%,$1.2m
20,Chainlink-LINK,$6.69,-9.31%,$438.8m,$99.5m,-20.08%,0.44%,0.23,+0.0059%,+0.0036%,$3.8m
21,STEPN-GMT,$0.6351,-8.36%,$402.6m,$104.0m,-7.13%,0.46%,0.26,+0.0028%,-0.0078%,$1.1m
22,1000SHIB-1000SHIB,$0.0120,-3.91%,$395.6m,$40.9m,-11.06%,0.18%,0.10,-0.0084%,-0.0180%,$1.2m
23,Bitcoin Cash-BCH,$112.52,-10.59%,$345.7m,$163.8m,-16.41%,0.72%,0.47,-0.0013%,-0.0193%,$889.1k
24,Tellor-TRB,$16.00,-13.05%,$343.5m,$43.5m,-28.12%,0.19%,0.13,-0.1311%,-0.1772%,$975.0k
25,The Sandbox-SAND,$0.8819,-7.79%,$325.4m,$73.2m,-12.56%,0.32%,0.22,+0.0049%,-0.0048%,$1.3m
26,ApeCoin-APE,$4.33,-9.06%,$296.8m,$63.5m,-6.82%,0.28%,0.21,+0.0056%,-0.0168%,$798.4k
27,Axie Infinity-AXS,$13.26,-8.37%,$235.1m,$78.4m,-7.85%,0.34%,0.33,-0.0225%,-0.0326%,$899.4k
28,Ethereum Name Service-ENS,$14.34,-1.21%,$218.6m,$30.2m,-5.66%,0.13%,0.14,+0.0043%,+0.0102%,$470.8k
29,Helium-HNT,$3.44,-13.33%,$209.4m,$19.2m,-13.15%,0.08%,0.09,+0.0013%,+0.0028%,$665.0k
30,Project Galaxy-GAL,$2.65,+7.87%,$207.5m,$15.7m,+29.46%,0.07%,0.08,+0.0073%,+0.0064%,$530.4k
31,Fantom-FTM,$0.2447,-7.53%,$203.9m,$47.8m,-9.69%,0.21%,0.23,+0.0068%,-0.0032%,$639.6k
