,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
43,Ethereum Name Service-ENS,$13.66,-2.18%,$59.2m,$26.9m,-7.57%,0.11%,0.45,+0.0052%,+0.0048%,$12.4k
44,Monero-XMR,$154.84,+0.16%,$59.1m,$47.1m,+3.75%,0.20%,0.80,-0.0536%,-0.0556%,$38.0k
45,dYdX-DYDX,$1.58,+0.88%,$56.3m,$38.1m,+0.33%,0.16%,0.68,+0.0074%,+0.0104%,$4.5k
46,Kusama-KSM,$50.90,+3.14%,$55.8m,$18.9m,+20.09%,0.08%,0.34,-0.0277%,-0.0087%,$51.6k
47,Stargate Finance-STG,$0.6231,+0.58%,$51.3m,$15.6m,+5.13%,0.07%,0.30,-0.1092%,-0.1140%,$56.9k
48,Stellar Lumens-XLM,$0.1058,-0.03%,$50.4m,$37.2m,+3.84%,0.16%,0.74,-0.0009%,+0.0093%,$44.5k
49,Ankr-ANKR,$0.0355,+1.92%,$50.0m,$16.5m,+11.47%,0.07%,0.33,-0.1502%,-0.1521%,$88.8k
50,SushiSwap-SUSHI,$1.16,+2.16%,$49.7m,$31.2m,+3.06%,0.13%,0.63,+0.0015%,-0.0174%,$31.6k
51,1inch-1INCH,$0.6721,-1.92%,$48.5m,$24.1m,-5.78%,0.10%,0.50,+0.0064%,+0.0004%,$87.0k
52,THETA-THETA,$1.17,+1.87%,$47.3m,$22.4m,+1.31%,0.09%,0.47,-0.0007%,-0.0055%,$96.9k
53,Serum-SRM,$0.8131,+3.34%,$47.0m,$28.5m,+14.13%,0.12%,0.61,+0.0080%,-0.0102%,$24.9k
54,CertiK-CTK,$0.9818,+0.07%,$46.1m,$9.7m,-10.74%,0.04%,0.21,+0.0046%,+0.0046%,$84.9k
55,Holo-HOT,$0.0021,+4.10%,$43.0m,$7.1m,+32.66%,0.03%,0.16,-0.0267%,-0.0148%,$120.0k
56,THORChain-RUNE,$1.95,+2.65%,$41.1m,$21.7m,-1.84%,0.09%,0.53,+0.0080%,+0.0080%,$46.6k
57,Kyber Network Crystal-KNC,$1.68,-1.17%,$40.6m,$18.4m,-2.43%,0.08%,0.45,+0.0002%,-0.0011%,$28.9k
58,Celsius-CEL,$1.45,-1.25%,$39.8m,$26.5m,-2.37%,0.11%,0.67,-0.0721%,-0.1137%,$134.8k
59,Flow (Dapper labs)-FLOW,$1.94,-0.26%,$38.3m,$26.8m,+0.00%,0.11%,0.70,+0.0040%,+0.0043%,$5.8k
60,Balancer-BAL,$7.23,+1.37%,$36.5m,$16.6m,-10.91%,0.07%,0.45,-0.0070%,-0.0024%,$36.4k
61,Bella Protocol-BEL,$0.6897,+2.41%,$34.6m,$4.4m,+10.79%,0.02%,0.13,+0.0100%,+0.0100%,$41.8k
62,OmiseGO-OMG,$1.89,+4.73%,$34.0m,$15.4m,+27.18%,0.07%,0.45,-0.0011%,+0.0038%,$10.7k
63,NEO-NEO,$9.47,+3.33%,$33.9m,$15.5m,+10.44%,0.07%,0.46,+0.0109%,+0.0035%,$19.9k
64,Enjin Coin-ENJ,$0.5382,+2.66%,$33.6m,$15.9m,+5.08%,0.07%,0.47,+0.0051%,+0.0084%,$98.2k
65,Compound-COMP,$48.74,+1.38%,$33.3m,$24.0m,+0.03%,0.10%,0.72,-0.0007%,+0.0076%,$18.9k
66,FOOTBALL-FOOTBALL,"$1,151.99",-3.14%,$32.2m,$7.3m,-11.94%,0.03%,0.23,+0.0401%,+0.0221%,$80.3k
67,Lido DAO Token-LDO,$2.04,+0.86%,$31.3m,$17.9m,+2.05%,0.08%,0.57,+0.0052%,+0.0048%,$46.7k
68,Flamingo-FLM,$0.1203,+1.18%,$30.5m,$19.8m,-4.80%,0.08%,0.65,-0.0077%,-0.0142%,$3.9k
69,VeChain-VET,$0.0249,+2.93%,$30.1m,$17.6m,+8.66%,0.07%,0.58,+0.0087%,+0.0093%,$7.1k
70,Harmony-ONE,$0.0215,+6.11%,$29.3m,$15.3m,+7.35%,0.06%,0.52,+0.0079%,+0.0069%,$36.0k
71,Elrond-EGLD,$51.68,+1.56%,$28.4m,$16.5m,+1.10%,0.07%,0.58,+0.0105%,+0.0070%,$19.0k
72,Loopring-LRC,$0.3684,+3.58%,$28.2m,$14.7m,+10.20%,0.06%,0.52,+0.0102%,+0.0037%,$30.8k
73,Dash-DASH,$48.07,+2.54%,$27.4m,$16.2m,+5.34%,0.07%,0.59,-0.0027%,+0.0166%,$17.1k
74,Horizen-ZEN,$16.35,+3.42%,$27.3m,$7.8m,+19.17%,0.03%,0.29,+0.0257%,+0.0015%,$17.4k
75,Oasis Network-ROSE,$0.0648,+2.84%,$27.2m,$12.0m,-1.67%,0.05%,0.44,+0.0083%,+0.0083%,$10.9k
76,Internet Computer-ICP,$6.61,+1.46%,$26.8m,$13.7m,+0.84%,0.06%,0.51,+0.0045%,+0.0063%,$46.8k
77,Tezos-XTZ,$1.56,+2.49%,$26.4m,$29.0m,+4.86%,0.12%,1.10,+0.0064%,+0.0040%,$51.5k
78,Zilliqa-ZIL,$0.0364,+1.64%,$26.3m,$23.6m,+2.24%,0.10%,0.90,+0.0087%,+0.0075%,$4.9k
79,Terra-LUNA,$1.82,-1.48%,$24.7m,$7.0m,-1.15%,0.03%,0.28,+0.0078%,+0.0149%,$71.6k
80,Iota-IOTA,$0.2896,+2.93%,$24.3m,$11.7m,+9.69%,0.05%,0.48,+0.0170%,+0.0200%,$21.4k
81,Coin98-C98,$0.4359,+0.04%,$23.9m,$14.3m,-9.03%,0.06%,0.60,+0.0049%,+0.0072%,$4.9k
82,Storj-STORJ,$0.5531,+1.43%,$23.5m,$12.0m,+4.94%,0.05%,0.51,+0.0077%,+0.0141%,$21.3k
83,Cartesi-CTSI,$0.1447,+4.28%,$23.3m,$4.1m,+32.01%,0.02%,0.18,-0.0443%,-0.0584%,$13.4k
84,The Graph-GRT,$0.1045,+2.50%,$22.4m,$22.0m,+0.80%,0.09%,0.99,+0.0039%,+0.0171%,$14.5k
85,MyNeighborAlice-ALICE,$2.12,+3.52%,$21.7m,$11.0m,+7.13%,0.05%,0.51,+0.0077%,+0.0075%,$10.7k
86,1000XEC-1000XEC,$0.0442,+0.57%,$20.4m,$7.4m,-15.36%,0.03%,0.36,-0.0771%,-0.0639%,$35.4k
87,Dent-DENT,$0.0010,+4.29%,$19.1m,$6.3m,+14.31%,0.03%,0.33,-0.0045%,-0.0009%,$39.3k
88,Jasmy-JASMY,$0.0089,+2.28%,$18.8m,$11.8m,+1.36%,0.05%,0.63,-0.0007%,+0.0042%,$22.9k
89,Chromia-CHR,$0.1790,+1.78%,$18.7m,$9.1m,+2.23%,0.04%,0.49,+0.0051%,+0.0050%,$15.0k
90,FTX Token-FTT,$26.25,+0.01%,$18.6m,$68.2m,+1.04%,0.29%,3.66,-0.0152%,-0.0038%,$94.1
91,Gitcoin-GTC,$2.26,+0.52%,$18.4m,$4.3m,-0.19%,0.02%,0.23,+0.0100%,+0.0100%,$49.9k
92,Bluzelle-BLZ,$0.0963,+1.18%,$17.9m,$6.8m,-7.39%,0.03%,0.38,+0.0100%,+0.0100%,$8.2k
93,Reserve Rights-RSR,$0.0063,+1.43%,$17.7m,$14.9m,-1.17%,0.06%,0.84,+0.0074%,+0.0112%,$5.3k
94,Kava-KAVA,$1.70,+0.84%,$17.7m,$11.7m,+0.71%,0.05%,0.66,+0.0067%,+0.0076%,$11.4k
95,Maker-MKR,$751.95,+1.10%,$16.9m,$16.1m,-0.86%,0.07%,0.95,-0.0004%,+0.0159%,$9.1k
96,Ontology-ONT,$0.2269,-5.24%,$16.8m,$8.9m,+1.67%,0.04%,0.53,+0.0111%,-0.0007%,$32.7k
97,iExec RLC-RLC,$1.13,+0.22%,$16.6m,$6.2m,-7.94%,0.03%,0.38,-0.0047%,-0.0106%,$13.6k
98,Basic Attention Token-BAT,$0.3495,+3.76%,$16.4m,$11.9m,+9.35%,0.05%,0.73,+0.0083%,+0.0029%,$6.6k
99,Icon-ICX,$0.2762,+3.96%,$15.9m,$4.7m,+16.70%,0.02%,0.30,-0.0140%,-0.0156%,$17.6k
100,Mask Network-MASK,$1.36,+4.07%,$15.2m,$7.2m,+10.37%,0.03%,0.47,-0.0003%,+0.0345%,$15.4k
101,Project Galaxy-GAL,$2.52,+1.20%,$15.2m,$11.8m,+4.96%,0.05%,0.78,-0.0053%,-0.0047%,$4.6k
102,SKALE Network-SKL,$0.0519,+6.40%,$15.1m,$7.4m,+29.54%,0.03%,0.49,+0.0012%,+0.0006%,$30.6k
103,Hedera-HBAR,$0.0621,+1.99%,$14.9m,$9.4m,+6.82%,0.04%,0.63,+0.0074%,+0.0050%,$18.7k
104,NEM-XEM,$0.0442,+1.05%,$14.2m,$9.1m,+4.68%,0.04%,0.64,+0.0336%,-0.0059%,$6.9k
105,Audius-AUDIO,$0.2953,+2.78%,$14.0m,$8.3m,+4.03%,0.04%,0.59,+0.0069%,+0.0066%,$727.8
106,Injective Protocol-INJ,$1.59,+3.24%,$13.9m,$3.0m,+59.74%,0.01%,0.21,+0.0100%,+0.0070%,$5.8k
107,ARPA Chain-ARPA,$0.0366,+2.74%,$13.8m,$3.6m,+5.45%,0.02%,0.26,+0.0072%,+0.0100%,$69.0k
108,Badger DAO-BADGER,$5.11,+7.51%,$13.7m,$3.0m,+29.34%,0.01%,0.22,-0.0070%,-0.0573%,$10.7k
109,Qtum-QTUM,$3.23,+2.01%,$13.7m,$15.9m,+5.10%,0.07%,1.16,+0.0094%,+0.0085%,$3.9k
110,Aragon-ANT,$1.85,+1.90%,$13.3m,$5.8m,-4.28%,0.02%,0.44,+0.0046%,-0.0108%,$23.5k
111,Arweave-AR,$10.22,+1.13%,$13.3m,$13.3m,+2.28%,0.06%,1.00,+0.0053%,+0.0050%,$12.0k
112,BitDAO-BIT,$0.6400,+2.76%,$13.2m,$25.3m,+3.18%,0.11%,1.91,-0.3864%,-0.3864%,$26.5k
113,Litentry-LIT,$0.7280,+2.18%,$12.8m,$5.1m,+3.66%,0.02%,0.40,+0.0100%,+0.0100%,$1.6k
114,BinaryX-BNX,$133.29,-2.34%,$12.1m,$26.7m,-6.91%,0.11%,2.21,+0.0100%,+0.0100%,$14.9k
115,Swipe-SXP,$0.3858,+1.66%,$12.1m,$9.1m,+9.36%,0.04%,0.75,+0.0077%,+0.0078%,$13.2k
116,Ren-REN,$0.1254,+2.83%,$11.8m,$7.8m,+5.63%,0.03%,0.66,+0.0139%,+0.0002%,$20.7k
117,Raydium-RAY,$0.6725,+4.69%,$11.5m,$8.5m,+7.28%,0.04%,0.74,+0.0070%,+0.0064%,$10.8k
118,Bitcoin SV-BSV,$53.13,+1.24%,$11.5m,$32.8m,+1.23%,0.14%,2.86,+0.0070%,+0.0121%,$3.2k
119,Metal-MTL,$1.17,+0.80%,$11.3m,$5.9m,+0.33%,0.03%,0.53,-0.0359%,-0.0283%,$4.3k
120,0x-ZRX,$0.3009,+2.60%,$11.3m,$8.5m,+2.44%,0.04%,0.76,+0.0030%,+0.0008%,$7.4k
121,API3-API3,$1.72,+2.25%,$11.2m,$4.6m,+4.02%,0.02%,0.41,-0.0162%,+0.0004%,$1.5k
122,StormX-STMX,$0.0080,+3.60%,$10.9m,$3.5m,+2.32%,0.01%,0.32,+0.0055%,+0.0040%,$20.2k
123,BakeryToken-BAKE,$0.2559,+2.05%,$10.8m,$3.9m,+5.03%,0.02%,0.36,+0.0012%,+0.0012%,$18.5k
124,Origin Protocol-OGN,$0.1741,+2.64%,$10.7m,$7.5m,+1.97%,0.03%,0.70,+0.0100%,+0.0100%,$1.3k
125,Linear-LINA,$0.0084,+3.18%,$10.6m,$5.0m,+6.89%,0.02%,0.47,+0.0071%,+0.0069%,$21.2k
126,Livepeer-LPT,$10.57,+2.93%,$10.4m,$6.6m,+3.41%,0.03%,0.64,+0.0096%,+0.0101%,$1.3k
127,Coti-COTI,$0.0958,+1.01%,$10.4m,$4.4m,-8.97%,0.02%,0.43,-0.0002%,+0.0098%,$11.0k
128,Terra Classic-LUNC,$0.0003,-1.22%,$10.3m,$1.3m,-10.06%,0.01%,0.13,+0.0100%,+0.0100%,$26.8k
129,Immutable X-IMX,$0.8424,+1.37%,$10.0m,$9.0m,+2.24%,0.04%,0.90,+0.0088%,+0.0077%,$3.3k
130,Band Protocol-BAND,$1.33,+0.79%,$10.0m,$5.5m,+3.19%,0.02%,0.55,+0.0011%,+0.0088%,$6.5k
131,Automata Network-ATA,$0.1573,+1.26%,$9.6m,$2.7m,-4.73%,0.01%,0.28,+0.0091%,+0.0100%,$7.5k
132,DFI.Money-YFII,"$1,000.87",+0.60%,$9.1m,$18.7m,+0.07%,0.08%,2.05,-0.1627%,-0.0842%,$8.0k
133,Celo-CELO,$0.8392,+1.16%,$9.1m,$9.0m,+5.98%,0.04%,0.99,+0.0069%,+0.0125%,$300.7
134,Wootrade-WOO,$0.1555,+1.40%,$9.0m,$4.4m,-1.61%,0.02%,0.49,+0.0100%,+0.0100%,$175.0
135,Ocean Protocol-OCEAN,$0.1653,+1.35%,$8.6m,$3.8m,+3.76%,0.02%,0.44,+0.0100%,+0.0100%,$6.3k
136,LooksRare-LOOKS,$0.2751,+0.14%,$8.5m,$13.9m,-1.10%,0.06%,1.64,-0.0015%,-0.0021%,$7.3k
137,SafePal-SFP,$0.3808,+2.31%,$8.2m,$5.5m,-10.05%,0.02%,0.67,+0.0091%,+0.0089%,$5.0k
138,Celer Network-CELR,$0.0179,+1.20%,$8.2m,$4.9m,-0.79%,0.02%,0.59,+0.0100%,+0.0100%,$1.3k
139,IOST-IOST,$0.0131,+1.12%,$8.2m,$12.4m,+1.87%,0.05%,1.52,+0.0150%,+0.0115%,$1.5k
140,NKN-NKN,$0.1014,+1.36%,$8.1m,$3.4m,-0.59%,0.01%,0.42,+0.0100%,+0.0100%,$1.6k
141,Mines of Dalarnia-DAR,$0.2510,+1.70%,$8.1m,$3.1m,+3.42%,0.01%,0.38,+0.0100%,+0.0100%,$263.9
142,DigiByte-DGB,$0.0107,+2.06%,$8.0m,$3.9m,+6.43%,0.02%,0.48,+0.0100%,+0.0100%,$6.7k
143,Reef-REEF,$0.0038,+0.56%,$8.0m,$4.7m,+5.66%,0.02%,0.58,+0.0063%,+0.0044%,$618.6
144,Dusk Network-DUSK,$0.1440,+5.52%,$7.5m,$4.4m,+7.58%,0.02%,0.59,-0.0030%,-0.0030%,$46.0k
145,Civic-CVC,$0.1440,+1.41%,$7.5m,$7.4m,+5.37%,0.03%,0.98,+0.0100%,-0.0046%,$4.1k
146,Alpha Finance Lab-ALPHA,$0.1195,+0.78%,$6.4m,$5.4m,+3.22%,0.02%,0.84,+0.0023%,+0.0004%,$14.4k
147,IoTeX-IOTX,$0.0349,+0.55%,$6.2m,$6.2m,-3.47%,0.03%,1.00,+0.0058%,+0.0063%,$428.3
148,Yield Guild Games-YGG,$0.5003,-2.72%,$6.0m,$4.6m,-6.90%,0.02%,0.76,+0.0019%,+0.0095%,$8.6k
149,LUNA2-LUNA2,n/a,n/a,$5.8m,$3.4m,-2.13%,0.01%,0.60,+0.0100%,+0.0100%,$49.6k
150,TomoChain-TOMO,$0.4930,+1.89%,$5.4m,$3.5m,+4.01%,0.01%,0.65,+0.0069%,+0.0073%,$375.9
151,Akropolis -AKRO,$0.0037,-1.32%,$5.2m,$293.2k,+6.97%,0.00%,0.06,+0.0100%,+0.0100%,$38.8k
152,Binance BTCDOM Index-BTCDOM,"$1,181.10",-0.68%,$5.2m,$11.0m,+10.42%,0.05%,2.11,+0.0821%,+0.1316%,$18.3k
153,Klaytn-KLAY,$0.2314,+1.28%,$5.0m,$5.2m,+5.59%,0.02%,1.06,+0.0100%,+0.0100%,$114.6
154,OKB-OKB,$15.45,+1.42%,$4.7m,$4.5m,+1.35%,0.02%,0.96,+0.0031%,+0.0035%,$0.0
155,Crypto.com Coin-CRO,$0.1195,+1.63%,$4.6m,$12.5m,+7.62%,0.05%,2.69,-0.0492%,-0.0488%,$495.2
156,Clover Finance-CLV,$0.1001,+6.39%,$4.3m,$641.4k,+12.11%,0.00%,0.15,-0.0575%,+0.0016%,$15.9k
157,JUST-JST,$0.0277,+1.23%,$4.1m,$1.8m,+8.62%,0.01%,0.44,+0.0013%,+0.0243%,$0.0
158,Step App-FITFI,$0.0764,+0.35%,$3.7m,$2.7m,+5.35%,0.01%,0.72,+0.0124%,+0.0133%,$441.1
159,APENFT-NFT,$0.0000,-1.44%,$3.6m,$445.3k,+5.52%,0.00%,0.12,+0.0129%,-0.0506%,$64.7
160,Altcoin Index FTX-ALT,"$1,936.25",+0.85%,$3.5m,$13.5m,+0.58%,0.06%,3.83,-0.0002%,-0.0002%,$0.0
161,DeFi Binance-DEFI,$764.70,+1.49%,$3.4m,$2.0m,+16.29%,0.01%,0.57,+0.0100%,+0.0100%,$2.0k
162,Quant-QNT,$94.85,+0.95%,$3.0m,$50.8k,-1.46%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
163,Mina-MINA,$0.6703,-0.87%,$3.0m,$3.1m,-2.21%,0.01%,1.04,-0.0044%,+0.0022%,$7.0
164,Adventure Gold-AGLD,$0.3565,-3.37%,$2.7m,$1.3m,-8.64%,0.01%,0.48,+0.0065%,+0.0201%,$6.5k
165,Dora Factory-DORA,$2.88,+3.69%,$2.7m,$322.6k,-5.79%,0.00%,0.12,-0.0303%,-0.1803%,$8.4k
166,Tribe-TRIBE,$0.2862,+4.86%,$2.4m,$87.5k,+0.43%,0.00%,0.04,-0.1860%,-0.2172%,$2.2k
167,Smooth Love Potion-SLP,$0.0040,-0.07%,$2.2m,$4.2m,-2.11%,0.02%,1.92,-0.0062%,-0.0022%,$0.0
168,Tether-USDT,$1.00,-0.01%,$2.0m,$292.3m,+23.57%,1.24%,144.10,+0.0002%,+0.0002%,$0.0
169,Tornado Cash-TORN,$9.00,+1.87%,$2.0m,$1.0m,-5.22%,0.00%,0.51,+0.1039%,-0.0527%,$0.0
170,Render Token-RNDR,$0.5120,+0.61%,$2.0m,$3.2m,+5.18%,0.01%,1.63,+0.0070%,+0.0074%,$0.0
171,UMA-UMA,$2.77,+0.41%,$1.7m,$880.1k,-2.95%,0.00%,0.52,-0.1313%,+0.1044%,$83.4
172,Spell Token-SPELL,$0.0013,+1.68%,$1.7m,$2.6m,+1.47%,0.01%,1.57,+0.0034%,+0.0058%,$914.0
173,Request-REQ,$0.1114,+1.87%,$1.6m,$315.0k,+56.93%,0.00%,0.20,+0.2227%,+0.2227%,$5.8k
174,Gods Unchained-GODS,$0.3569,+0.49%,$1.6m,$496.9k,-12.54%,0.00%,0.32,+0.0087%,+0.0006%,$561.2
175,Perpetual Protocol-PERP,$0.6830,+0.42%,$1.6m,$1.6m,-6.23%,0.01%,1.05,-0.0029%,-0.0070%,$0.0
176,PancakeSwap-CAKE,$4.12,+1.50%,$1.5m,$3.5m,-3.52%,0.01%,2.34,+0.0015%,-0.0048%,$612.5
177,Convex Finance-CVX,$5.38,+1.77%,$1.4m,$4.2m,+4.33%,0.02%,2.98,+0.0319%,+0.0326%,$0.0
178,Wrapped NXM-WNXM,$16.01,+0.85%,$1.4m,$469.2k,-2.27%,0.00%,0.33,+0.0111%,-0.0669%,$3.1
179,Siacoin-SC,$0.0040,+1.41%,$1.4m,$932.8k,-2.74%,0.00%,0.68,-0.0057%,+0.0254%,$2.0
180,Shitcoin Index FTX-SHIT,"$2,559.10",+0.63%,$1.3m,$11.6m,+0.04%,0.05%,8.95,-0.0026%,-0.0026%,$0.0
181,Frax Share-FXS,$6.34,+3.35%,$1.3m,$7.7m,+8.24%,0.03%,6.03,+0.0052%,+0.0053%,$0.0
182,Conflux Network-CFX,$0.0524,+2.15%,$1.2m,$1.1m,+1.90%,0.00%,0.95,-0.0720%,-0.0071%,$152.9
183,Chain-XCN,$0.0733,-1.00%,$1.1m,$1.1m,+0.08%,0.00%,0.93,-0.7360%,-0.8111%,$1.0k
184,Moonbeam-GLMR,$0.5223,-0.10%,$1.1m,$2.1m,+4.55%,0.01%,1.90,+0.0051%,+0.0052%,$0.0
185,Anchor Protocol-ANC,$0.0875,-0.96%,$997.7k,$1.2m,-0.92%,0.00%,1.18,+0.0000%,-0.0006%,$4.4k
186,Everdome-DOME,$0.0017,+0.59%,$975.4k,$801.8k,+6.37%,0.00%,0.82,+0.2506%,+0.1907%,$3.8k
187,DODO-DODO,$0.1291,+2.84%,$868.7k,$1.1m,-7.70%,0.00%,1.28,+0.0029%,+0.0049%,$0.0
188,DeFi FTX-DEFI,"$2,859.70",+2.04%,$860.2k,$3.5m,+1.04%,0.01%,4.03,-0.0014%,-0.0018%,$0.0
189,Bancor-BNT,$0.4678,+1.52%,$843.8k,$1.7m,+1.58%,0.01%,1.99,+0.0404%,-0.0960%,$1.4k
190,Baby Doge Coin-BABYDOGE,$0.0000,+1.42%,$837.6k,$1.4m,+4.18%,0.01%,1.73,+0.0437%,+0.1050%,$1.1k
191,Chia Network-XCH,$36.19,-1.28%,$834.3k,$1.1m,-2.87%,0.00%,1.32,+0.1811%,-0.0911%,$1.6k
192,Alien Worlds-TLM,$0.0252,+1.41%,$828.2k,$1.3m,+2.58%,0.01%,1.51,+0.0046%,+0.0043%,$895.1
193,NYM-NYM,$0.3221,-1.55%,$815.4k,$525.6k,-7.29%,0.00%,0.64,+0.0260%,-0.0089%,$1.2k
