,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
20,STEPN-GMT,$0.6754,-1.86%,$245.2m,$109.6m,-0.95%,0.47%,0.45,-0.0008%,-0.0006%,$381.5k
21,NEAR Protocol-NEAR,$4.19,-2.26%,$244.0m,$90.7m,-4.41%,0.39%,0.37,+0.0041%,+0.0043%,$410.4k
22,Chainlink-LINK,$6.86,-3.59%,$237.1m,$100.7m,-8.79%,0.43%,0.42,+0.0079%,+0.0062%,$392.3k
23,Curve DAO Token-CRV,$1.08,-6.81%,$196.0m,$57.6m,-6.49%,0.24%,0.29,+0.0000%,-0.0135%,$426.0k
24,1000SHIB-1000SHIB,$0.0123,-0.07%,$190.3m,$40.7m,+5.98%,0.17%,0.21,+0.0092%,+0.0080%,$250.4k
25,Bitcoin Cash-BCH,$118.03,-0.07%,$190.2m,$169.3m,+1.37%,0.72%,0.89,-0.0105%,-0.0128%,$123.2k
26,Synthetix Network Token-SNX,$2.94,-3.40%,$163.1m,$34.9m,-10.90%,0.15%,0.21,+0.0007%,-0.0015%,$263.3k
27,ApeCoin-APE,$4.76,-0.59%,$161.4m,$68.6m,+3.39%,0.29%,0.42,+0.0057%,+0.0013%,$133.5k
28,Aave-AAVE,$87.09,-2.85%,$155.8m,$46.0m,-7.97%,0.20%,0.30,-0.0058%,-0.0245%,$170.9k
29,1inch-1INCH,$0.6868,-4.96%,$131.5m,$26.5m,-26.09%,0.11%,0.20,-0.0256%,+0.0099%,$272.7k
30,The Sandbox-SAND,$0.9261,-2.38%,$130.9m,$77.5m,-0.49%,0.33%,0.59,-0.0003%,-0.0030%,$164.2k
31,Unifi Protocol DAO-UNFI,$7.72,+1.19%,$122.6m,$22.0m,+10.84%,0.09%,0.18,+0.0100%,+0.0100%,$128.9k
32,FOOTBALL-FOOTBALL,"$1,175.90",+0.15%,$115.0m,$9.1m,+10.59%,0.04%,0.08,+0.1933%,-0.0615%,$246.3k
33,Fantom-FTM,$0.2688,-2.18%,$113.6m,$48.7m,+0.17%,0.21%,0.43,+0.0086%,+0.0097%,$111.0k
34,Uniswap-UNI,$6.35,-2.62%,$104.1m,$47.6m,-5.95%,0.20%,0.46,-0.0018%,-0.0036%,$280.0k
35,SushiSwap-SUSHI,$1.11,+1.67%,$98.5m,$29.7m,+5.75%,0.13%,0.30,+0.0065%,-0.0031%,$99.4k
36,Ethereum Name Service-ENS,$14.00,+0.86%,$94.9m,$30.0m,+17.40%,0.13%,0.32,-0.0002%,+0.0000%,$46.4k
37,Stargate Finance-STG,$0.6495,-2.15%,$77.9m,$16.5m,-16.36%,0.07%,0.21,-0.0226%,-0.0100%,$154.7k
38,Celsius-CEL,$1.42,-4.39%,$75.6m,$26.3m,-7.26%,0.11%,0.35,-0.0238%,-0.0350%,$569.1k
39,Gala-GALA,$0.0503,-0.89%,$75.0m,$35.8m,+2.27%,0.15%,0.48,+0.0072%,+0.0093%,$60.6k
40,dYdX-DYDX,$1.55,-0.78%,$73.8m,$37.1m,-2.04%,0.16%,0.50,+0.0002%,+0.0002%,$24.8k
41,Decentraland-MANA,$0.7778,-1.38%,$71.0m,$38.8m,-2.75%,0.16%,0.55,-0.0010%,-0.0119%,$98.8k
42,Helium-HNT,$4.59,-3.02%,$69.3m,$15.8m,+6.79%,0.07%,0.23,-0.0018%,-0.0021%,$122.0k
43,Tron-TRX,$0.0629,-0.58%,$65.3m,$139.1m,+0.90%,0.59%,2.13,-0.0061%,-0.0100%,$5.0k
44,Algorand-ALGO,$0.3024,+0.19%,$64.6m,$29.8m,+3.08%,0.13%,0.46,+0.0092%,+0.0064%,$29.0k
45,Monero-XMR,$154.37,+0.21%,$64.3m,$45.6m,+6.67%,0.19%,0.71,-0.0642%,-0.0901%,$21.5k
46,Flow (Dapper labs)-FLOW,$1.93,-4.41%,$63.7m,$27.2m,-7.35%,0.12%,0.43,-0.0010%,-0.0005%,$97.5k
47,ZCash-ZEC,$62.04,+2.92%,$63.7m,$22.4m,+1.67%,0.10%,0.35,-0.0004%,+0.0057%,$129.0k
48,THETA-THETA,$1.14,-2.05%,$62.5m,$22.3m,-0.48%,0.09%,0.36,-0.0013%,-0.0003%,$100.9k
49,Lido DAO Token-LDO,$2.04,-7.40%,$61.2m,$17.2m,-15.50%,0.07%,0.28,-0.0065%,-0.0060%,$118.1k
50,Waves-WAVES,$4.49,-1.20%,$60.6m,$52.8m,-1.00%,0.22%,0.87,+0.0004%,+0.0037%,$86.6k
51,CertiK-CTK,$1.03,+6.47%,$59.4m,$12.0m,+26.19%,0.05%,0.20,+0.0005%,-0.0015%,$113.5k
52,Kyber Network Crystal-KNC,$1.75,-2.05%,$58.0m,$19.7m,-5.76%,0.08%,0.34,+0.0062%,+0.0082%,$71.3k
53,Flamingo-FLM,$0.1199,+1.98%,$57.7m,$20.8m,+12.01%,0.09%,0.36,-0.0799%,-0.0853%,$34.9k
54,ConstitutionDAO-PEOPLE,$0.0206,-0.05%,$56.1m,$26.5m,+1.71%,0.11%,0.47,+0.0008%,+0.0023%,$139.4k
55,Balancer-BAL,$7.45,-2.50%,$53.9m,$21.2m,-9.26%,0.09%,0.39,+0.0095%,-0.0055%,$74.9k
56,SHIBA INU-SHIB,$0.0000,+0.24%,$51.2m,$20.5m,+3.37%,0.09%,0.40,+0.0077%,+0.0101%,$116.6k
57,Terra-LUNA,$1.87,-0.90%,$49.9m,$7.3m,-3.31%,0.03%,0.15,+0.0135%,+0.0084%,$85.8k
58,THORChain-RUNE,$1.89,-3.64%,$46.2m,$22.3m,+0.77%,0.09%,0.48,+0.0079%,+0.0080%,$45.8k
59,Coin98-C98,$0.4476,+5.31%,$40.8m,$16.9m,+17.02%,0.07%,0.41,+0.0072%,+0.0056%,$57.7k
60,Oasis Network-ROSE,$0.0639,-2.04%,$40.3m,$11.8m,-6.48%,0.05%,0.29,+0.0080%,+0.0081%,$47.3k
61,BitDAO-BIT,$0.6319,-6.53%,$39.1m,$25.0m,-8.16%,0.11%,0.64,-0.0947%,-0.0941%,$557.4k
62,Tezos-XTZ,$1.51,-2.21%,$36.7m,$27.2m,+2.04%,0.12%,0.74,-0.0186%,-0.0070%,$17.5k
63,Stellar Lumens-XLM,$0.1044,-1.10%,$34.3m,$35.7m,-1.22%,0.15%,1.04,+0.0098%,-0.0010%,$37.6k
64,Dash-DASH,$46.53,+2.01%,$33.2m,$14.9m,+3.00%,0.06%,0.45,+0.0115%,+0.0016%,$39.8k
65,1000XEC-1000XEC,$0.0447,-1.45%,$33.0m,$8.9m,-14.47%,0.04%,0.27,-0.0522%,+0.0100%,$17.1k
66,Compound-COMP,$47.00,-0.59%,$33.0m,$22.4m,-2.78%,0.10%,0.68,+0.0038%,-0.0026%,$15.0k
67,Bluzelle-BLZ,$0.0957,-0.40%,$30.7m,$7.7m,-0.14%,0.03%,0.25,+0.0100%,+0.0100%,$146.8k
68,Elrond-EGLD,$51.98,-1.71%,$29.5m,$15.9m,-4.39%,0.07%,0.54,+0.0106%,+0.0039%,$40.9k
69,Zilliqa-ZIL,$0.0358,-1.98%,$29.2m,$23.1m,-1.69%,0.10%,0.79,+0.0083%,+0.0067%,$36.9k
70,Kava-KAVA,$1.70,-3.49%,$29.0m,$11.6m,-3.90%,0.05%,0.40,+0.0037%,+0.0074%,$61.8k
71,Enjin Coin-ENJ,$0.5145,-2.09%,$26.7m,$14.5m,+1.10%,0.06%,0.54,+0.0040%,-0.0027%,$60.3k
72,The Graph-GRT,$0.1025,-3.01%,$26.2m,$22.0m,-1.32%,0.09%,0.84,+0.0029%,+0.0086%,$46.6k
73,NEO-NEO,$9.15,-0.72%,$26.1m,$14.2m,-2.45%,0.06%,0.54,+0.0050%,-0.0162%,$10.1k
74,Chromia-CHR,$0.1762,-2.70%,$26.0m,$9.4m,-1.10%,0.04%,0.36,+0.0080%,+0.0071%,$42.6k
75,Reserve Rights-RSR,$0.0062,-2.72%,$25.6m,$15.2m,-7.01%,0.06%,0.60,+0.0111%,+0.0096%,$36.1k
76,Serum-SRM,$0.7834,-1.99%,$25.0m,$25.1m,-0.73%,0.11%,1.00,-0.0395%,-0.0093%,$22.6k
77,Harmony-ONE,$0.0204,-2.93%,$25.0m,$14.3m,+0.28%,0.06%,0.57,+0.0009%,+0.0030%,$35.7k
78,VeChain-VET,$0.0242,-1.98%,$24.7m,$16.2m,-1.50%,0.07%,0.65,+0.0067%,+0.0035%,$8.1k
79,NEM-XEM,$0.0436,-2.60%,$24.4m,$8.7m,-6.38%,0.04%,0.35,-0.0142%,+0.0102%,$12.4k
80,Terra Classic-LUNC,$0.0003,+10.26%,$24.0m,$1.5m,+25.87%,0.01%,0.06,+0.0100%,+0.0100%,$79.7k
81,Loopring-LRC,$0.3542,-1.27%,$23.8m,$13.3m,-2.38%,0.06%,0.56,+0.0007%,+0.0109%,$9.6k
82,Kusama-KSM,$48.23,-0.53%,$23.6m,$15.8m,+0.36%,0.07%,0.67,-0.0187%,-0.0142%,$18.0k
83,SafePal-SFP,$0.3730,-4.10%,$22.8m,$6.5m,-0.62%,0.03%,0.28,+0.0021%,-0.0053%,$140.2k
84,Ankr-ANKR,$0.0348,-1.92%,$22.6m,$15.1m,+3.32%,0.06%,0.67,-0.0124%,-0.0136%,$28.3k
85,iExec RLC-RLC,$1.12,-1.45%,$22.6m,$6.7m,-1.53%,0.03%,0.30,-0.0336%,-0.2491%,$44.3k
86,FTX Token-FTT,$26.25,-2.35%,$21.9m,$67.7m,-2.37%,0.29%,3.09,-0.0007%,+0.0026%,$13.8k
87,Aragon-ANT,$1.81,+3.38%,$21.7m,$6.4m,+21.35%,0.03%,0.29,-0.0023%,-0.0002%,$38.3k
88,Internet Computer-ICP,$6.58,+3.66%,$21.4m,$13.9m,+5.38%,0.06%,0.65,-0.0004%,+0.0083%,$13.1k
89,MyNeighborAlice-ALICE,$2.04,-1.88%,$20.8m,$10.4m,-3.09%,0.04%,0.50,+0.0070%,+0.0074%,$11.2k
90,Arweave-AR,$10.18,-0.77%,$20.3m,$13.3m,-3.12%,0.06%,0.65,+0.0047%,+0.0074%,$15.7k
91,Litentry-LIT,$0.7120,-2.13%,$19.8m,$4.9m,-3.57%,0.02%,0.25,+0.0100%,+0.0100%,$23.1k
92,BinaryX-BNX,$134.99,-0.43%,$19.6m,$27.5m,+0.26%,0.12%,1.41,+0.0100%,+0.0100%,$10.3k
93,Jasmy-JASMY,$0.0087,-0.43%,$18.3m,$11.5m,+5.99%,0.05%,0.63,+0.0076%,+0.0076%,$2.1k
94,Maker-MKR,$745.75,-2.89%,$17.9m,$16.5m,-3.01%,0.07%,0.92,+0.0044%,-0.0121%,$11.4k
95,Storj-STORJ,$0.5432,-0.94%,$17.8m,$11.4m,-1.45%,0.05%,0.64,+0.0004%,+0.0063%,$20.1k
96,OmiseGO-OMG,$1.80,-1.88%,$17.6m,$12.1m,-0.72%,0.05%,0.69,+0.0101%,+0.0068%,$8.2k
97,DFI.Money-YFII,$991.39,-2.81%,$17.5m,$18.7m,-2.67%,0.08%,1.07,-0.0815%,-0.0758%,$33.0k
98,Mask Network-MASK,$1.30,-2.52%,$16.4m,$6.6m,+0.62%,0.03%,0.40,+0.0011%,-0.0049%,$10.6k
99,Ontology-ONT,$0.2371,-3.95%,$16.3m,$8.8m,-1.06%,0.04%,0.54,-0.0052%,-0.0002%,$21.3k
100,Gitcoin-GTC,$2.26,+1.62%,$15.5m,$4.3m,+6.64%,0.02%,0.28,+0.0100%,+0.0100%,$26.3k
101,Audius-AUDIO,$0.2849,-0.60%,$15.1m,$7.9m,-1.78%,0.03%,0.52,+0.0023%,+0.0068%,$7.9k
102,Project Galaxy-GAL,$2.50,-1.42%,$14.9m,$11.4m,-1.87%,0.05%,0.77,+0.0011%,+0.0061%,$21.6k
103,BakeryToken-BAKE,$0.2488,-1.89%,$14.7m,$3.8m,-3.09%,0.02%,0.26,-0.0022%,+0.0077%,$39.5k
104,Hedera-HBAR,$0.0616,-2.04%,$14.6m,$8.5m,-2.93%,0.04%,0.58,+0.0082%,+0.0081%,$34.2k
105,Ren-REN,$0.1213,-1.98%,$14.6m,$7.4m,-3.15%,0.03%,0.51,-0.0013%,-0.0031%,$11.2k
106,Bitcoin SV-BSV,$52.60,-2.11%,$14.5m,$32.4m,-1.63%,0.14%,2.24,+0.0041%,+0.0017%,$2.1k
107,Ocean Protocol-OCEAN,$0.1618,-2.79%,$14.1m,$3.8m,-6.11%,0.02%,0.27,+0.0089%,+0.0100%,$23.3k
108,Bella Protocol-BEL,$0.6695,-1.63%,$13.9m,$3.8m,-1.45%,0.02%,0.27,-0.0026%,+0.0004%,$19.2k
109,Coti-COTI,$0.0949,-0.11%,$13.7m,$4.7m,+6.73%,0.02%,0.34,-0.0092%,-0.0090%,$52.2k
110,LUNA2-LUNA2,n/a,n/a,$13.5m,$3.8m,+5.89%,0.02%,0.28,+0.0100%,+0.0100%,$39.2k
111,Swipe-SXP,$0.3776,-1.50%,$13.5m,$8.5m,-6.62%,0.04%,0.63,+0.0071%,+0.0031%,$22.0k
112,Immutable X-IMX,$0.8245,-0.79%,$13.4m,$8.7m,-3.82%,0.04%,0.65,+0.0072%,+0.0031%,$4.2k
113,Band Protocol-BAND,$1.32,+0.21%,$13.4m,$5.5m,+3.07%,0.02%,0.41,-0.0057%,+0.0080%,$22.8k
114,Celo-CELO,$0.8308,-2.78%,$12.7m,$9.0m,-0.02%,0.04%,0.70,+0.0151%,+0.0094%,$10.7k
115,Horizen-ZEN,$15.55,-3.15%,$12.6m,$6.6m,-1.32%,0.03%,0.53,-0.0007%,-0.0003%,$12.9k
116,Iota-IOTA,$0.2806,-1.22%,$12.4m,$10.5m,-2.68%,0.04%,0.85,-0.0021%,-0.0002%,$4.6k
117,Origin Protocol-OGN,$0.1695,-0.83%,$12.3m,$7.2m,+0.02%,0.03%,0.58,+0.0100%,+0.0100%,$508.3
118,Wootrade-WOO,$0.1517,-0.13%,$11.7m,$4.5m,-3.43%,0.02%,0.38,+0.0100%,+0.0100%,$8.5k
119,Basic Attention Token-BAT,$0.3365,-1.36%,$11.6m,$10.9m,-0.43%,0.05%,0.94,+0.0139%,-0.0062%,$7.1k
120,Holo-HOT,$0.0021,-0.47%,$11.3m,$5.5m,-4.24%,0.02%,0.49,-0.0050%,+0.0079%,$31.6k
121,Ravencoin-RVN,$0.0285,-1.24%,$11.3m,$5.5m,-0.45%,0.02%,0.49,+0.0187%,-0.0039%,$7.6k
122,Qtum-QTUM,$3.17,-1.26%,$11.2m,$15.2m,-1.67%,0.06%,1.36,+0.0044%,+0.0042%,$1.7k
123,IOST-IOST,$0.0128,-2.43%,$11.2m,$12.2m,-0.92%,0.05%,1.09,-0.0083%,-0.0095%,$18.2k
124,Raydium-RAY,$0.6400,-2.54%,$11.2m,$7.8m,+0.52%,0.03%,0.70,+0.0023%,+0.0050%,$8.9k
125,Linear-LINA,$0.0080,-2.98%,$11.0m,$4.7m,+0.23%,0.02%,0.43,-0.0048%,+0.0076%,$33.1k
126,Metal-MTL,$1.16,-3.58%,$10.2m,$6.1m,-6.44%,0.03%,0.59,+0.0033%,-0.0114%,$5.2k
127,NKN-NKN,$0.0999,-0.34%,$10.2m,$3.6m,+4.89%,0.02%,0.35,+0.0100%,+0.0100%,$4.7k
128,LooksRare-LOOKS,$0.2754,-3.73%,$10.1m,$14.2m,-6.19%,0.06%,1.40,+0.0005%,-0.0035%,$55.4k
129,Binance BTCDOM Index-BTCDOM,"$1,194.40",+0.59%,$9.6m,$9.7m,-1.67%,0.04%,1.01,+0.0580%,+0.0731%,$7.6k
130,Yield Guild Games-YGG,$0.5060,+3.41%,$9.2m,$4.7m,+6.85%,0.02%,0.51,+0.0037%,+0.0065%,$2.3k
131,Adventure Gold-AGLD,$0.3641,+2.05%,$9.1m,$1.5m,+29.49%,0.01%,0.17,-0.0001%,+0.0005%,$10.7k
132,Mines of Dalarnia-DAR,$0.2476,+0.20%,$8.7m,$2.9m,-1.05%,0.01%,0.33,+0.0087%,+0.0100%,$23.2k
133,API3-API3,$1.80,-0.36%,$8.7m,$4.5m,-7.30%,0.02%,0.52,+0.0060%,+0.0021%,$2.9k
134,Cartesi-CTSI,$0.1380,-2.38%,$8.7m,$3.0m,+9.51%,0.01%,0.35,-0.0646%,-0.0725%,$26.1k
135,0x-ZRX,$0.2925,-2.11%,$8.7m,$8.4m,+0.13%,0.04%,0.97,-0.0146%,-0.0260%,$2.0k
136,IoTeX-IOTX,$0.0352,+5.54%,$8.5m,$6.6m,-1.35%,0.03%,0.77,-0.0069%,+0.0029%,$11.5k
137,Dent-DENT,$0.0009,-2.61%,$8.4m,$5.4m,-6.05%,0.02%,0.64,+0.0038%,+0.0049%,$29.3k
138,Reef-REEF,$0.0038,-0.67%,$8.4m,$4.3m,-5.77%,0.02%,0.51,+0.0035%,+0.0058%,$14.6k
139,Alpha Finance Lab-ALPHA,$0.1205,-2.26%,$8.4m,$5.2m,+8.05%,0.02%,0.62,+0.0075%,+0.0052%,$11.8k
140,Step App-FITFI,$0.0764,-1.92%,$8.2m,$2.6m,-3.20%,0.01%,0.31,+0.0228%,+0.0029%,$29.4k
141,Celer Network-CELR,$0.0182,+0.91%,$8.2m,$5.0m,+4.96%,0.02%,0.61,+0.0086%,+0.0100%,$3.8k
142,Civic-CVC,$0.1415,-1.23%,$8.1m,$7.0m,-4.17%,0.03%,0.87,-0.0006%,+0.0126%,$27.7k
143,Icon-ICX,$0.2646,-3.22%,$8.0m,$4.1m,+4.21%,0.02%,0.52,-0.0039%,-0.0120%,$506.8
144,Automata Network-ATA,$0.1532,-3.54%,$7.7m,$2.8m,+9.08%,0.01%,0.36,-0.0011%,+0.0048%,$33.4k
145,Livepeer-LPT,$10.03,-1.40%,$7.6m,$6.3m,-2.99%,0.03%,0.83,-0.0115%,-0.0149%,$1.5k
146,TomoChain-TOMO,$0.4846,-3.59%,$7.4m,$3.4m,+8.05%,0.01%,0.46,-0.0071%,+0.0062%,$12.9k
147,SKALE Network-SKL,$0.0485,-0.72%,$7.3m,$5.7m,-2.41%,0.02%,0.78,+0.0062%,+0.0095%,$18.6k
148,StormX-STMX,$0.0078,-0.11%,$7.1m,$3.6m,-3.91%,0.02%,0.50,+0.0082%,+0.0074%,$10.9k
149,Gods Unchained-GODS,$0.3561,+12.64%,$7.1m,$627.5k,+78.52%,0.00%,0.09,+0.0144%,+0.0124%,$34.8k
150,Dusk Network-DUSK,$0.1401,+1.56%,$6.1m,$3.7m,-0.59%,0.02%,0.60,+0.0100%,+0.0100%,$8.3k
151,ARPA Chain-ARPA,$0.0353,-0.35%,$6.0m,$3.4m,+2.16%,0.01%,0.57,+0.0072%,+0.0071%,$807.1
152,Badger DAO-BADGER,$4.87,-0.80%,$5.8m,$2.5m,-6.74%,0.01%,0.43,-0.0090%,-0.0067%,$28.2
153,DigiByte-DGB,$0.0105,-1.13%,$5.4m,$3.7m,+1.18%,0.02%,0.68,+0.0100%,+0.0438%,$3.8k
154,Smooth Love Potion-SLP,$0.0041,+4.62%,$5.2m,$4.7m,+16.05%,0.02%,0.89,+0.0214%,+0.0161%,$15.2k
155,Tornado Cash-TORN,$8.71,+1.04%,$5.2m,$1.1m,+12.90%,0.00%,0.22,+0.0270%,+0.0077%,$3.8k
156,Klaytn-KLAY,$0.2304,-1.35%,$5.1m,$5.0m,+3.35%,0.02%,0.99,-0.0112%,-0.0164%,$749.2
157,DeFi Binance-DEFI,$753.40,-2.35%,$4.5m,$1.6m,-15.87%,0.01%,0.37,-0.0471%,-0.0180%,$2.0k
158,Tether-USDT,$1.00,+0.00%,$4.3m,$291.6m,+24.17%,1.24%,68.40,+0.0000%,+0.0000%,$0.0
159,APENFT-NFT,$0.0000,-1.78%,$4.2m,$388.4k,-17.59%,0.00%,0.09,+0.0120%,-0.0168%,$4.8k
160,Injective Protocol-INJ,$1.54,-0.33%,$4.1m,$1.9m,-0.11%,0.01%,0.46,+0.0100%,+0.0100%,$4.4k
161,Crypto.com Coin-CRO,$0.1190,-2.72%,$3.6m,$12.1m,-2.61%,0.05%,3.37,+0.0062%,-0.0044%,$993.1
162,Altcoin Index FTX-ALT,"$1,907.90",-1.35%,$3.5m,$13.4m,-4.80%,0.06%,3.88,-0.0012%,-0.0011%,$0.0
163,Wrapped NXM-WNXM,$16.13,+1.48%,$3.1m,$512.4k,-3.37%,0.00%,0.16,+0.0378%,+0.0045%,$0.0
164,Dora Factory-DORA,$2.86,+5.56%,$3.1m,$363.5k,+18.89%,0.00%,0.12,+0.0658%,-0.0579%,$2.8k
165,UMA-UMA,$2.77,+0.36%,$3.1m,$904.4k,-2.00%,0.00%,0.30,+0.2356%,-0.2893%,$49.6
166,Anchor Protocol-ANC,$0.0894,-2.32%,$3.0m,$1.2m,-2.33%,0.01%,0.39,-0.0059%,-0.0051%,$29.9k
167,JUST-JST,$0.0272,-1.37%,$2.9m,$1.6m,-1.11%,0.01%,0.57,+0.0092%,-0.0078%,$0.0
168,Perpetual Protocol-PERP,$0.6816,-2.57%,$2.8m,$1.7m,+4.31%,0.01%,0.62,+0.0078%,+0.0180%,$0.0
169,Render Token-RNDR,$0.5106,-3.55%,$2.3m,$3.1m,-5.63%,0.01%,1.32,+0.0087%,+0.0084%,$0.3
170,Siacoin-SC,$0.0040,-1.58%,$2.3m,$948.7k,-0.82%,0.00%,0.41,-0.0148%,-0.0159%,$126.3
171,Moonbeam-GLMR,$0.5276,-1.65%,$2.3m,$2.0m,-2.37%,0.01%,0.89,+0.0050%,+0.0060%,$1.7k
172,Quant-QNT,$93.74,-1.14%,$2.2m,$54.5k,-0.78%,0.00%,0.02,+0.0100%,+0.0100%,$487.4
173,Clover Finance-CLV,$0.0956,+6.45%,$2.2m,$610.6k,+29.02%,0.00%,0.28,-0.0014%,-0.0078%,$5.1k
174,DODO-DODO,$0.1255,+0.13%,$2.0m,$1.5m,-33.70%,0.01%,0.75,+0.0036%,+0.0030%,$76.0
175,Convex Finance-CVX,$5.30,-3.14%,$1.9m,$4.1m,-3.86%,0.02%,2.20,+0.0049%,+0.0053%,$0.0
176,Everdome-DOME,$0.0018,-4.84%,$1.8m,$784.4k,+3.50%,0.00%,0.43,-0.0328%,+0.1035%,$9.5k
177,Mina-MINA,$0.6588,-1.60%,$1.8m,$2.9m,-1.52%,0.01%,1.58,+0.0118%,-0.0067%,$30.9
178,Chain-XCN,$0.0742,-1.86%,$1.8m,$1.0m,+5.11%,0.00%,0.57,-0.5005%,-0.5285%,$12.4
179,Tribe-TRIBE,$0.2678,-1.49%,$1.8m,$93.2k,+12.34%,0.00%,0.05,+0.0100%,-0.1068%,$0.0
180,Frax Share-FXS,$6.20,+2.00%,$1.7m,$7.0m,+2.24%,0.03%,4.13,+0.0034%,+0.0025%,$694.1
181,OKB-OKB,$15.62,-1.02%,$1.6m,$4.5m,-1.44%,0.02%,2.83,+0.0029%,+0.0031%,$0.0
182,Chia Network-XCH,$36.38,+0.25%,$1.4m,$1.1m,+5.23%,0.00%,0.81,-0.1991%,+0.2470%,$95.9
183,Boba Network-BOBA,$0.3149,-2.26%,$1.3m,$774.7k,-2.43%,0.00%,0.59,+0.0077%,+0.0042%,$1.6k
184,Casper-CSPR,$0.0278,-0.50%,$1.3m,$566.3k,+17.18%,0.00%,0.43,+0.0409%,+0.0041%,$877.8
185,Conflux Network-CFX,$0.0507,-1.23%,$1.3m,$1.1m,+1.97%,0.00%,0.84,+0.0814%,+0.0342%,$0.5
186,DeFi FTX-DEFI,"$2,791.00",-2.97%,$1.3m,$3.4m,-2.26%,0.01%,2.65,-0.0041%,-0.0044%,$576.8
187,Huobi Token-HT,$4.75,-2.12%,$1.3m,$4.8m,-2.07%,0.02%,3.82,+0.0067%,+0.0071%,$0.0
188,Bancor-BNT,$0.4590,-1.92%,$1.2m,$1.7m,-2.60%,0.01%,1.36,-0.1266%,+0.0810%,$961.9
189,Akropolis -AKRO,$0.0036,+0.32%,$1.2m,$289.9k,+3.44%,0.00%,0.24,+0.0100%,+0.0100%,$0.0
190,Alchemy Pay-ACH,$0.0126,-3.88%,$1.2m,$385.9k,+3.16%,0.00%,0.32,+0.1061%,+0.1690%,$302.4
191,Shitcoin Index FTX-SHIT,"$2,527.80",-1.97%,$1.2m,$11.7m,-1.32%,0.05%,9.87,-0.0039%,-0.0029%,$0.0
192,Biconomy-BICO,$0.5066,-0.28%,$1.1m,$960.7k,+1.44%,0.00%,0.86,+0.0174%,+0.0025%,$107.7
193,Spell Token-SPELL,$0.0013,-2.33%,$1.1m,$2.7m,-3.12%,0.01%,2.50,+0.0028%,+0.0007%,$1.6k
