,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
121,Origin Protocol-OGN,$0.1724,+0.28%,$15.2m,$7.2m,+2.78%,0.03%,0.48,+0.0048%,+0.0100%,$9.3k
122,BakeryToken-BAKE,$0.2549,+0.75%,$15.1m,$3.7m,-2.35%,0.02%,0.24,+0.0096%,+0.0096%,$23.8k
123,Ocean Protocol-OCEAN,$0.1667,+1.58%,$15.0m,$3.7m,+7.57%,0.02%,0.25,+0.0100%,+0.0100%,$39.8k
124,Bitcoin SV-BSV,$51.65,-1.58%,$15.0m,$32.1m,-0.31%,0.14%,2.14,+0.0099%,+0.0029%,$19.2k
125,Linear-LINA,$0.0080,-2.04%,$14.5m,$4.7m,+1.91%,0.02%,0.33,+0.0065%,+0.0062%,$23.6k
126,LooksRare-LOOKS,$0.2766,+3.96%,$14.3m,$14.8m,+8.67%,0.06%,1.04,-0.0318%,-0.0292%,$9.1k
127,Ren-REN,$0.1205,-0.65%,$14.2m,$7.3m,-0.90%,0.03%,0.51,+0.0053%,+0.0049%,$9.9k
128,DigiByte-DGB,$0.0104,-1.10%,$14.2m,$3.7m,+0.53%,0.02%,0.26,+0.0024%,+0.0100%,$35.9k
129,API3-API3,$1.79,-0.57%,$13.9m,$4.9m,+0.47%,0.02%,0.35,+0.0123%,+0.0165%,$9.9k
130,NKN-NKN,$0.0981,-1.78%,$13.2m,$3.5m,-1.20%,0.02%,0.27,+0.0046%,+0.0040%,$27.3k
131,Step App-FITFI,$0.0761,-1.29%,$12.9m,$2.6m,+0.74%,0.01%,0.20,+0.0079%,+0.0233%,$68.6k
132,0x-ZRX,$0.2959,-2.41%,$12.5m,$8.1m,-2.48%,0.03%,0.64,-0.0140%,-0.0126%,$26.0k
133,Celer Network-CELR,$0.0182,-2.41%,$11.9m,$4.9m,-5.52%,0.02%,0.41,+0.0056%,+0.0100%,$37.7k
134,Civic-CVC,$0.1415,-4.54%,$11.8m,$7.1m,-3.65%,0.03%,0.60,-0.0038%,+0.0026%,$12.1k
135,Wootrade-WOO,$0.1498,-3.28%,$11.8m,$4.4m,-3.11%,0.02%,0.37,+0.0079%,+0.0100%,$14.9k
136,Dent-DENT,$0.0009,-3.44%,$11.5m,$5.6m,-2.85%,0.02%,0.49,+0.0068%,+0.0067%,$30.2k
137,Holo-HOT,$0.0021,-2.60%,$11.4m,$5.5m,+0.30%,0.02%,0.48,+0.0043%,+0.0070%,$32.2k
138,Klaytn-KLAY,$0.2297,-1.36%,$11.3m,$4.9m,-2.21%,0.02%,0.43,-0.0159%,-0.0115%,$6.4k
139,SKALE Network-SKL,$0.0481,-3.13%,$10.4m,$5.7m,-5.68%,0.02%,0.55,+0.0083%,+0.0084%,$51.2k
140,Icon-ICX,$0.2701,-3.74%,$10.0m,$4.2m,+0.61%,0.02%,0.42,+0.0081%,+0.0078%,$9.5k
141,Reef-REEF,$0.0037,-1.12%,$9.9m,$4.3m,-4.04%,0.02%,0.44,+0.0040%,-0.0003%,$23.9k
142,Dusk Network-DUSK,$0.1361,+0.72%,$9.5m,$3.7m,-2.51%,0.02%,0.40,+0.0057%,+0.0079%,$6.9k
143,TomoChain-TOMO,$0.5007,-3.53%,$9.4m,$3.2m,-8.73%,0.01%,0.34,+0.0067%,+0.0067%,$34.9k
144,Coti-COTI,$0.0912,-0.77%,$9.0m,$3.8m,+3.15%,0.02%,0.43,-0.0038%,+0.0091%,$14.9k
145,Alpha Finance Lab-ALPHA,$0.1214,-2.96%,$8.7m,$4.9m,-2.41%,0.02%,0.56,+0.0150%,+0.0041%,$13.8k
146,Binance BTCDOM Index-BTCDOM,"$1,205.00",+0.06%,$8.1m,$9.8m,-2.95%,0.04%,1.21,+0.0403%,+0.0148%,$3.5k
147,Livepeer-LPT,$10.23,-1.66%,$7.6m,$6.6m,-2.00%,0.03%,0.87,+0.0074%,+0.0094%,$926.0
148,Mines of Dalarnia-DAR,$0.2464,-1.62%,$7.3m,$2.8m,-3.32%,0.01%,0.38,+0.0100%,+0.0100%,$3.3k
149,Yield Guild Games-YGG,$0.4859,-2.21%,$6.7m,$4.4m,+0.46%,0.02%,0.66,-0.0154%,-0.0075%,$4.7k
150,Adventure Gold-AGLD,$0.3438,-2.39%,$6.3m,$1.1m,-8.44%,0.00%,0.18,+0.0137%,+0.0085%,$6.8k
151,ARPA Chain-ARPA,$0.0349,-2.56%,$5.9m,$3.1m,-2.94%,0.01%,0.53,-0.0002%,+0.0076%,$7.5k
152,Crypto.com Coin-CRO,$0.1203,-2.83%,$5.8m,$12.0m,-1.75%,0.05%,2.08,-0.0373%,-0.0331%,$4.4k
153,USD Coin-USDC,$1.00,+0.01%,$5.6m,$1.2m,-4.49%,0.01%,0.22,+0.0000%,+0.0000%,$0.0
154,Cartesi-CTSI,$0.1393,-1.83%,$5.3m,$2.8m,-0.01%,0.01%,0.53,-0.0040%,+0.0049%,$1.8k
155,Badger DAO-BADGER,$4.80,+0.35%,$5.3m,$2.5m,+2.27%,0.01%,0.47,-0.0130%,-0.0001%,$45.7
156,Automata Network-ATA,$0.1624,-3.06%,$5.2m,$2.2m,-6.22%,0.01%,0.43,+0.0100%,+0.0100%,$47.6k
157,Injective Protocol-INJ,$1.53,-1.68%,$4.2m,$1.9m,-4.22%,0.01%,0.46,+0.0100%,+0.0100%,$6.6k
158,Wrapped NXM-WNXM,$15.80,+1.25%,$4.1m,$445.2k,-5.92%,0.00%,0.11,-0.0615%,+0.0822%,$63.1
159,Altcoin Index FTX-ALT,"$1,891.00",-1.36%,$4.1m,$13.5m,+0.52%,0.06%,3.32,+0.0002%,+0.0007%,$0.0
160,DeFi Binance-DEFI,$749.40,-1.77%,$4.0m,$1.7m,-3.83%,0.01%,0.43,-0.0280%,-0.0210%,$718.2
161,Siacoin-SC,$0.0040,-2.54%,$4.0m,$928.5k,-7.18%,0.00%,0.23,-0.0141%,+0.0278%,$8.3
162,Tornado Cash-TORN,$8.77,-1.52%,$3.9m,$963.1k,+6.96%,0.00%,0.24,+0.0734%,+0.0928%,$2.4k
163,Bancor-BNT,$0.4574,-0.77%,$3.8m,$1.7m,+1.43%,0.01%,0.46,-0.2644%,+0.0922%,$807.0
164,Dora Factory-DORA,$2.56,-3.85%,$3.5m,$304.8k,-11.96%,0.00%,0.09,-0.1176%,+0.3055%,$1.5k
165,OKB-OKB,$15.40,-0.56%,$3.5m,$4.5m,-1.84%,0.02%,1.31,+0.0023%,+0.0021%,$30.5k
166,Quant-QNT,$96.20,-0.73%,$3.3m,$61.0k,-4.95%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
167,Smooth Love Potion-SLP,$0.0039,-0.94%,$3.1m,$4.0m,+0.52%,0.02%,1.32,-0.0324%,-0.0358%,$238.1
168,Mina-MINA,$0.6588,-1.07%,$2.8m,$2.9m,-2.62%,0.01%,1.04,-0.0017%,+0.0302%,$1.3k
169,JUST-JST,$0.0277,-2.41%,$2.7m,$1.6m,+0.25%,0.01%,0.61,-0.0362%,-0.0414%,$0.0
170,Perpetual Protocol-PERP,$0.6825,-3.38%,$2.5m,$1.7m,-2.09%,0.01%,0.68,+0.0093%,+0.0280%,$768.3
171,Tribe-TRIBE,$0.2560,+0.43%,$2.5m,$77.3k,-4.89%,0.00%,0.03,+0.0100%,-0.0560%,$10.4k
172,Convex Finance-CVX,$5.28,-2.65%,$2.4m,$4.1m,-5.59%,0.02%,1.73,-0.0526%,-0.0508%,$6.4k
173,UMA-UMA,$2.73,-2.14%,$2.2m,$896.1k,-0.66%,0.00%,0.40,+0.2591%,-0.2688%,$8.1k
174,Render Token-RNDR,$0.5181,-3.03%,$2.2m,$3.2m,-2.52%,0.01%,1.45,+0.0078%,+0.0074%,$946.9
175,Frax Share-FXS,$6.00,-1.61%,$2.2m,$7.0m,-6.16%,0.03%,3.22,+0.0009%,+0.0004%,$2.2k
176,Everdome-DOME,$0.0018,-9.74%,$2.1m,$739.7k,-8.63%,0.00%,0.35,-0.0139%,-0.0226%,$30.1k
177,DODO-DODO,$0.1265,-3.61%,$2.1m,$1.4m,+55.67%,0.01%,0.66,-0.5966%,-0.5977%,$2.3k
178,Chain-XCN,$0.0870,+24.63%,$2.0m,$825.6k,-6.52%,0.00%,0.42,-0.3265%,-0.2075%,$834.5
179,DeFi FTX-DEFI,"$2,782.00",-1.99%,$1.8m,$3.3m,-0.32%,0.01%,1.79,-0.0040%,-0.0049%,$11.0
180,Conflux Network-CFX,$0.0502,-1.27%,$1.6m,$1.1m,+2.18%,0.00%,0.66,+0.0514%,+0.0383%,$747.6
181,Casper-CSPR,$0.0282,+0.93%,$1.6m,$437.6k,+3.41%,0.00%,0.28,-0.0010%,-0.0527%,$28.0
182,Verasity-VRA,$0.0046,-5.13%,$1.6m,$18.5k,+20.99%,0.00%,0.01,+0.0100%,+0.0100%,$0.0
183,Shitcoin Index FTX-SHIT,"$2,498.50",-1.05%,$1.6m,$11.5m,-0.91%,0.05%,7.41,+0.0002%,+0.0002%,$0.0
184,PancakeSwap-CAKE,$3.96,-0.68%,$1.5m,$3.4m,+0.20%,0.01%,2.22,-0.0010%,-0.0007%,$108.1
185,APENFT-NFT,$0.0000,+1.09%,$1.5m,$450.0k,+3.26%,0.00%,0.30,-0.0298%,+0.0450%,$0.0
186,Moonbeam-GLMR,$0.5260,+0.63%,$1.5m,$2.1m,-0.24%,0.01%,1.40,-0.0347%,-0.0091%,$4.1k
187,Spell Token-SPELL,$0.0013,-4.88%,$1.4m,$2.6m,-1.41%,0.01%,1.86,+0.0017%,+0.0051%,$1.4k
188,Akropolis -AKRO,$0.0036,-1.83%,$1.4m,$310.8k,+4.92%,0.00%,0.23,+0.0100%,+0.0100%,$942.4
189,Biconomy-BICO,$0.4986,-1.86%,$1.3m,$929.2k,-1.44%,0.00%,0.74,+0.0092%,+0.0483%,$223.8
190,Alchemy Pay-ACH,$0.0135,+1.57%,$1.2m,$310.9k,-12.23%,0.00%,0.25,+0.0007%,+0.0007%,$0.0
191,Huobi Token-HT,$4.68,+0.46%,$1.2m,$5.1m,+0.84%,0.02%,4.19,+0.0053%,+0.0066%,$13.0k
192,Chia Network-XCH,$36.43,-0.08%,$1.2m,$1.0m,-1.26%,0.00%,0.87,-0.2009%,+0.2574%,$6.2
193,Baby Doge Coin-BABYDOGE,$0.0000,-2.97%,$946.1k,$1.4m,+4.00%,0.01%,1.47,-0.0227%,+0.0268%,$546.7
