,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
84,NEO-NEO,$9.09,+2.74%,$29.2m,$14.1m,+2.40%,0.06%,0.48,+0.0011%,-0.0104%,$19.0k
85,FTX Token-FTT,$26.66,+0.73%,$28.3m,$68.6m,+2.81%,0.29%,2.42,-0.0047%,+0.0030%,$10.7k
86,BitDAO-BIT,$0.6417,+4.54%,$26.9m,$28.0m,+1.59%,0.12%,1.04,-0.2783%,-0.2802%,$61.6k
87,Ankr-ANKR,$0.0350,+1.00%,$26.7m,$14.7m,+5.16%,0.06%,0.55,+0.0006%,+0.0017%,$38.1k
88,Ocean Protocol-OCEAN,$0.1668,+2.43%,$26.3m,$4.2m,+23.94%,0.02%,0.16,+0.0100%,+0.0100%,$65.1k
89,Loopring-LRC,$0.3526,+2.86%,$24.7m,$13.2m,-1.78%,0.06%,0.53,+0.0054%,+0.0052%,$8.5k
90,MyNeighborAlice-ALICE,$2.05,+3.40%,$23.0m,$9.9m,+1.37%,0.04%,0.43,-0.0013%,-0.0007%,$24.1k
91,Kusama-KSM,$47.39,+1.55%,$22.2m,$15.6m,+0.05%,0.07%,0.70,+0.0034%,-0.0094%,$36.2k
92,Aragon-ANT,$1.73,+3.24%,$22.1m,$5.4m,-3.13%,0.02%,0.24,-0.0139%,+0.0198%,$34.0k
93,Arweave-AR,$10.20,+2.12%,$21.3m,$13.4m,+3.03%,0.06%,0.63,+0.0061%,+0.0065%,$7.4k
94,Immutable X-IMX,$0.8248,+0.75%,$21.3m,$9.2m,+2.74%,0.04%,0.43,+0.0012%,-0.0073%,$8.5k
95,Anchor Protocol-ANC,$0.0920,-11.92%,$21.3m,$1.3m,-27.57%,0.01%,0.06,+0.0010%,-0.0040%,$114.9k
96,Jasmy-JASMY,$0.0087,+2.26%,$21.2m,$11.1m,-0.03%,0.05%,0.52,-0.0082%,-0.0127%,$13.7k
97,Celo-CELO,$0.8447,+2.93%,$21.1m,$8.8m,+0.82%,0.04%,0.42,+0.0216%,+0.0215%,$6.7k
98,BinaryX-BNX,$135.95,+3.38%,$21.1m,$26.8m,+6.50%,0.12%,1.27,+0.0100%,+0.0100%,$99.3k
99,Litentry-LIT,$0.7225,+0.14%,$18.8m,$5.0m,+5.95%,0.02%,0.27,+0.0100%,+0.0100%,$48.7k
100,Mask Network-MASK,$1.32,+2.16%,$18.2m,$6.5m,+5.77%,0.03%,0.36,+0.0150%,+0.0058%,$15.0k
101,Hedera-HBAR,$0.0627,+1.40%,$18.2m,$8.6m,+13.63%,0.04%,0.47,+0.0104%,+0.0106%,$31.9k
102,Bella Protocol-BEL,$0.6748,+1.68%,$17.9m,$3.8m,+1.89%,0.02%,0.21,-0.0164%,-0.0208%,$4.2k
103,Storj-STORJ,$0.5442,+0.81%,$17.8m,$11.3m,-2.62%,0.05%,0.63,+0.0092%,+0.0059%,$18.9k
104,Gitcoin-GTC,$2.21,+1.16%,$17.7m,$4.0m,-0.84%,0.02%,0.22,+0.0100%,+0.0100%,$66.3k
105,LooksRare-LOOKS,$0.2801,+5.82%,$17.7m,$14.8m,+5.47%,0.06%,0.84,+0.0013%,-0.0068%,$19.4k
106,Qtum-QTUM,$3.18,+3.50%,$17.4m,$15.3m,+0.71%,0.07%,0.88,+0.0036%,-0.0095%,$7.1k
107,Raydium-RAY,$0.6492,-0.77%,$17.3m,$7.8m,+8.09%,0.03%,0.45,-0.0144%,-0.0148%,$42.5k
108,Swipe-SXP,$0.3818,+3.04%,$17.1m,$8.7m,+14.08%,0.04%,0.51,+0.0076%,+0.0076%,$24.6k
109,Ren-REN,$0.1226,+3.06%,$17.0m,$7.5m,+3.26%,0.03%,0.44,+0.0034%,-0.0104%,$28.6k
110,Origin Protocol-OGN,$0.1700,+1.67%,$16.7m,$7.1m,+2.36%,0.03%,0.43,+0.0100%,+0.0100%,$15.9k
111,Iota-IOTA,$0.2824,+1.21%,$16.5m,$10.8m,+1.10%,0.05%,0.65,+0.0051%,+0.0006%,$44.9k
112,Audius-AUDIO,$0.2827,+2.55%,$16.3m,$7.9m,-0.36%,0.03%,0.49,+0.1859%,+0.1855%,$13.3k
113,Project Galaxy-GAL,$2.50,+2.10%,$15.9m,$11.4m,+4.63%,0.05%,0.72,-0.0100%,-0.0059%,$11.8k
114,Basic Attention Token-BAT,$0.3378,+2.17%,$15.7m,$10.9m,+0.47%,0.05%,0.69,+0.0073%,+0.0105%,$11.8k
115,OmiseGO-OMG,$1.80,+2.47%,$15.3m,$11.8m,+2.09%,0.05%,0.77,+0.0081%,+0.0036%,$84.2k
116,IOST-IOST,$0.0130,+2.48%,$14.7m,$12.2m,-2.24%,0.05%,0.83,+0.0159%,+0.0051%,$9.6k
117,Ravencoin-RVN,$0.0285,+0.98%,$14.7m,$5.5m,-3.48%,0.02%,0.37,+0.0021%,+0.0066%,$17.7k
118,BakeryToken-BAKE,$0.2526,+1.36%,$14.5m,$3.7m,+3.22%,0.02%,0.26,-0.0080%,-0.0019%,$20.8k
119,Ontology-ONT,$0.2447,+1.72%,$13.9m,$9.0m,+4.26%,0.04%,0.65,-0.0022%,-0.0217%,$13.8k
120,Tether-USDT,$1.00,+0.00%,$13.9m,$291.0m,+1.70%,1.25%,20.94,+0.0002%,+0.0002%,$2.0
121,Metal-MTL,$1.19,+1.00%,$13.4m,$6.5m,-1.67%,0.03%,0.48,-0.0088%,-0.0049%,$4.7k
122,Coti-COTI,$0.0926,+3.52%,$13.2m,$4.1m,+12.24%,0.02%,0.31,+0.0085%,+0.0045%,$13.8k
123,Linear-LINA,$0.0081,+2.86%,$13.0m,$4.7m,-0.78%,0.02%,0.36,+0.0080%,+0.0074%,$10.2k
124,Dusk Network-DUSK,$0.1353,+0.83%,$12.9m,$3.7m,+2.41%,0.02%,0.29,+0.0059%,+0.0021%,$4.6k
125,Civic-CVC,$0.1425,+0.53%,$12.8m,$7.3m,+2.05%,0.03%,0.57,-0.0004%,+0.0190%,$35.0k
126,NKN-NKN,$0.0987,+1.39%,$12.6m,$3.3m,-9.25%,0.01%,0.26,+0.0100%,+0.0084%,$10.2k
127,Internet Computer-ICP,$6.26,+2.29%,$12.4m,$12.9m,+1.60%,0.06%,1.04,+0.0016%,-0.0012%,$6.6k
128,Band Protocol-BAND,$1.28,+1.55%,$12.1m,$5.0m,-5.90%,0.02%,0.41,+0.0008%,+0.0007%,$11.3k
129,Bitcoin SV-BSV,$52.93,+4.13%,$12.0m,$32.6m,+3.48%,0.14%,2.71,+0.0124%,+0.0103%,$32.1
130,Step App-FITFI,$0.0780,+5.94%,$12.0m,$2.6m,+2.88%,0.01%,0.21,+0.0131%,+0.0221%,$16.7k
131,StormX-STMX,$0.0078,+0.59%,$11.8m,$3.6m,-22.21%,0.02%,0.31,-0.0043%,-0.0049%,$35.3k
132,API3-API3,$1.79,+1.88%,$11.6m,$4.8m,+1.06%,0.02%,0.42,-0.0035%,+0.0000%,$34.3k
133,Horizen-ZEN,$15.78,+2.63%,$11.4m,$6.4m,-0.23%,0.03%,0.56,+0.0255%,-0.0066%,$3.8k
134,Holo-HOT,$0.0021,-0.28%,$11.4m,$5.7m,+4.79%,0.02%,0.50,-0.0063%,-0.0050%,$18.5k
135,Reef-REEF,$0.0038,+3.47%,$11.2m,$4.5m,+4.43%,0.02%,0.40,+0.0083%,+0.0075%,$6.3k
136,IoTeX-IOTX,$0.0355,+7.43%,$11.1m,$6.7m,+0.59%,0.03%,0.60,+0.0042%,+0.0043%,$36.1k
137,Celer Network-CELR,$0.0195,+7.48%,$11.1m,$4.8m,-2.43%,0.02%,0.43,+0.0076%,+0.0045%,$19.2k
138,0x-ZRX,$0.2953,+1.25%,$11.1m,$8.1m,+2.36%,0.03%,0.73,-0.0199%,-0.0286%,$8.3k
139,Dent-DENT,$0.0010,+2.58%,$10.9m,$5.6m,+1.77%,0.02%,0.51,-0.0008%,-0.0076%,$23.3k
140,Wootrade-WOO,$0.1513,+1.91%,$10.0m,$4.6m,+6.42%,0.02%,0.45,+0.0100%,+0.0100%,$22.3k
141,SKALE Network-SKL,$0.0485,+1.86%,$9.7m,$5.9m,+3.36%,0.03%,0.60,+0.0013%,+0.0008%,$10.5k
142,Binance BTCDOM Index-BTCDOM,"$1,199.30",-1.54%,$9.5m,$9.7m,-3.90%,0.04%,1.01,+0.0194%,+0.0275%,$2.5k
143,Mines of Dalarnia-DAR,$0.2458,+0.66%,$8.8m,$2.8m,+4.18%,0.01%,0.32,+0.0100%,+0.0100%,$16.4k
144,Livepeer-LPT,$10.07,-0.01%,$8.5m,$6.4m,-0.29%,0.03%,0.76,-0.0057%,-0.0150%,$6.9k
145,TomoChain-TOMO,$0.5000,+0.50%,$8.3m,$3.1m,-1.06%,0.01%,0.38,+0.0068%,+0.0070%,$16.9k
146,Icon-ICX,$0.2698,+1.41%,$8.0m,$4.0m,-2.18%,0.02%,0.49,+0.0079%,+0.0080%,$1.2k
147,Alpha Finance Lab-ALPHA,$0.1223,+1.67%,$7.7m,$4.9m,+3.24%,0.02%,0.63,-0.0031%,-0.0031%,$7.4k
148,Wrapped NXM-WNXM,$15.83,+2.66%,$7.5m,$524.0k,+15.47%,0.00%,0.07,+0.0418%,-0.0868%,$14.2k
149,Badger DAO-BADGER,$4.96,+5.44%,$7.1m,$2.8m,+12.75%,0.01%,0.39,-0.0193%,+0.0204%,$51.7
150,Automata Network-ATA,$0.1592,-1.29%,$7.1m,$2.3m,+6.87%,0.01%,0.33,+0.0032%,+0.0027%,$3.8k
151,Klaytn-KLAY,$0.2333,+1.96%,$6.6m,$4.8m,+2.06%,0.02%,0.73,+0.0001%,-0.0015%,$891.5
152,Crypto.com Coin-CRO,$0.1215,+0.25%,$6.4m,$12.2m,+2.06%,0.05%,1.92,+0.0049%,+0.0070%,$4.8k
153,Cartesi-CTSI,$0.1403,+1.93%,$6.3m,$2.6m,-5.64%,0.01%,0.42,+0.0097%,+0.0097%,$26.4k
154,DigiByte-DGB,$0.0105,+2.19%,$6.3m,$3.6m,-2.66%,0.02%,0.57,+0.0082%,-0.0021%,$6.8k
155,ARPA Chain-ARPA,$0.0352,+1.69%,$6.3m,$3.2m,+2.72%,0.01%,0.51,+0.0032%,-0.0008%,$1.3k
156,Yield Guild Games-YGG,$0.4854,+2.55%,$5.6m,$4.2m,-3.66%,0.02%,0.76,-0.1769%,-0.1889%,$6.4k
157,DeFi Binance-DEFI,$756.60,+3.30%,$5.4m,$2.1m,+22.49%,0.01%,0.38,+0.0022%,+0.0034%,$7.1k
158,Everdome-DOME,$0.0019,+8.09%,$4.7m,$756.3k,+7.32%,0.00%,0.16,+0.0497%,-0.0852%,$48.7k
159,Altcoin Index FTX-ALT,"$1,899.60",+2.17%,$3.6m,$13.6m,+3.16%,0.06%,3.78,-0.0001%,-0.0004%,$0.0
160,DODO-DODO,$0.1253,+1.13%,$3.5m,$2.4m,+105.38%,0.01%,0.69,-0.7564%,-0.7557%,$212.2
161,Dora Factory-DORA,$2.67,+5.85%,$3.2m,$296.2k,-2.53%,0.00%,0.09,+0.0915%,+0.1283%,$347.8
162,Injective Protocol-INJ,$1.54,+1.08%,$3.1m,$2.0m,+4.92%,0.01%,0.63,+0.0100%,+0.0100%,$2.2k
163,Spell Token-SPELL,$0.0014,+2.92%,$3.1m,$2.7m,+3.25%,0.01%,0.86,+0.0043%,+0.0033%,$16.4k
164,Tornado Cash-TORN,$8.68,+0.46%,$3.1m,$933.2k,+0.97%,0.00%,0.31,-0.0245%,+0.0500%,$6.2k
165,Adventure Gold-AGLD,$0.3475,+2.10%,$3.0m,$1.1m,-2.12%,0.00%,0.37,-0.0049%,+0.0286%,$340.7
166,Quant-QNT,$94.66,-0.52%,$2.7m,$57.3k,-6.23%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
167,Bancor-BNT,$0.4594,+1.28%,$2.7m,$1.7m,-1.52%,0.01%,0.64,+0.0907%,-0.1522%,$23.0
168,USD Coin-USDC,$1.0000,+0.01%,$2.6m,$1.3m,+8.46%,0.01%,0.50,+0.0000%,+0.0000%,$0.0
169,Mina-MINA,$0.6638,+1.94%,$2.5m,$2.9m,+0.81%,0.01%,1.15,-0.0101%,+0.0080%,$53.8
170,Render Token-RNDR,$0.5177,+1.00%,$2.4m,$3.1m,+1.17%,0.01%,1.33,+0.0068%,+0.0065%,$491.8
171,Smooth Love Potion-SLP,$0.0039,+1.57%,$2.3m,$4.0m,+0.39%,0.02%,1.70,-0.0095%,-0.0233%,$1.5k
172,DeFi FTX-DEFI,"$2,804.40",+3.01%,$2.3m,$3.4m,+6.01%,0.01%,1.46,-0.0032%,-0.0022%,$0.0
173,Tribe-TRIBE,$0.2688,+8.22%,$2.2m,$81.7k,+6.23%,0.00%,0.04,-0.0424%,-0.0692%,$11.2
174,Siacoin-SC,$0.0040,+0.51%,$2.2m,$951.6k,+3.64%,0.00%,0.43,-0.0149%,+0.0458%,$8.6
175,JUST-JST,$0.0274,+0.41%,$2.1m,$1.6m,-0.36%,0.01%,0.79,+0.0040%,-0.0109%,$0.0
176,APENFT-NFT,$0.0000,+1.07%,$2.1m,$458.1k,+9.83%,0.00%,0.22,+0.0460%,-0.0072%,$208.0
177,Frax Share-FXS,$6.03,+0.74%,$2.0m,$6.8m,-3.19%,0.03%,3.31,+0.0046%,+0.0047%,$1.3k
178,Convex Finance-CVX,$5.30,+2.33%,$2.0m,$4.2m,+4.48%,0.02%,2.10,+0.0048%,+0.0048%,$177.1
179,UMA-UMA,$2.74,+0.02%,$2.0m,$880.2k,+0.10%,0.00%,0.45,-0.2907%,+0.1387%,$304.8
180,OKB-OKB,$15.36,+0.70%,$1.9m,$4.4m,-3.48%,0.02%,2.31,+0.0032%,+0.0040%,$27.7k
181,Chain-XCN,$0.0871,+25.94%,$1.8m,$968.5k,+11.96%,0.00%,0.55,-0.9299%,-1.0296%,$0.0
182,Perpetual Protocol-PERP,$0.6905,+1.00%,$1.7m,$1.7m,+0.52%,0.01%,0.98,-0.0350%,+0.0274%,$354.6
183,Conflux Network-CFX,$0.0507,+2.24%,$1.7m,$1.1m,+2.69%,0.00%,0.64,-0.0309%,+0.0353%,$359.6
184,Huobi Token-HT,$4.77,+2.03%,$1.6m,$5.0m,-0.05%,0.02%,3.24,+0.0081%,+0.0084%,$2.2k
185,Shitcoin Index FTX-SHIT,"$2,549.20",+3.65%,$1.5m,$11.8m,+4.29%,0.05%,7.65,+0.0000%,-0.0002%,$0.0
186,Alchemy Pay-ACH,$0.0129,+1.33%,$1.4m,$356.8k,+16.73%,0.00%,0.25,+0.0295%,+0.0309%,$15.2
187,Boba Network-BOBA,$0.3200,+0.72%,$1.3m,$789.1k,-0.11%,0.00%,0.59,+0.0065%,+0.0042%,$1.4k
188,Prometeus-PROM,$5.97,+9.53%,$1.3m,$612.6k,+1.71%,0.00%,0.47,-0.0694%,-0.0735%,$9.0k
189,Chia Network-XCH,$36.16,-0.41%,$1.3m,$1.1m,+2.96%,0.00%,0.82,+0.2397%,-0.1117%,$127.8
190,Biconomy-BICO,$0.5047,+0.77%,$1.2m,$948.9k,+0.97%,0.00%,0.80,+0.0002%,+0.0108%,$2.1k
191,Verasity-VRA,$0.0048,+5.20%,$1.2m,$25.3k,+48.66%,0.00%,0.02,+0.0100%,+0.0100%,$0.0
192,Moonbeam-GLMR,$0.5267,+2.42%,$1.1m,$2.0m,-3.56%,0.01%,1.76,+0.0065%,+0.0074%,$0.0
193,Casper-CSPR,$0.0289,+0.50%,$1.1m,$463.1k,+3.19%,0.00%,0.41,-0.0332%,+0.0072%,$0.0
