,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
0,Ethereum-ETH,"$1,617.76",+6.56%,$33.1b,$7.0b,+3.55%,30.39%,0.21,-0.0029%,+0.0005%,$83.7m
1,Bitcoin-BTC,"$19,208.27",+2.20%,$23.4b,$9.5b,-3.70%,41.24%,0.41,+0.0006%,+0.0013%,$26.4m
2,Ethereum Classic-ETC,$36.75,+7.82%,$4.8b,$508.6m,+2.24%,2.20%,0.10,-0.0038%,+0.0028%,$12.2m
3,EOS-EOS,$1.63,+11.17%,$2.2b,$243.7m,+35.38%,1.05%,0.11,+0.0050%,+0.0110%,$5.1m
4,Helium-HNT,$4.95,+25.31%,$1.5b,$37.4m,+53.84%,0.16%,0.03,-0.1263%,-0.1229%,$2.5m
5,Solana-SOL,$32.63,+4.48%,$1.2b,$388.8m,+4.50%,1.68%,0.33,+0.0097%,+0.0119%,$2.1m
6,Cardano-ADA,$0.4705,+1.25%,$709.4m,$276.0m,-2.13%,1.19%,0.39,+0.0026%,+0.0097%,$816.9k
7,Binance Coin-BNB,$277.81,+5.07%,$697.7m,$280.0m,-1.54%,1.21%,0.40,+0.0096%,+0.0062%,$733.5k
8,Ripple-XRP,$0.3322,+3.62%,$641.9m,$322.9m,+0.17%,1.39%,0.50,+0.0039%,+0.0016%,$1.1m
9,Cosmos-ATOM,$12.80,+7.67%,$596.4m,$129.5m,+19.39%,0.56%,0.22,+0.0146%,-0.0062%,$1.2m
10,Polygon-MATIC,$0.8334,+2.83%,$535.0m,$188.3m,+0.07%,0.81%,0.35,+0.0013%,-0.0016%,$768.3k
11,Stargate Finance-STG,$0.7882,+7.03%,$501.1m,$32.3m,-17.53%,0.14%,0.06,+0.0061%,+0.0063%,$853.6k
12,NEAR Protocol-NEAR,$4.49,+9.49%,$468.3m,$116.7m,+27.68%,0.50%,0.25,-0.0025%,-0.0031%,$961.3k
13,Avalanche-AVAX,$18.79,+1.55%,$468.2m,$128.8m,-1.69%,0.56%,0.28,+0.0111%,+0.0094%,$707.4k
14,Litecoin-LTC,$56.98,+4.82%,$449.2m,$190.1m,-0.50%,0.82%,0.42,-0.0044%,-0.0046%,$379.9k
15,Polkadot-DOT,$7.11,+2.01%,$383.3m,$265.2m,+2.08%,1.15%,0.69,+0.0004%,-0.0039%,$349.6k
16,Optimism-OP,$1.16,+4.34%,$366.3m,$57.6m,-4.08%,0.25%,0.16,-0.0002%,+0.0013%,$537.4k
17,Chiliz-CHZ,$0.1884,-0.09%,$356.0m,$75.4m,-3.13%,0.33%,0.21,+0.0076%,+0.0071%,$490.6k
