,Coin,Price,Change 24H,Vol. 24H,Open Interest,OI Change 24H,OI Share,OI / VOL24H,Funding (avg),Pred. Funding (avg),Liqs. 24H
22,STEPN-GMT,$0.6866,-2.42%,$234.3m,$111.0m,-4.00%,0.46%,0.47,+0.0054%,+0.0013%,$270.7k
23,NEAR Protocol-NEAR,$4.18,-0.79%,$197.4m,$89.0m,-1.08%,0.37%,0.45,+0.0040%,-0.0006%,$355.5k
24,Axie Infinity-AXS,$14.19,-2.07%,$191.6m,$85.6m,-6.76%,0.35%,0.45,-0.0071%,-0.0161%,$672.1k
25,Tellor-TRB,$18.17,-2.44%,$162.9m,$61.0m,-1.00%,0.25%,0.37,-0.0817%,-0.0708%,$123.2k
26,Curve DAO Token-CRV,$1.11,+3.17%,$157.8m,$60.0m,+2.96%,0.25%,0.38,+0.0094%,-0.0082%,$91.3k
27,ApeCoin-APE,$4.72,-0.93%,$152.0m,$68.0m,-0.87%,0.28%,0.45,-0.0037%,-0.0007%,$195.6k
28,Helium-HNT,$3.91,-9.08%,$142.3m,$22.3m,+9.72%,0.09%,0.16,+0.0030%,-0.0021%,$288.1k
29,Fantom-FTM,$0.2629,-3.30%,$140.5m,$52.6m,+6.64%,0.22%,0.37,+0.0055%,+0.0037%,$230.6k
30,Unifi Protocol DAO-UNFI,$7.69,-4.01%,$117.3m,$21.6m,+3.50%,0.09%,0.18,+0.0030%,+0.0029%,$163.6k
31,SushiSwap-SUSHI,$1.22,+6.86%,$111.4m,$36.6m,+20.09%,0.15%,0.33,+0.0054%,-0.0297%,$162.5k
32,Ethereum Name Service-ENS,$14.25,+4.83%,$100.4m,$31.7m,+17.77%,0.13%,0.32,+0.0035%,+0.0042%,$113.8k
33,Uniswap-UNI,$6.48,+1.22%,$97.8m,$50.0m,+3.76%,0.21%,0.51,+0.0109%,+0.0050%,$94.8k
34,Decentraland-MANA,$0.7857,-2.45%,$95.4m,$40.9m,-5.49%,0.17%,0.43,+0.0075%,+0.0079%,$109.9k
35,Tron-TRX,$0.0627,-0.93%,$92.6m,$142.3m,-0.35%,0.59%,1.54,-0.0043%,-0.0098%,$10.0k
36,Aave-AAVE,$90.02,+1.78%,$90.7m,$48.7m,+5.02%,0.20%,0.54,+0.0049%,-0.0164%,$24.9k
37,Waves-WAVES,$4.55,-0.84%,$88.7m,$52.5m,-1.24%,0.22%,0.59,+0.0076%,+0.0043%,$102.8k
38,Stargate Finance-STG,$0.5976,-4.27%,$88.2m,$17.2m,+11.11%,0.07%,0.20,-0.1479%,-0.1132%,$164.1k
39,Monero-XMR,$157.00,+1.18%,$84.7m,$50.6m,+7.22%,0.21%,0.60,+0.0056%,-0.0085%,$29.1k
40,Gala-GALA,$0.0505,-1.46%,$74.7m,$34.7m,-3.95%,0.14%,0.46,+0.0046%,+0.0059%,$88.0k
41,CertiK-CTK,$1.05,+6.61%,$73.8m,$12.5m,+29.84%,0.05%,0.17,-0.0272%,-0.0288%,$114.7k
42,Terra-LUNA,$1.91,+5.71%,$69.0m,$7.6m,+11.48%,0.03%,0.11,+0.0007%,+0.0030%,$149.9k
43,THETA-THETA,$1.17,+0.70%,$66.9m,$23.9m,+7.71%,0.10%,0.36,+0.0121%,+0.0064%,$25.9k
44,SHIBA INU-SHIB,$0.0000,-2.26%,$66.0m,$21.3m,-2.09%,0.09%,0.32,+0.0094%,+0.0047%,$300.1k
45,yearn.finance-YFI,"$9,445.70",+0.80%,$62.6m,$38.0m,-1.96%,0.16%,0.61,+0.0020%,+0.0036%,$83.9k
46,Synthetix Network Token-SNX,$2.97,-0.72%,$61.3m,$34.6m,-3.86%,0.14%,0.57,+0.0025%,-0.0062%,$17.2k
47,dYdX-DYDX,$1.56,-0.33%,$54.4m,$37.7m,+0.13%,0.16%,0.69,+0.0043%,-0.0034%,$102.8k
48,ConstitutionDAO-PEOPLE,$0.0212,-0.60%,$54.0m,$25.7m,-6.92%,0.11%,0.48,+0.0104%,-0.0057%,$85.5k
49,Algorand-ALGO,$0.3021,-2.76%,$51.9m,$29.7m,-5.98%,0.12%,0.57,+0.0078%,-0.0001%,$89.0k
50,Balancer-BAL,$7.27,+2.23%,$49.7m,$17.5m,+3.93%,0.07%,0.35,+0.0055%,-0.0002%,$80.9k
51,Ankr-ANKR,$0.0352,+0.10%,$49.0m,$15.7m,-4.58%,0.07%,0.32,-0.0600%,-0.0591%,$116.0k
52,Harmony-ONE,$0.0204,-1.65%,$48.6m,$14.8m,+6.60%,0.06%,0.30,+0.0056%,+0.0034%,$72.9k
53,THORChain-RUNE,$1.89,-2.01%,$47.1m,$22.2m,+2.26%,0.09%,0.47,+0.0084%,+0.0085%,$55.7k
54,BitDAO-BIT,$0.6144,-3.52%,$46.8m,$25.7m,+1.14%,0.11%,0.55,-0.1139%,-0.1130%,$284.1k
55,Dusk Network-DUSK,$0.1430,+4.10%,$45.3m,$5.3m,+46.44%,0.02%,0.12,-0.0298%,-0.0316%,$94.6k
56,Serum-SRM,$0.7972,-2.47%,$44.7m,$25.5m,-14.21%,0.11%,0.57,-0.0083%,-0.0222%,$44.9k
57,Lido DAO Token-LDO,$2.01,-0.11%,$44.7m,$18.4m,+6.82%,0.08%,0.41,+0.0042%,+0.0049%,$61.6k
58,Flow (Dapper labs)-FLOW,$1.91,-1.35%,$43.4m,$24.7m,-6.43%,0.10%,0.57,+0.0007%,+0.0052%,$70.1k
59,ZCash-ZEC,$62.96,-0.96%,$43.3m,$22.0m,-6.31%,0.09%,0.51,+0.0190%,-0.0003%,$119.8k
60,Celsius-CEL,$1.49,+2.75%,$43.0m,$26.9m,+1.91%,0.11%,0.63,-0.1566%,-0.1411%,$308.0k
61,Kyber Network Crystal-KNC,$1.66,-1.23%,$42.9m,$18.1m,-1.33%,0.07%,0.42,+0.0070%,-0.0025%,$56.3k
62,FOOTBALL-FOOTBALL,"$1,138.50",+0.22%,$40.9m,$7.4m,-0.24%,0.03%,0.18,+0.2480%,+0.3457%,$72.9k
63,Zilliqa-ZIL,$0.0359,-0.89%,$39.1m,$23.5m,+0.42%,0.10%,0.60,+0.0030%,+0.0035%,$14.4k
64,1inch-1INCH,$0.6601,-1.58%,$38.5m,$23.5m,-3.67%,0.10%,0.61,+0.0142%,+0.0010%,$44.6k
65,Stellar Lumens-XLM,$0.1045,-1.30%,$38.0m,$37.4m,+0.80%,0.15%,0.98,-0.0049%,+0.0042%,$28.2k
66,Kusama-KSM,$50.63,+0.29%,$37.8m,$16.8m,-11.69%,0.07%,0.45,-0.0147%,+0.0047%,$24.8k
67,Tezos-XTZ,$1.53,-1.52%,$37.1m,$27.4m,-5.21%,0.11%,0.74,+0.0090%,-0.0035%,$37.3k
68,Compound-COMP,$48.21,-0.30%,$36.1m,$22.5m,-6.22%,0.09%,0.62,+0.0231%,+0.0029%,$28.6k
69,OmiseGO-OMG,$1.84,-2.59%,$35.3m,$12.1m,-21.37%,0.05%,0.34,-0.0022%,+0.0056%,$21.4k
70,Flamingo-FLM,$0.1170,-2.50%,$33.6m,$18.8m,-5.19%,0.08%,0.56,-0.0224%,-0.0149%,$42.0k
71,Jasmy-JASMY,$0.0088,-0.28%,$33.4m,$12.0m,+2.45%,0.05%,0.36,+0.0066%,-0.0006%,$18.7k
72,NEO-NEO,$9.22,-2.45%,$32.0m,$13.7m,-11.97%,0.06%,0.43,+0.0120%,-0.0112%,$19.1k
73,The Graph-GRT,$0.1027,-1.26%,$30.4m,$21.6m,-1.25%,0.09%,0.71,-0.0102%,+0.0049%,$29.3k
74,Enjin Coin-ENJ,$0.5249,-1.66%,$30.3m,$15.1m,-4.21%,0.06%,0.50,+0.0014%,+0.0062%,$83.0k
75,Internet Computer-ICP,$6.75,+0.64%,$30.1m,$14.4m,+3.58%,0.06%,0.48,+0.0035%,+0.0046%,$30.7k
76,VeChain-VET,$0.0242,-2.59%,$29.5m,$17.2m,+0.07%,0.07%,0.59,+0.0080%,+0.0079%,$16.6k
77,Dash-DASH,$47.11,-0.45%,$28.8m,$15.8m,-0.81%,0.07%,0.55,-0.0094%,+0.0263%,$21.9k
78,Terra Classic-LUNC,$0.0004,+43.96%,$28.5m,$1.7m,+18.24%,0.01%,0.06,+0.0100%,+0.0100%,$344.8k
79,Ren-REN,$0.1264,+3.45%,$26.9m,$8.8m,+19.97%,0.04%,0.33,+0.0072%,+0.0083%,$47.0k
80,Icon-ICX,$0.2757,+2.08%,$26.6m,$4.8m,+18.21%,0.02%,0.18,+0.0021%,-0.0014%,$39.2k
81,Elrond-EGLD,$51.00,-0.56%,$26.2m,$16.2m,-0.97%,0.07%,0.62,+0.0090%,+0.0048%,$26.4k
82,Loopring-LRC,$0.3530,-3.54%,$25.6m,$14.0m,-5.67%,0.06%,0.55,+0.0069%,+0.0000%,$12.8k
83,Holo-HOT,$0.0021,-5.04%,$25.1m,$6.0m,-15.91%,0.02%,0.24,-0.0028%,-0.0033%,$44.7k
84,Qtum-QTUM,$3.26,+1.53%,$24.7m,$16.6m,+7.51%,0.07%,0.67,+0.0041%,+0.0026%,$16.1k
85,Hedera-HBAR,$0.0619,+1.08%,$24.6m,$9.1m,-2.15%,0.04%,0.37,+0.0071%,+0.0050%,$37.2k
86,Chromia-CHR,$0.1823,+2.44%,$24.5m,$9.0m,-0.36%,0.04%,0.37,+0.0049%,+0.0049%,$19.2k
87,Kava-KAVA,$1.67,-1.17%,$23.7m,$11.3m,-3.33%,0.05%,0.48,-0.0042%,-0.0050%,$13.4k
88,Reserve Rights-RSR,$0.0064,+1.44%,$22.9m,$15.1m,+1.28%,0.06%,0.66,+0.0114%,+0.0051%,$9.3k
89,SKALE Network-SKL,$0.0492,-1.79%,$22.5m,$6.0m,-5.80%,0.02%,0.26,+0.0074%,+0.0067%,$72.5k
90,1000XEC-1000XEC,$0.0431,-2.02%,$21.9m,$6.8m,-10.90%,0.03%,0.31,+0.0088%,+0.0022%,$67.8k
91,MyNeighborAlice-ALICE,$2.11,-0.48%,$21.5m,$10.7m,-1.69%,0.04%,0.50,+0.0065%,+0.0076%,$3.1k
92,LUNA2-LUNA2,n/a,n/a,$21.5m,$4.1m,+21.16%,0.02%,0.19,+0.0100%,+0.0100%,$30.7k
93,Oasis Network-ROSE,$0.0633,-1.35%,$21.5m,$11.7m,-0.54%,0.05%,0.55,+0.0082%,+0.0078%,$11.7k
94,Iota-IOTA,$0.2802,-2.89%,$21.1m,$11.0m,-6.29%,0.05%,0.52,+0.0055%,-0.0011%,$27.7k
95,Coin98-C98,$0.4263,-1.09%,$20.7m,$13.6m,-4.60%,0.06%,0.66,+0.0033%,-0.0006%,$39.5k
96,Maker-MKR,$733.39,-1.25%,$20.4m,$16.3m,-0.97%,0.07%,0.80,+0.0035%,-0.0187%,$19.2k
97,Injective Protocol-INJ,$1.59,+0.19%,$19.9m,$3.2m,+9.27%,0.01%,0.16,+0.0074%,+0.0100%,$92.2k
98,iExec RLC-RLC,$1.12,-0.46%,$19.9m,$6.8m,+7.56%,0.03%,0.34,-0.0279%,-0.0340%,$17.0k
99,Storj-STORJ,$0.5500,-0.34%,$18.9m,$11.7m,-2.36%,0.05%,0.62,+0.0107%,+0.0073%,$14.2k
100,Audius-AUDIO,$0.2810,-4.03%,$18.5m,$7.9m,-2.41%,0.03%,0.43,+0.0050%,+0.0002%,$28.3k
101,Mask Network-MASK,$1.35,+0.20%,$18.4m,$7.2m,+1.07%,0.03%,0.39,-0.0014%,+0.0143%,$3.8k
102,Litentry-LIT,$0.7130,-0.77%,$18.2m,$5.0m,+0.70%,0.02%,0.28,+0.0100%,+0.0100%,$16.8k
103,Project Galaxy-GAL,$2.45,-1.81%,$17.8m,$12.1m,+4.50%,0.05%,0.68,-0.0039%,-0.0010%,$11.2k
104,NEM-XEM,$0.0433,-1.37%,$17.5m,$8.6m,-5.28%,0.04%,0.49,+0.0157%,-0.0092%,$12.9k
105,Swipe-SXP,$0.3720,-2.13%,$17.4m,$7.9m,-12.00%,0.03%,0.45,+0.0026%,+0.0075%,$16.5k
106,Bella Protocol-BEL,$0.6717,-1.51%,$17.0m,$4.2m,-9.93%,0.02%,0.24,+0.0100%,+0.0100%,$32.0k
107,FTX Token-FTT,$26.38,+0.64%,$17.0m,$68.7m,+1.29%,0.29%,4.05,-0.0118%,-0.0117%,$3.3k
108,Reef-REEF,$0.0037,-2.38%,$16.3m,$4.6m,+0.99%,0.02%,0.28,+0.0014%,+0.0075%,$16.7k
109,Bluzelle-BLZ,$0.0925,-3.90%,$16.2m,$7.0m,+0.69%,0.03%,0.43,+0.0048%,+0.0100%,$21.9k
110,Basic Attention Token-BAT,$0.3393,-2.17%,$15.9m,$11.1m,-6.17%,0.05%,0.70,+0.0067%,+0.0074%,$12.5k
111,Celo-CELO,$0.8271,-0.75%,$15.9m,$9.0m,+0.87%,0.04%,0.57,+0.0017%,+0.0042%,$25.0k
112,Bitcoin SV-BSV,$52.96,+0.03%,$15.2m,$32.8m,+0.74%,0.14%,2.15,+0.0071%,+0.0024%,$6.7k
113,Metal-MTL,$1.16,+0.74%,$15.2m,$6.3m,+7.23%,0.03%,0.42,-0.0097%,-0.0126%,$1.5k
114,Ontology-ONT,$0.2387,-1.13%,$15.2m,$9.0m,+1.84%,0.04%,0.59,+0.0055%,-0.0073%,$10.7k
115,Band Protocol-BAND,$1.30,-2.01%,$15.1m,$5.3m,-2.32%,0.02%,0.35,+0.0091%,+0.0056%,$24.6k
116,Raydium-RAY,$0.6555,-2.27%,$15.1m,$7.7m,-6.78%,0.03%,0.51,+0.0058%,+0.0060%,$6.2k
117,Dent-DENT,$0.0010,-1.95%,$15.1m,$6.1m,-4.04%,0.03%,0.40,+0.0091%,+0.0092%,$18.7k
118,BakeryToken-BAKE,$0.2492,-1.31%,$14.5m,$3.5m,-5.09%,0.01%,0.24,-0.0024%,+0.0100%,$10.7k
119,Arweave-AR,$10.08,-0.97%,$14.4m,$12.9m,-1.80%,0.05%,0.89,+0.0075%,+0.0064%,$16.6k
120,Horizen-ZEN,$15.86,-2.95%,$14.0m,$6.7m,-14.54%,0.03%,0.48,+0.0123%,-0.0073%,$19.5k
121,BinaryX-BNX,$130.89,-2.22%,$13.8m,$25.0m,-7.31%,0.10%,1.80,+0.0082%,+0.0100%,$16.6k
122,Gitcoin-GTC,$2.28,+0.49%,$13.7m,$4.2m,-5.02%,0.02%,0.30,+0.0100%,+0.0100%,$28.3k
123,Aragon-ANT,$1.88,+1.72%,$13.3m,$6.0m,+1.20%,0.02%,0.45,+0.0218%,+0.0035%,$30.9k
124,0x-ZRX,$0.2955,-0.76%,$13.2m,$8.4m,-0.56%,0.03%,0.64,+0.0036%,+0.0020%,$6.2k
125,Immutable X-IMX,$0.8347,-0.27%,$13.1m,$8.8m,-0.83%,0.04%,0.67,+0.0054%,+0.0042%,$6.2k
126,Origin Protocol-OGN,$0.1718,-0.94%,$12.9m,$7.7m,+1.88%,0.03%,0.60,+0.0100%,+0.0100%,$3.4k
127,Wootrade-WOO,$0.1575,+1.45%,$12.8m,$4.6m,+3.84%,0.02%,0.36,+0.0100%,+0.0100%,$1.1k
128,Cartesi-CTSI,$0.1399,-4.42%,$12.5m,$3.6m,-8.74%,0.02%,0.29,-0.0997%,-0.1078%,$10.0k
129,Linear-LINA,$0.0083,+0.04%,$12.1m,$4.7m,-3.53%,0.02%,0.39,+0.0016%,+0.0077%,$37.6k
130,Livepeer-LPT,$10.69,+1.84%,$12.1m,$7.0m,+7.13%,0.03%,0.58,+0.0143%,-0.0023%,$42.3k
131,IOST-IOST,$0.0128,-1.25%,$12.0m,$12.3m,-0.04%,0.05%,1.02,+0.0103%,+0.0017%,$5.6k
132,NKN-NKN,$0.0987,-1.96%,$11.9m,$3.8m,+9.59%,0.02%,0.32,+0.0001%,-0.0049%,$2.8k
133,DFI.Money-YFII,$970.21,-2.65%,$11.8m,$18.2m,-2.57%,0.08%,1.55,-0.2159%,-0.0522%,$29.9k
134,Automata Network-ATA,$0.1609,+2.52%,$11.1m,$3.1m,+16.07%,0.01%,0.28,+0.0008%,-0.0449%,$4.9k
135,API3-API3,$1.67,-1.98%,$10.9m,$4.3m,-7.77%,0.02%,0.40,-0.0018%,-0.0087%,$1.7k
136,Badger DAO-BADGER,$5.14,+0.31%,$10.9m,$2.9m,-5.14%,0.01%,0.26,-0.0532%,+0.0290%,$35.5k
137,Ocean Protocol-OCEAN,$0.1650,+0.69%,$10.7m,$4.0m,+6.47%,0.02%,0.37,+0.0100%,+0.0100%,$8.6k
138,Tether-USDT,$1.0000,-0.01%,$10.5m,$286.1m,+21.07%,1.19%,27.25,+0.0001%,+0.0000%,$0.0
139,StormX-STMX,$0.0079,-0.52%,$10.4m,$3.8m,+9.44%,0.02%,0.37,+0.0058%,+0.0079%,$18.5k
140,Request-REQ,$0.1189,+5.49%,$10.0m,$788.2k,+148.96%,0.00%,0.08,+0.4338%,+0.4338%,$64.0k
141,SafePal-SFP,$0.3829,+1.77%,$9.4m,$5.3m,-5.44%,0.02%,0.56,+0.0074%,+0.0100%,$14.5k
142,Coti-COTI,$0.0933,-2.49%,$9.2m,$4.1m,-7.18%,0.02%,0.45,+0.0065%,+0.0100%,$16.9k
143,Klaytn-KLAY,$0.2242,-2.67%,$8.9m,$5.2m,-1.88%,0.02%,0.58,-0.0246%,-0.0174%,$5.8k
144,Civic-CVC,$0.1427,+0.32%,$8.7m,$7.1m,-2.36%,0.03%,0.82,+0.0080%,+0.0061%,$5.0k
145,LooksRare-LOOKS,$0.2685,-1.81%,$8.3m,$13.8m,-0.02%,0.06%,1.66,+0.0010%,-0.0290%,$6.9k
146,Celer Network-CELR,$0.0179,-1.76%,$8.2m,$4.7m,-1.84%,0.02%,0.57,+0.0100%,+0.0080%,$2.8k
147,Binance BTCDOM Index-BTCDOM,"$1,167.70",-1.48%,$8.1m,$11.3m,+3.84%,0.05%,1.39,+0.0628%,+0.0804%,$31.9k
148,IoTeX-IOTX,$0.0363,+1.04%,$8.1m,$6.3m,+0.64%,0.03%,0.78,+0.0100%,-0.0025%,$19.5k
149,ARPA Chain-ARPA,$0.0364,-0.26%,$7.5m,$3.5m,-3.11%,0.01%,0.47,+0.0100%,+0.0100%,$3.0k
150,Mines of Dalarnia-DAR,$0.2462,-1.17%,$7.5m,$3.0m,-1.79%,0.01%,0.40,+0.0100%,+0.0100%,$2.9k
151,Alpha Finance Lab-ALPHA,$0.1176,-0.95%,$7.0m,$5.1m,-3.86%,0.02%,0.73,+0.0053%,+0.0097%,$13.9k
152,DigiByte-DGB,$0.0104,-2.21%,$6.5m,$3.6m,-7.32%,0.01%,0.55,+0.0100%,+0.0100%,$6.3k
153,TomoChain-TOMO,$0.4879,+0.10%,$6.3m,$3.4m,-2.94%,0.01%,0.54,+0.0062%,+0.0087%,$6.4k
154,Anchor Protocol-ANC,$0.0900,+2.03%,$6.0m,$1.2m,-3.55%,0.00%,0.20,-0.0022%,-0.0060%,$26.5k
155,OKB-OKB,$15.26,-1.27%,$4.7m,$4.6m,+2.74%,0.02%,0.97,+0.0020%,+0.0014%,$0.0
156,JUST-JST,$0.0272,-1.60%,$4.5m,$1.7m,-2.92%,0.01%,0.37,-0.0063%,-0.0134%,$0.0
157,Step App-FITFI,$0.0761,-0.21%,$4.4m,$3.0m,+10.72%,0.01%,0.67,+0.0414%,+0.0393%,$11.2k
158,Altcoin Index FTX-ALT,"$1,930.40",+0.17%,$4.4m,$13.7m,+1.13%,0.06%,3.12,-0.0004%,-0.0004%,$0.0
159,Render Token-RNDR,$0.4930,-3.01%,$4.1m,$2.8m,-11.14%,0.01%,0.68,+0.0025%,+0.0019%,$4.0k
160,Frax Share-FXS,$6.41,+2.55%,$3.6m,$8.3m,+10.65%,0.03%,2.31,+0.0035%,+0.0042%,$192.1
161,Yield Guild Games-YGG,$0.4829,-3.51%,$3.5m,$4.4m,-3.72%,0.02%,1.26,+0.0017%,+0.0116%,$6.1k
162,Biswap-BSW,$0.3075,+4.70%,$3.5m,$1.2m,+28.99%,0.00%,0.34,+0.0100%,+0.0100%,$5.9k
163,DeFi Binance-DEFI,$755.80,-0.34%,$3.4m,$1.7m,-17.67%,0.01%,0.50,-0.0011%,-0.0031%,$902.3
164,Crypto.com Coin-CRO,$0.1195,+0.22%,$3.4m,$12.4m,-0.54%,0.05%,3.60,-0.0121%,-0.0035%,$209.6
165,Adventure Gold-AGLD,$0.3688,+3.27%,$3.4m,$1.3m,-2.20%,0.01%,0.37,-0.0101%,+0.0266%,$780.2
166,Clover Finance-CLV,$0.0982,-2.74%,$3.4m,$576.6k,-12.16%,0.00%,0.17,-0.0798%,-0.0002%,$7.3k
167,Quant-QNT,$93.13,-1.92%,$3.1m,$47.6k,-2.56%,0.00%,0.02,+0.0100%,+0.0100%,$326.7
168,APENFT-NFT,$0.0000,-1.25%,$2.9m,$423.4k,-3.10%,0.00%,0.15,+0.0578%,-0.1038%,$798.5
169,Perpetual Protocol-PERP,$0.6829,+0.84%,$2.5m,$1.7m,+5.72%,0.01%,0.69,+0.0155%,-0.0089%,$395.0
170,Siacoin-SC,$0.0040,-0.90%,$2.4m,$898.4k,-3.86%,0.00%,0.38,-0.0132%,-0.0061%,$0.0
171,Mina-MINA,$0.6596,-1.54%,$2.2m,$3.1m,-1.20%,0.01%,1.42,+0.0193%,-0.0029%,$136.8
172,USD Coin-USDC,$0.9999,+0.00%,$2.2m,$1.2m,+2.98%,0.00%,0.54,+0.0000%,+0.0000%,$0.0
173,Tribe-TRIBE,$0.2631,-7.91%,$2.1m,$92.8k,+5.89%,0.00%,0.04,-0.1627%,-0.2901%,$904.2
174,Everdome-DOME,$0.0018,+2.94%,$2.1m,$884.0k,+15.93%,0.00%,0.42,+0.4163%,-0.1638%,$13.9k
175,Biconomy-BICO,$0.5200,+3.17%,$2.1m,$951.8k,+3.36%,0.00%,0.45,+0.0008%,+0.0233%,$445.5
176,Convex Finance-CVX,$5.40,+0.17%,$2.0m,$4.3m,+3.35%,0.02%,2.15,+0.0554%,+0.0568%,$0.0
177,Dora Factory-DORA,$2.78,-5.99%,$2.0m,$254.4k,-29.48%,0.00%,0.13,+0.0837%,-0.1184%,$280.5
178,PancakeSwap-CAKE,$4.15,+1.93%,$1.9m,$3.4m,-3.70%,0.01%,1.80,-0.0064%,-0.0045%,$122.4
179,Conflux Network-CFX,$0.0528,+1.13%,$1.8m,$1.1m,-4.52%,0.00%,0.62,+0.0282%,+0.0333%,$43.5
180,Chain-XCN,$0.0733,-2.31%,$1.7m,$1.1m,-1.44%,0.00%,0.63,-0.4248%,-0.3617%,$3.4k
181,Smooth Love Potion-SLP,$0.0039,-1.94%,$1.6m,$4.1m,-2.54%,0.02%,2.55,-0.0099%,-0.0413%,$275.6
182,Tornado Cash-TORN,$8.69,-2.80%,$1.5m,$951.5k,-11.45%,0.00%,0.63,+0.0809%,-0.0577%,$688.8
183,Moonbeam-GLMR,$0.5148,-1.17%,$1.4m,$2.2m,+1.25%,0.01%,1.49,-0.0034%,-0.0037%,$0.0
184,NYM-NYM,$0.3029,-5.26%,$1.4m,$592.8k,+13.33%,0.00%,0.41,+0.0300%,+0.0165%,$10.4k
185,Chia Network-XCH,$35.53,-2.42%,$1.4m,$1.1m,-3.71%,0.00%,0.75,+0.1289%,-0.1807%,$6.4k
186,Gods Unchained-GODS,$0.3510,-1.88%,$1.4m,$469.0k,-5.43%,0.00%,0.35,+0.0372%,+0.0227%,$467.3
187,Akropolis -AKRO,$0.0036,-3.54%,$1.3m,$275.3k,-7.61%,0.00%,0.22,+0.0100%,+0.0100%,$173.0
188,Bancor-BNT,$0.4677,-0.12%,$1.2m,$1.7m,+0.14%,0.01%,1.43,+0.0873%,-0.0946%,$1.4k
189,Spell Token-SPELL,$0.0013,+0.20%,$1.2m,$2.7m,+2.03%,0.01%,2.30,+0.0061%,+0.0056%,$923.2
190,DODO-DODO,$0.1271,-0.63%,$1.0m,$1.1m,-1.13%,0.00%,1.05,+0.0010%,+0.0018%,$730.2
191,DeFi FTX-DEFI,"$2,835.60",+0.51%,$1.0m,$3.5m,+2.84%,0.01%,3.47,-0.0052%,-0.0040%,$132.2
192,UMA-UMA,$2.72,-1.08%,$989.9k,$861.4k,-2.26%,0.00%,0.87,-0.1148%,+0.0837%,$0.0
193,Casper-CSPR,$0.0270,-2.42%,$987.0k,$554.3k,-0.78%,0.00%,0.56,-0.0112%,+0.0254%,$1.3k
